game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
TSG X DOR 20-12-2019;1;2019-12-20;-3.0;-6.0;-3.0;-15.0;-7.0;-6.0;-14.0;-10.0;-82.0;-61.0;-35.0;-5.0;-18.0;-13.0;14.0;46.0;28.0;26.0;12.0;3.0;-2.0;17.0;5.0;14.0;11.0;10.0;13.0;4.0;-86.0;-53.0;-34.0;-27.0;-66.0;-1.0;-30.0;-11.0;-3.0;14.0;12.0;-9.0;-30.0;-14.0;15.0;7.0;23.0;-4.0;18.0;-39.0;-36.0;-1.0;-2.0;-5.0;-3.0;-7.0;26.0;15.0;-25.0;-11.0;21.0;10.0;21.0;11.0;-7.0;-12.0;-10.0;-39.0;-13.0;-16.0;11.0;-5.0;-14.0;-21.0;-11.0;-4.0;3.0;5.0;21.0;18.0;-11.0;30.0;37.0;9.0;-6.0;-6.0;-5.0;-34.0;33.0;6.0;1.0;-8.0;-3.0;-9.0;2;17:30:00;1;DOR;TSG
KOL X SVW 21-12-2019;0;2019-12-21;10.0;28.0;51.0;32.0;19.0;29.0;20.0;41.0;29.0;20.0;14.0;16.0;17.0;9.0;-40.0;-19.0;-15.0;-25.0;-18.0;-16.0;-8.0;16.0;18.0;11.0;41.0;28.0;19.0;31.0;36.0;20.0;14.0;3.0;40.0;18.0;27.0;21.0;17.0;62.0;47.0;35.0;-3.0;-8.0;-24.0;-16.0;-13.0;19.0;24.0;-23.0;-13.0;-33.0;-21.0;-16.0;-8.0;-10.0;-1.0;-49.0;18.0;-21.0;-11.0;-5.0;-4.0;-15.0;-17.0;-14.0;-6.0;6.0;5.0;42.0;12.0;73.0;40.0;28.0;15.0;13.0;7.0;1.0;-4.0;-5.0;49.0;-18.0;-18.0;-44.0;-31.0;-79.0;-68.0;-40.0;-5.0;-5.0;6.0;36.0;4.0;-103.0;1;12:30:00;1;SVW;KOL
MAI X BLK 21-12-2019;1;2019-12-21;10.0;-14.0;-12.0;-13.0;-20.0;25.0;-38.0;-22.0;-24.0;34.0;27.0;6.0;15.0;-13.0;-5.0;-22.0;-55.0;-37.0;-18.0;-17.0;-15.0;-30.0;-12.0;-7.0;-9.0;-3.0;16.0;10.0;36.0;31.0;25.0;18.0;55.0;-9.0;29.0;6.0;6.0;2.0;29.0;33.0;29.0;16.0;7.0;-18.0;-47.0;-13.0;-31.0;-20.0;-19.0;-54.0;-31.0;-54.0;-30.0;29.0;19.0;15.0;-22.0;-34.0;-26.0;-54.0;-32.0;-16.0;-45.0;-27.0;-14.0;30.0;-19.0;-15.0;-2.0;-8.0;-6.0;-6.0;26.0;23.0;11.0;9.0;36.0;51.0;-13.0;41.0;25.0;21.0;-18.0;-27.0;21.0;3.0;58.0;15.0;10.0;-12.0;21.0;-34.0;0;12:30:00;-1;BLK;
BAY X WOB 21-12-2019;0;2019-12-21;-7.0;11.0;7.0;10.0;52.0;29.0;13.0;-34.0;-14.0;14.0;2.0;8.0;33.0;63.0;42.0;30.0;52.0;36.0;58.0;71.0;45.0;45.0;10.0;66.0;37.0;71.0;56.0;30.0;33.0;27.0;23.0;-15.0;13.0;50.0;1.0;37.0;24.0;-25.0;-4.0;47.0;12.0;-18.0;-8.0;-4.0;7.0;37.0;-31.0;-12.0;-32.0;-54.0;-2.0;37.0;12.0;14.0;16.0;18.0;30.0;26.0;46.0;32.0;67.0;69.0;45.0;57.0;20.0;11.0;7.0;35.0;6.0;51.0;43.0;28.0;-26.0;22.0;-16.0;-5.0;-7.0;-4.0;23.0;8.0;3.0;-37.0;35.0;11.0;13.0;38.0;55.0;12.0;37.0;14.0;48.0;8.0;2;12:30:00;1;WOB;BAY
S04 X SCF 21-12-2019;2;2019-12-21;10.0;-20.0;16.0;65.0;39.0;54.0;36.0;-55.0;-35.0;-52.0;-35.0;12.0;-43.0;-36.0;-17.0;-7.0;5.0;5.0;7.0;56.0;47.0;22.0;11.0;16.0;-41.0;-41.0;-27.0;-19.0;-54.0;-46.0;-16.0;-3.0;-5.0;20.0;29.0;21.0;37.0;20.0;49.0;-49.0;-57.0;-62.0;-10.0;13.0;3.0;19.0;20.0;41.0;22.0;15.0;-23.0;-33.0;-9.0;-6.0;8.0;3.0;49.0;6.0;-14.0;7.0;7.0;13.0;3.0;7.0;-64.0;-55.0;-31.0;33.0;-13.0;-90.0;-26.0;14.0;3.0;7.0;41.0;26.0;41.0;84.0;24.0;53.0;76.0;41.0;31.0;17.0;43.0;53.0;62.0;38.0;63.0;18.0;36.0;25.0;2;12:30:00;0;SCF;S04
RBL X AUG 21-12-2019;1;2019-12-21;7.0;-1.0;6.0;-25.0;-6.0;32.0;23.0;-18.0;13.0;93.0;60.0;11.0;53.0;40.0;40.0;62.0;57.0;40.0;59.0;30.0;18.0;21.0;14.0;33.0;28.0;22.0;41.0;28.0;20.0;16.0;14.0;52.0;13.0;66.0;-23.0;-2.0;-4.0;14.0;11.0;18.0;66.0;44.0;20.0;15.0;12.0;43.0;23.0;17.0;26.0;34.0;52.0;37.0;26.0;22.0;28.0;18.0;28.0;14.0;-13.0;-1.0;5.0;-5.0;43.0;32.0;23.0;71.0;47.0;31.0;52.0;61.0;68.0;98.0;63.0;81.0;65.0;36.0;32.0;-24.0;-37.0;70.0;41.0;23.0;10.0;7.0;5.0;18.0;27.0;21.0;79.0;-11.0;100.0;27.0;3;12:30:00;1;AUG;RBL
BCS X BMG 21-12-2019;0;2019-12-21;-2.0;-38.0;-25.0;-17.0;-20.0;-30.0;-9.0;-2.0;13.0;5.0;7.0;2.0;42.0;7.0;-6.0;16.0;11.0;21.0;4.0;-16.0;-15.0;-5.0;6.0;-7.0;-10.0;-10.0;-3.0;-25.0;-12.0;-3.0;4.0;5.0;-11.0;8.0;-23.0;-13.0;-14.0;14.0;-26.0;-16.0;3.0;-6.0;-39.0;-37.0;-37.0;22.0;-22.0;-15.0;-6.0;-10.0;-4.0;-39.0;-28.0;-26.0;-57.0;-60.0;11.0;-56.0;-47.0;-27.0;-4.0;-1.0;-60.0;-3.0;-2.0;-1.0;1.0;7.0;10.0;16.0;18.0;4.0;38.0;-55.0;-16.0;-11.0;-33.0;-20.0;5.0;-9.0;-6.0;-21.0;-19.0;-12.0;-16.0;-10.0;-8.0;-6.0;-6.0;2.0;-5.0;-12.0;0;15:30:00;0;BMG;BCS
DUS X UNB 22-12-2019;1;2019-12-22;-1.0;68.0;19.0;14.0;30.0;12.0;4.0;-4.0;11.0;5.0;26.0;-2.0;27.0;24.0;100.0;69.0;36.0;10.0;3.0;35.0;21.0;15.0;22.0;5.0;-36.0;35.0;1.0;21.0;8.0;34.0;3.0;-30.0;25.0;16.0;5.0;28.0;19.0;35.0;-34.0;-26.0;-36.0;-19.0;-3.0;15.0;-86.0;9.0;-44.0;-25.0;-22.0;-14.0;-25.0;-22.0;23.0;7.0;-24.0;-10.0;49.0;25.0;16.0;32.0;-27.0;-34.0;-31.0;-17.0;-21.0;27.0;-12.0;26.0;-8.0;-12.0;-47.0;-78.0;-25.0;-36.0;-18.0;27.0;47.0;34.0;-38.0;18.0;-24.0;40.0;12.0;49.0;64.0;37.0;29.0;58.0;37.0;-10.0;48.0;6.0;2;12:30:00;1;;DUS
SCP X SGE 22-12-2019;1;2019-12-22;7.0;39.0;16.0;-40.0;-18.0;-11.0;23.0;15.0;10.0;-12.0;-6.0;10.0;-8.0;-1.0;5.0;51.0;16.0;9.0;19.0;10.0;1.0;-16.0;1.0;-41.0;-22.0;-23.0;-36.0;-17.0;13.0;25.0;34.0;18.0;11.0;-2.0;-49.0;43.0;27.0;-25.0;-14.0;-45.0;1.0;-2.0;-40.0;-59.0;-36.0;-5.0;26.0;4.0;-50.0;-69.0;-43.0;-2.0;-3.0;25.0;49.0;30.0;4.0;-30.0;13.0;26.0;7.0;-11.0;-1.0;9.0;6.0;-10.0;12.0;19.0;7.0;-13.0;-81.0;-46.0;-71.0;-9.0;-2.0;20.0;10.0;8.0;12.0;19.0;2.0;-20.0;-15.0;-43.0;-27.0;16.0;1.0;1.0;-16.0;30.0;-30.0;-26.0;2;15:00:00;1;SGE;SCP
S04 X BMG 17-01-2020;0;2020-01-17;-8.0;24.0;14.0;6.0;3.0;11.0;48.0;30.0;25.0;6.0;4.0;-5.0;-13.0;10.0;21.0;29.0;19.0;15.0;16.0;-36.0;37.0;50.0;-32.0;51.0;33.0;47.0;88.0;47.0;31.0;57.0;24.0;7.0;-66.0;-35.0;-69.0;-40.0;-13.0;-4.0;5.0;3.0;-14.0;-3.0;17.0;14.0;34.0;-53.0;39.0;68.0;74.0;46.0;29.0;16.0;-17.0;-10.0;32.0;47.0;-34.0;28.0;44.0;24.0;10.0;14.0;5.0;8.0;-10.0;-8.0;-2.0;49.0;23.0;22.0;-83.0;-50.0;-56.0;-33.0;-24.0;-21.0;-10.0;25.0;46.0;-15.0;2.0;11.0;32.0;13.0;5.0;-13.0;-14.0;-31.0;-18.0;28.0;-37.0;3.0;2;17:30:00;1;BMG;S04
KOL X WOB 18-01-2020;1;2020-01-18;-10.0;-12.0;-5.0;-21.0;-11.0;-2.0;6.0;9.0;3.0;35.0;43.0;-55.0;31.0;24.0;38.0;43.0;50.0;11.0;12.0;9.0;4.0;1.0;-100.0;-4.0;-1.0;-1.0;-18.0;52.0;26.0;42.0;26.0;71.0;62.0;-100.0;43.0;51.0;24.0;36.0;12.0;-8.0;42.0;31.0;25.0;-33.0;-20.0;-58.0;-19.0;15.0;-46.0;-22.0;-13.0;-27.0;39.0;15.0;9.0;-37.0;-28.0;-22.0;-17.0;17.0;65.0;44.0;15.0;18.0;-32.0;-30.0;-24.0;-14.0;-42.0;-32.0;-35.0;-42.0;-36.0;-24.0;24.0;2.0;-16.0;-16.0;-10.0;-12.0;-17.0;-17.0;-76.0;-48.0;-33.0;-69.0;-47.0;-48.0;-36.0;-36.0;-15.0;1.0;3;12:30:00;1;WOB;KOL
MAI X SCF 18-01-2020;2;2020-01-18;5.0;-20.0;-11.0;-23.0;-12.0;11.0;2.0;-2.0;4.0;10.0;14.0;8.0;86.0;64.0;40.0;25.0;14.0;-8.0;22.0;7.0;34.0;-44.0;41.0;-3.0;-35.0;-18.0;-12.0;-7.0;-2.0;13.0;-17.0;-1.0;79.0;74.0;48.0;22.0;-58.0;-18.0;-19.0;-4.0;-29.0;-11.0;28.0;34.0;30.0;67.0;24.0;17.0;-27.0;-10.0;-4.0;20.0;7.0;-12.0;-37.0;-18.0;62.0;20.0;-42.0;25.0;32.0;26.0;43.0;24.0;41.0;-28.0;-2.0;32.0;-5.0;54.0;-38.0;-3.0;3.0;-10.0;-39.0;25.0;10.0;44.0;16.0;50.0;73.0;45.0;69.0;68.0;59.0;36.0;27.0;24.0;28.0;4.0;31.0;46.0;1;12:30:00;-1;SCF;
TSG X SGE 18-01-2020;2;2020-01-18;3.0;32.0;19.0;-27.0;-8.0;-14.0;-40.0;-15.0;-6.0;-52.0;-27.0;4.0;-28.0;32.0;10.0;11.0;7.0;7.0;12.0;-29.0;-14.0;-64.0;5.0;-33.0;-15.0;-48.0;41.0;17.0;32.0;45.0;93.0;87.0;53.0;-10.0;34.0;16.0;60.0;38.0;21.0;5.0;-6.0;7.0;-13.0;60.0;38.0;-6.0;33.0;59.0;41.0;26.0;48.0;38.0;30.0;80.0;45.0;22.0;5.0;11.0;21.0;-18.0;-5.0;-9.0;-3.0;-2.0;-7.0;-3.0;-10.0;4.0;-3.0;-29.0;-14.0;-11.0;-8.0;34.0;34.0;64.0;44.0;20.0;7.0;18.0;15.0;6.0;-7.0;-11.0;11.0;5.0;21.0;18.0;-28.0;52.0;17.0;8.0;1;12:30:00;-1;SGE;TSG
AUG X DOR 18-01-2020;5;2020-01-18;-4.0;-18.0;12.0;-4.0;54.0;31.0;15.0;-22.0;18.0;-4.0;55.0;12.0;52.0;46.0;23.0;16.0;3.0;-5.0;-2.0;3.0;-10.0;-18.0;15.0;-16.0;-59.0;-43.0;-33.0;-12.0;-13.0;-10.0;12.0;-8.0;-40.0;2.0;-56.0;-37.0;-31.0;-24.0;-20.0;-1.0;20.0;36.0;36.0;17.0;-32.0;-31.0;-14.0;-44.0;27.0;-6.0;-6.0;-9.0;63.0;29.0;12.0;14.0;-19.0;-56.0;-66.0;-67.0;-86.0;-89.0;-40.0;-50.0;-27.0;-11.0;-12.0;-2.0;-12.0;-2.0;-47.0;-31.0;-43.0;-30.0;-12.0;-7.0;-1.0;-56.0;-40.0;-35.0;-18.0;-9.0;-27.0;-15.0;-10.0;-5.0;-4.0;-31.0;-26.0;-28.0;-16.0;2.0;3;12:30:00;-1;DOR;AUG
DUS X SVW 18-01-2020;1;2020-01-18;-10.0;11.0;-23.0;39.0;17.0;41.0;19.0;28.0;-25.0;-30.0;-21.0;-12.0;-7.0;-6.0;15.0;11.0;7.0;24.0;11.0;13.0;4.0;10.0;-36.0;23.0;42.0;21.0;93.0;52.0;33.0;27.0;19.0;30.0;26.0;-90.0;17.0;20.0;21.0;9.0;10.0;-7.0;-4.0;-5.0;-25.0;-38.0;-21.0;-95.0;29.0;5.0;9.0;-53.0;-70.0;-37.0;-58.0;-33.0;-30.0;-12.0;-55.0;-10.0;10.0;-5.0;3.0;20.0;36.0;-25.0;-39.0;-40.0;-27.0;-35.0;-22.0;-16.0;28.0;12.0;6.0;15.0;-28.0;-9.0;14.0;36.0;-18.0;25.0;34.0;85.0;66.0;74.0;47.0;30.0;17.0;14.0;-18.0;11.0;-8.0;3.0;0;12:30:00;-1;SVW;DUS
RBL X UNB 18-01-2020;1;2020-01-18;8.0;10.0;-22.0;-4.0;6.0;5.0;-5.0;-36.0;-24.0;55.0;57.0;7.0;42.0;45.0;21.0;27.0;34.0;25.0;45.0;32.0;22.0;25.0;-26.0;18.0;-16.0;16.0;12.0;12.0;12.0;31.0;37.0;33.0;52.0;-14.0;47.0;28.0;53.0;41.0;23.0;61.0;;-6.0;10.0;20.0;18.0;-4.0;27.0;62.0;39.0;53.0;40.0;33.0;28.0;-35.0;30.0;41.0;-2.0;25.0;21.0;28.0;-18.0;-1.0;7.0;-15.0;-8.0;-1.0;-2.0;-3.0;6.0;-58.0;-44.0;-24.0;-1.0;-3.0;-27.0;-11.0;14.0;40.0;7.0;27.0;23.0;16.0;42.0;25.0;26.0;13.0;-25.0;-21.0;-29.0;18.0;-21.0;-26.0;3;15:30:00;1;;RBL
BCS X BAY 19-01-2020;4;2020-01-19;-10.0;-22.0;-49.0;-24.0;-18.0;-15.0;-13.0;-25.0;-14.0;-8.0;-32.0;-13.0;-14.0;33.0;8.0;-7.0;-7.0;-42.0;-47.0;39.0;9.0;6.0;-50.0;1.0;1.0;-3.0;-39.0;-27.0;-61.0;-83.0;-52.0;-39.0;-27.0;-36.0;-40.0;-50.0;-34.0;-96.0;-66.0;-39.0;-9.0;-10.0;-10.0;-10.0;-10.0;-28.0;-80.0;-52.0;-41.0;-68.0;-51.0;-39.0;-29.0;-21.0;-22.0;-50.0;-22.0;-78.0;-77.0;-50.0;-69.0;-9.0;-3.0;-13.0;-44.0;-3.0;-13.0;-19.0;-12.0;-31.0;-37.0;-78.0;-70.0;-46.0;-50.0;-52.0;-32.0;-44.0;-30.0;-31.0;-21.0;-33.0;-20.0;-47.0;-57.0;45.0;11.0;6.0;10.0;-29.0;4.0;-14.0;0;12:30:00;-1;BAY;BCS
SCP X BLK 19-01-2020;4;2020-01-19;-8.0;1.0;-47.0;-55.0;-46.0;-57.0;-34.0;-43.0;-15.0;-6.0;-2.0;-9.0;-19.0;-9.0;-3.0;6.0;3.0;3.0;-18.0;25.0;4.0;9.0;-20.0;-7.0;-23.0;-20.0;-26.0;-3.0;14.0;-47.0;-24.0;-45.0;-30.0;-65.0;-4.0;-2.0;-7.0;-8.0;-8.0;-7.0;44.0;25.0;-17.0;-38.0;-23.0;-42.0;-15.0;68.0;36.0;100.0;64.0;68.0;35.0;29.0;40.0;30.0;27.0;26.0;10.0;-20.0;-16.0;-37.0;-25.0;-20.0;-13.0;-12.0;-4.0;1.0;-9.0;-2.0;-1.0;3.0;-3.0;-7.0;-2.0;-4.0;-7.0;-3.0;-12.0;-1.0;2.0;-37.0;-73.0;-50.0;-36.0;-25.0;48.0;16.0;3.0;14.0;-30.0;20.0;1;15:00:00;-1;BLK;SCP
DOR X KOL 24-01-2020;1;2020-01-24;10.0;7.0;14.0;19.0;15.0;12.0;55.0;65.0;40.0;23.0;1.0;40.0;6.0;6.0;8.0;8.0;16.0;5.0;6.0;7.0;-11.0;14.0;55.0;21.0;59.0;27.0;17.0;7.0;1.0;-6.0;-6.0;-14.0;-52.0;8.0;-30.0;54.0;28.0;23.0;22.0;31.0;-13.0;10.0;-7.0;33.0;43.0;-7.0;26.0;-33.0;27.0;13.0;41.0;-50.0;-14.0;-6.0;7.0;-5.0;-3.0;-32.0;-12.0;-22.0;-12.0;-8.0;-68.0;-37.0;-19.0;-21.0;-10.0;-2.0;8.0;-22.0;-9.0;20.0;33.0;46.0;33.0;19.0;69.0;28.0;-1.0;14.0;8.0;11.0;11.0;7.0;-6.0;31.0;17.0;47.0;28.0;5.0;4.0;-48.0;5;17:30:00;1;KOL;DOR
UNB X AUG 25-01-2020;0;2020-01-25;-2.0;32.0;17.0;2.0;5.0;7.0;-10.0;-10.0;-40.0;56.0;38.0;-2.0;35.0;23.0;47.0;23.0;11.0;-6.0;-43.0;-22.0;-10.0;-9.0;32.0;-10.0;6.0;-4.0;-21.0;-18.0;-19.0;-12.0;-44.0;-27.0;-48.0;27.0;-31.0;-13.0;6.0;11.0;6.0;-14.0;7.0;3.0;51.0;30.0;29.0;19.0;16.0;6.0;-2.0;13.0;-38.0;-20.0;-37.0;-23.0;-14.0;-10.0;66.0;-9.0;-46.0;49.0;9.0;3.0;-27.0;-16.0;-23.0;-57.0;-70.0;53.0;-39.0;-31.0;-22.0;20.0;-15.0;-6.0;-14.0;-12.0;-14.0;-23.0;33.0;-19.0;-49.0;-19.0;-53.0;-43.0;-28.0;-18.0;-27.0;-54.0;-37.0;15.0;-100.0;-78.0;2;12:30:00;1;AUG;
BMG X MAI 25-01-2020;1;2020-01-25;7.0;-21.0;17.0;-43.0;-18.0;-6.0;6.0;43.0;42.0;28.0;19.0;10.0;-52.0;-33.0;-24.0;-8.0;66.0;47.0;36.0;28.0;24.0;17.0;13.0;56.0;55.0;42.0;29.0;22.0;1.0;3.0;1.0;27.0;-32.0;14.0;-8.0;-36.0;-3.0;4.0;20.0;27.0;9.0;43.0;30.0;22.0;32.0;15.0;7.0;22.0;18.0;39.0;29.0;68.0;39.0;41.0;26.0;15.0;15.0;2.0;-13.0;-90.0;-53.0;-60.0;-1.0;83.0;48.0;30.0;22.0;65.0;12.0;-27.0;52.0;18.0;13.0;-44.0;59.0;23.0;18.0;3.0;38.0;-20.0;27.0;10.0;60.0;39.0;13.0;8.0;-9.0;52.0;30.0;27.0;23.0;8.0;3;12:30:00;1;;BMG
SGE X RBL 25-01-2020;0;2020-01-25;-7.0;-46.0;-17.0;-14.0;-26.0;-16.0;-43.0;-31.0;-28.0;-19.0;-95.0;-13.0;-75.0;-46.0;-28.0;-6.0;-9.0;2.0;14.0;7.0;-10.0;-5.0;-9.0;-22.0;-21.0;-39.0;-27.0;-46.0;-32.0;-15.0;-8.0;-10.0;57.0;12.0;34.0;25.0;13.0;-22.0;-2.0;-17.0;;-11.0;-2.0;45.0;48.0;-5.0;24.0;10.0;33.0;46.0;20.0;9.0;-8.0;-44.0;-54.0;-31.0;-17.0;-30.0;-17.0;-13.0;7.0;-6.0;-8.0;-11.0;-25.0;-20.0;18.0;-12.0;-8.0;-21.0;-20.0;-17.0;-49.0;-64.0;-42.0;-63.0;-56.0;-34.0;-43.0;-28.0;-23.0;-17.0;-17.0;-16.0;-38.0;-39.0;-21.0;-52.0;-25.0;-63.0;16.0;32.0;2;12:30:00;1;RBL;SGE
SCF X SCP 25-01-2020;2;2020-01-25;-10.0;34.0;26.0;30.0;14.0;19.0;18.0;18.0;8.0;9.0;19.0;-8.0;11.0;6.0;9.0;9.0;-43.0;-41.0;-20.0;-14.0;40.0;31.0;-6.0;5.0;6.0;-15.0;-12.0;-15.0;-14.0;-71.0;-48.0;-40.0;-26.0;-6.0;-7.0;-4.0;-12.0;-10.0;-2.0;-48.0;-48.0;-27.0;-2.0;-24.0;-12.0;-10.0;-2.0;-32.0;-17.0;-35.0;-24.0;-16.0;9.0;28.0;29.0;24.0;-28.0;2.0;7.0;28.0;40.0;28.0;62.0;57.0;33.0;32.0;14.0;-13.0;18.0;72.0;49.0;52.0;59.0;42.0;59.0;44.0;52.0;46.0;-5.0;34.0;45.0;48.0;52.0;35.0;-38.0;-10.0;20.0;53.0;43.0;4.0;44.0;35.0;0;12:30:00;-1;SCP;SCF
WOB X BCS 25-01-2020;2;2020-01-25;2.0;25.0;53.0;50.0;-41.0;-9.0;-25.0;-37.0;-24.0;-26.0;-20.0;2.0;-18.0;-13.0;-29.0;-13.0;33.0;24.0;27.0;35.0;25.0;13.0;4.0;24.0;40.0;10.0;3.0;3.0;8.0;45.0;40.0;27.0;82.0;18.0;43.0;27.0;35.0;23.0;4.0;2.0;;-5.0;-5.0;-1.0;7.0;10.0;32.0;-44.0;-13.0;-2.0;17.0;38.0;23.0;14.0;34.0;19.0;4.0;19.0;-27.0;-4.0;-5.0;-10.0;-3.0;50.0;38.0;40.0;68.0;3.0;38.0;41.0;22.0;20.0;-43.0;-15.0;-27.0;-18.0;45.0;50.0;24.0;41.0;85.0;64.0;55.0;32.0;41.0;25.0;14.0;9.0;-56.0;40.0;-78.0;25.0;1;12:30:00;-1;BCS;WOB
BAY X S04 25-01-2020;0;2020-01-25;10.0;36.0;48.0;32.0;35.0;19.0;15.0;18.0;20.0;17.0;24.0;-38.0;21.0;17.0;14.0;49.0;33.0;37.0;83.0;49.0;34.0;27.0;-14.0;56.0;32.0;46.0;30.0;21.0;33.0;-25.0;-13.0;20.0;-24.0;14.0;-11.0;36.0;-24.0;-4.0;7.0;4.0;68.0;41.0;26.0;14.0;46.0;11.0;97.0;84.0;51.0;56.0;38.0;25.0;46.0;63.0;56.0;51.0;3.0;95.0;61.0;45.0;50.0;68.0;42.0;48.0;34.0;28.0;22.0;29.0;20.0;64.0;45.0;48.0;39.0;30.0;60.0;62.0;81.0;54.0;53.0;40.0;27.0;25.0;38.0;29.0;23.0;39.0;29.0;73.0;5.0;15.0;45.0;15.0;5;15:30:00;1;S04;BAY
SVW X TSG 26-01-2020;3;2020-01-26;-3.0;10.0;10.0;-11.0;48.0;28.0;19.0;13.0;25.0;-39.0;-54.0;-15.0;-40.0;-23.0;-10.0;6.0;50.0;36.0;39.0;27.0;38.0;29.0;-10.0;18.0;3.0;2.0;28.0;15.0;21.0;10.0;-7.0;-11.0;-7.0;-6.0;50.0;31.0;18.0;-26.0;9.0;-34.0;-8.0;-4.0;-9.0;-28.0;-28.0;5.0;-19.0;-16.0;-21.0;-56.0;-36.0;-9.0;20.0;-12.0;25.0;14.0;5.0;27.0;9.0;2.0;-11.0;29.0;16.0;-45.0;-40.0;-9.0;33.0;-11.0;13.0;18.0;-16.0;-6.0;-9.0;12.0;-34.0;20.0;9.0;-9.0;8.0;-16.0;-5.0;20.0;-22.0;-12.0;-2.0;8.0;13.0;55.0;38.0;19.0;36.0;73.0;0;12:30:00;-1;TSG;SVW
BLK X DUS 26-01-2020;0;2020-01-26;7.0;15.0;35.0;25.0;35.0;11.0;13.0;20.0;10.0;13.0;11.0;10.0;19.0;2.0;4.0;-11.0;-2.0;21.0;36.0;34.0;25.0;60.0;13.0;42.0;44.0;27.0;17.0;1.0;-35.0;-38.0;-17.0;-1.0;2.0;-11.0;7.0;46.0;30.0;63.0;65.0;36.0;20.0;15.0;9.0;7.0;11.0;4.0;12.0;13.0;36.0;48.0;60.0;38.0;63.0;-45.0;29.0;13.0;-5.0;52.0;-42.0;31.0;-81.0;-39.0;-55.0;-29.0;-16.0;-13.0;-8.0;-3.0;40.0;47.0;-57.0;52.0;20.0;-13.0;-55.0;-94.0;-45.0;114.0;5.0;59.0;31.0;79.0;50.0;29.0;44.0;45.0;26.0;14.0;39.0;8.0;50.0;-6.0;3;15:00:00;1;DUS;BLK
BCS X S04 31-01-2020;0;2020-01-31;-6.0;-41.0;-35.0;-24.0;-21.0;-20.0;-12.0;-4.0;3.0;-29.0;-21.0;-3.0;13.0;5.0;-22.0;15.0;24.0;4.0;4.0;6.0;5.0;20.0;-8.0;14.0;53.0;32.0;16.0;3.0;-4.0;-8.0;-8.0;-8.0;-8.0;-9.0;-22.0;-34.0;-23.0;-46.0;-31.0;27.0;-45.0;-19.0;-9.0;22.0;-14.0;-9.0;-3.0;-5.0;-6.0;-8.0;-31.0;-25.0;-46.0;-59.0;-35.0;-58.0;-9.0;-76.0;-42.0;-28.0;-17.0;-1.0;-12.0;-8.0;31.0;13.0;4.0;-14.0;1.0;-11.0;-8.0;-4.0;30.0;15.0;23.0;15.0;14.0;4.0;-12.0;-9.0;-20.0;25.0;-27.0;-12.0;-31.0;-17.0;-24.0;-37.0;-22.0;-11.0;-18.0;7.0;0;17:30:00;0;S04;BCS
MAI X BAY 01-02-2020;3;2020-02-01;-5.0;17.0;-27.0;-20.0;-28.0;-18.0;-61.0;-40.0;-28.0;-22.0;-23.0;-9.0;-13.0;-10.0;33.0;18.0;16.0;-16.0;-63.0;-59.0;-42.0;-39.0;-11.0;-37.0;-35.0;-24.0;-17.0;-5.0;-7.0;-14.0;-7.0;-34.0;-4.0;-11.0;-10.0;30.0;12.0;2.0;-21.0;46.0;-6.0;-10.0;-13.0;-40.0;-33.0;-39.0;-21.0;-13.0;-12.0;23.0;11.0;2.0;30.0;46.0;28.0;12.0;-28.0;1.0;-10.0;-23.0;-22.0;30.0;4.0;-4.0;-8.0;-2.0;-5.0;46.0;-15.0;-16.0;-14.0;-22.0;-40.0;-27.0;-18.0;-46.0;-80.0;-48.0;-67.0;-10.0;-13.0;-7.0;6.0;25.0;13.0;-32.0;-15.0;-19.0;-3.0;-32.0;-13.0;-15.0;1;12:30:00;-1;BAY;
