game;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
DUS X HEI 05-11-2017;2.0;2017-11-05;2.0;7.0;-4.0;-4.0;-9.0;-26.0;-14.0;-7.0;-2.0;2.0;7.0;-5.0;5.0;3.0;9.0;9.0;-8.0;-14.0;-2.0;2.0;-8.0;-7.0;-47.0;-6.0;-7.0;-7.0;-10.0;-5.0;26.0;-65.0;71.0;56.0;34.0;-33.0;19.0;18.0;18.0;10.0;38.0;24.0;-5.0;27.0;17.0;11.0;8.0;-23.0;-29.0;-19.0;-20.0;-56.0;-31.0;-14.0;-6.0;-1.0;4.0;-27.0;-12.0;-10.0;-27.0;-14.0;-6.0;33.0;20.0;-33.0;-9.0;-7.0;-9.0;-43.0;33.0;16.0;7.0;2.0;-48.0;-31.0;33.0;11.0;9.0;87.0;-23.0;54.0;22.0;15.0;-48.0;-60.0;-33.0;-11.0;-11.0;-7.0;-6.0;22.0;-2.0;-10.0;2.0;10:30:00;0.0;HEI;DUS
HKI X DRE 05-11-2017;0.0;2017-11-05;-7.0;-1.0;0.0;-5.0;29.0;21.0;14.0;-9.0;26.0;8.0;14.0;-3.0;48.0;-38.0;27.0;8.0;81.0;85.0;54.0;26.0;22.0;3.0;-1.0;-9.0;-10.0;-10.0;-11.0;-7.0;6.0;41.0;-30.0;-2.0;6.0;-7.0;-7.0;-12.0;-46.0;-28.0;-38.0;-23.0;;-19.0;-9.0;8.0;5.0;-10.0;6.0;23.0;14.0;2.0;1.0;-6.0;-39.0;-61.0;-34.0;57.0;-13.0;51.0;42.0;8.0;-5.0;-7.0;21.0;3.0;8.0;5.0;-5.0;-12.0;-12.0;-12.0;-37.0;-20.0;-15.0;-27.0;-14.0;42.0;32.0;20.0;-7.0;14.0;38.0;15.0;4.0;100.0;61.0;-40.0;21.0;100.0;66.0;-3.0;38.0;;3.0;10:30:00;1.0;DRE;HKI
NUR X ING 06-11-2017;2.0;2017-11-06;-2.0;32.0;16.0;6.0;6.0;10.0;-73.0;-38.0;-59.0;-30.0;-13.0;-2.0;-4.0;29.0;21.0;16.0;4.0;17.0;17.0;6.0;-4.0;-32.0;-2.0;-31.0;-27.0;-11.0;-1.0;2.0;3.0;79.0;52.0;27.0;12.0;-3.0;-54.0;-27.0;-10.0;6.0;6.0;6.0;-10.0;38.0;18.0;8.0;3.0;-46.0;-2.0;-4.0;-19.0;-13.0;-44.0;-21.0;-7.0;-7.0;-8.0;-11.0;-27.0;-8.0;-12.0;-13.0;-19.0;37.0;12.0;5.0;-3.0;3.0;-8.0;-4.0;-8.0;-2.0;-39.0;-17.0;-8.0;-2.0;26.0;12.0;2.0;-10.0;-9.0;36.0;22.0;-69.0;-36.0;-19.0;31.0;15.0;14.0;-25.0;-8.0;-3.0;-46.0;-35.0;1.0;17:30:00;-1.0;ING;NUR
ARM X EBR 17-11-2017;2.0;2017-11-17;10.0;-38.0;-3.0;29.0;9.0;-10.0;3.0;2.0;-3.0;4.0;-4.0;4.0;3.0;2.0;6.0;-40.0;-21.0;-12.0;-2.0;21.0;9.0;9.0;26.0;9.0;3.0;-2.0;-2.0;13.0;9.0;8.0;3.0;4.0;7.0;15.0;3.0;-20.0;-10.0;-6.0;16.0;-25.0;0.0;26.0;13.0;22.0;-67.0;41.0;-67.0;-48.0;-24.0;-6.0;5.0;1.0;-5.0;-100.0;-46.0;-2.0;25.0;40.0;28.0;18.0;42.0;26.0;-72.0;-32.0;-10.0;19.0;69.0;51.0;55.0;36.0;24.0;41.0;16.0;5.0;-4.0;5.0;-16.0;-4.0;25.0;5.0;10.0;-7.0;-27.0;-11.0;-2.0;5.0;6.0;90.0;36.0;46.0;13.0;160.0;2.0;15:30:00;0.0;EBR;ARM
D98 X SAN 17-11-2017;2.0;2017-11-17;10.0;2.0;2.0;2.0;3.0;3.0;3.0;3.0;6.0;-71.0;-36.0;7.0;-17.0;-6.0;-5.0;1.0;3.0;4.0;-38.0;-22.0;-9.0;-2.0;6.0;-6.0;-5.0;-8.0;-1.0;29.0;15.0;17.0;60.0;44.0;23.0;5.0;13.0;6.0;-11.0;-40.0;-27.0;-15.0;-5.0;16.0;13.0;31.0;43.0;-3.0;23.0;10.0;8.0;8.0;7.0;-6.0;1.0;1.0;31.0;17.0;-3.0;16.0;4.0;3.0;1.0;-4.0;-3.0;6.0;7.0;4.0;-15.0;3.0;-7.0;55.0;-71.0;-19.0;-25.0;-10.0;-4.0;7.0;-4.0;-4.0;-6.0;-5.0;-28.0;-16.0;26.0;-40.0;71.0;9.0;2.0;-3.0;-9.0;-2.0;-12.0;-10.0;1.0;15:30:00;-1.0;SAN;D98
HEI X UNB 18-11-2017;3.0;2017-11-18;10.0;58.0;26.0;17.0;-37.0;-13.0;68.0;31.0;13.0;15.0;18.0;-28.0;73.0;35.0;17.0;15.0;9.0;-1.0;-21.0;-42.0;-90.0;-47.0;-10.0;-29.0;-11.0;-5.0;4.0;-2.0;-2.0;-2.0;-3.0;-3.0;-43.0;-4.0;-27.0;-12.0;-8.0;58.0;100.0;64.0;0.0;-5.0;-1.0;24.0;11.0;-10.0;4.0;31.0;16.0;-13.0;3.0;23.0;9.0;3.0;-43.0;-25.0;26.0;-14.0;43.0;78.0;47.0;-77.0;-31.0;-3.0;74.0;37.0;26.0;-35.0;13.0;34.0;12.0;-78.0;-4.0;78.0;-73.0;-20.0;-8.0;-16.0;-17.0;-9.0;2.0;-4.0;-5.0;-1.0;2.0;-9.0;-10.0;56.0;44.0;-13.0;21.0;-50.0;4.0;10:00:00;1.0;UNB;HEI
NUR X HKI 18-11-2017;2.0;2017-11-18;9.0;8.0;8.0;28.0;16.0;9.0;-40.0;-13.0;-5.0;-5.0;-10.0;44.0;-85.0;-58.0;-32.0;-22.0;-12.0;-5.0;-7.0;6.0;6.0;18.0;15.0;9.0;-37.0;-20.0;-10.0;-13.0;-9.0;-4.0;-3.0;24.0;11.0;41.0;4.0;-3.0;-3.0;4.0;3.0;11.0;25.0;-27.0;-12.0;-3.0;16.0;28.0;8.0;5.0;2.0;-2.0;74.0;41.0;78.0;18.0;7.0;-4.0;18.0;-45.0;-28.0;43.0;53.0;34.0;25.0;46.0;21.0;6.0;-4.0;10.0;-58.0;-80.0;-50.0;-27.0;-19.0;-11.0;-7.0;-8.0;-14.0;-7.0;11.0;-2.0;2.0;1.0;-9.0;-3.0;-6.0;-2.0;2.0;-74.0;-47.0;9.0;67.0;0.0;2.0;10:00:00;0.0;HKI;NUR
BOC X FUR 18-11-2017;1.0;2017-11-18;10.0;-24.0;-8.0;-4.0;3.0;2.0;-2.0;4.0;20.0;91.0;58.0;13.0;67.0;47.0;23.0;5.0;38.0;27.0;22.0;12.0;11.0;12.0;14.0;47.0;5.0;-5.0;3.0;27.0;21.0;16.0;-13.0;-48.0;-26.0;15.0;-12.0;-43.0;-14.0;10.0;7.0;7.0;0.0;4.0;6.0;12.0;16.0;12.0;53.0;30.0;56.0;16.0;12.0;-37.0;-15.0;-8.0;4.0;4.0;9.0;-4.0;-4.0;4.0;4.0;6.0;7.0;18.0;9.0;9.0;8.0;2.0;8.0;21.0;10.0;-13.0;-5.0;-35.0;-54.0;-33.0;-16.0;29.0;-81.0;16.0;10.0;11.0;12.0;30.0;28.0;-25.0;7.0;7.0;19.0;-48.0;22.0;-30.0;1.0;10:00:00;0.0;FUR;BOC
STP X JAH 19-11-2017;2.0;2017-11-19;10.0;11.0;14.0;6.0;2.0;-2.0;-23.0;-14.0;-8.0;-5.0;-7.0;-7.0;-30.0;-20.0;-74.0;-76.0;-51.0;-100.0;-56.0;-29.0;-11.0;-46.0;-25.0;-18.0;-49.0;33.0;4.0;3.0;29.0;24.0;20.0;15.0;13.0;-26.0;15.0;87.0;57.0;39.0;16.0;43.0;30.0;2.0;38.0;14.0;10.0;-13.0;-4.0;-22.0;29.0;16.0;13.0;26.0;20.0;12.0;9.0;3.0;-8.0;4.0;5.0;11.0;10.0;9.0;4.0;1.0;-6.0;-4.0;-3.0;-5.0;-2.0;-7.0;-7.0;-27.0;-40.0;75.0;35.0;25.0;21.0;24.0;-1.0;17.0;3.0;6.0;59.0;84.0;60.0;42.0;51.0;32.0;21.0;8.0;-34.0;5.0;2.0;10:30:00;0.0;JAH;STP
ING X DUS 19-11-2017;0.0;2017-11-19;10.0;-16.0;-9.0;29.0;14.0;7.0;34.0;26.0;16.0;37.0;24.0;2.0;53.0;72.0;42.0;22.0;17.0;6.0;3.0;5.0;5.0;5.0;-9.0;29.0;53.0;33.0;15.0;10.0;6.0;7.0;7.0;3.0;9.0;-10.0;4.0;6.0;8.0;9.0;34.0;80.0;75.0;-1.0;-1.0;-41.0;-25.0;-8.0;30.0;8.0;-21.0;-51.0;-36.0;-17.0;11.0;12.0;-19.0;-38.0;-8.0;-56.0;-33.0;32.0;3.0;-9.0;2.0;29.0;22.0;16.0;18.0;-31.0;5.0;-5.0;-22.0;-31.0;-17.0;-3.0;2.0;2.0;4.0;-24.0;-24.0;-11.0;7.0;6.0;3.0;-5.0;-9.0;-10.0;-6.0;-8.0;-9.0;-17.0;5.0;-50.0;1.0;10:30:00;1.0;DUS;ING
DUI X AUE 19-11-2017;0.0;2017-11-19;-2.0;9.0;4.0;-26.0;-24.0;31.0;15.0;66.0;43.0;23.0;11.0;21.0;-41.0;-26.0;-18.0;38.0;14.0;35.0;24.0;12.0;2.0;-6.0;57.0;-10.0;-17.0;-12.0;38.0;16.0;7.0;2.0;4.0;4.0;5.0;35.0;6.0;11.0;9.0;7.0;-18.0;-11.0;;-9.0;-7.0;-6.0;-38.0;22.0;64.0;100.0;74.0;42.0;25.0;82.0;38.0;14.0;2.0;20.0;16.0;12.0;18.0;12.0;9.0;-4.0;-3.0;-1.0;2.0;1.0;-8.0;5.0;-26.0;-18.0;-39.0;-26.0;38.0;-35.0;-20.0;-14.0;-98.0;-58.0;27.0;-29.0;-14.0;-5.0;5.0;2.0;-31.0;80.0;35.0;55.0;27.0;16.0;-1.0;0.0;3.0;10:30:00;1.0;AUE;DUI
DRE X KAI 20-11-2017;2.0;2017-11-20;7.0;8.0;11.0;11.0;20.0;11.0;92.0;61.0;42.0;23.0;82.0;9.0;45.0;27.0;40.0;29.0;14.0;-24.0;-2.0;42.0;28.0;48.0;12.0;41.0;22.0;8.0;6.0;43.0;27.0;18.0;18.0;18.0;7.0;-33.0;4.0;3.0;7.0;24.0;15.0;10.0;;27.0;3.0;-2.0;-2.0;-40.0;-3.0;-5.0;-29.0;-25.0;-18.0;-14.0;-17.0;-12.0;-10.0;-10.0;-20.0;-6.0;-2.0;-1.0;6.0;3.0;2.0;1.0;5.0;1.0;29.0;35.0;16.0;13.0;5.0;-49.0;32.0;-24.0;-39.0;-39.0;-30.0;-16.0;-29.0;39.0;19.0;11.0;16.0;12.0;2.0;-72.0;-38.0;44.0;-72.0;7.0;-32.0;5.0;1.0;17:30:00;-1.0;KAI;DRE
UNB X D98 24-11-2017;3.0;2017-11-24;0.0;-1.0;0.0;-5.0;-5.0;-10.0;-7.0;-5.0;10.0;-4.0;8.0;0.0;46.0;32.0;48.0;44.0;71.0;43.0;30.0;25.0;23.0;24.0;-10.0;21.0;15.0;11.0;9.0;7.0;12.0;1.0;-13.0;7.0;82.0;-29.0;42.0;23.0;12.0;-7.0;-39.0;22.0;-45.0;5.0;-8.0;-50.0;-28.0;-49.0;-22.0;-16.0;-92.0;-55.0;-22.0;-8.0;-54.0;-21.0;-8.0;74.0;-41.0;37.0;24.0;-46.0;-49.0;-70.0;45.0;-7.0;-77.0;-43.0;-24.0;-30.0;-24.0;-55.0;50.0;17.0;19.0;16.0;16.0;85.0;94.0;39.0;-13.0;22.0;12.0;-1.0;-3.0;-2.0;5.0;6.0;8.0;9.0;15.0;-6.0;13.0;30.0;3.0;15:30:00;0.0;D98;UNB
SAN X HEI 24-11-2017;2.0;2017-11-24;-10.0;11.0;1.0;-30.0;-21.0;-13.0;-8.0;-8.0;-31.0;-23.0;-69.0;-9.0;-67.0;-33.0;-11.0;-3.0;45.0;90.0;99.0;43.0;30.0;100.0;-8.0;83.0;46.0;26.0;12.0;-6.0;-6.0;27.0;8.0;-5.0;3.0;-8.0;70.0;91.0;50.0;-39.0;-1.0;4.0;-55.0;-6.0;-7.0;-78.0;-46.0;-8.0;-21.0;-11.0;-5.0;47.0;86.0;48.0;31.0;14.0;1.0;-7.0;27.0;-6.0;-1.0;3.0;4.0;-12.0;14.0;6.0;-4.0;-4.0;-4.0;40.0;-41.0;-27.0;-23.0;-82.0;-36.0;-16.0;33.0;16.0;16.0;-18.0;19.0;-7.0;41.0;29.0;22.0;10.0;1.0;-61.0;-46.0;-88.0;-52.0;11.0;-1.0;5.0;1.0;15:30:00;-1.0;HEI;SAN
EBR X NUR 25-11-2017;3.0;2017-11-25;-10.0;-12.0;-48.0;-60.0;-62.0;-67.0;-43.0;-26.0;-47.0;-34.0;-22.0;-38.0;-17.0;-14.0;29.0;13.0;12.0;12.0;45.0;62.0;98.0;51.0;-26.0;23.0;5.0;-12.0;-9.0;7.0;-4.0;-3.0;-100.0;-65.0;68.0;-16.0;15.0;7.0;10.0;4.0;-4.0;-4.0;;-9.0;-5.0;-32.0;-21.0;-15.0;-20.0;-13.0;-10.0;-91.0;-56.0;-40.0;-23.0;-13.0;6.0;-8.0;-14.0;3.0;71.0;41.0;24.0;10.0;76.0;40.0;19.0;11.0;-45.0;-12.0;-38.0;-28.0;-21.0;-18.0;-13.0;-12.0;-12.0;-14.0;-10.0;-3.0;-13.0;-3.0;-9.0;-7.0;-86.0;-53.0;-34.0;-22.0;-10.0;-2.0;6.0;-18.0;13.0;145.0;2.0;10:00:00;-1.0;NUR;EBR
HKI X ING 25-11-2017;0.0;2017-11-25;2.0;6.0;3.0;3.0;3.0;-39.0;28.0;2.0;25.0;14.0;7.0;28.0;-4.0;-9.0;-9.0;-8.0;-3.0;-1.0;1.0;-5.0;-6.0;-10.0;18.0;-52.0;-36.0;-27.0;-21.0;-23.0;-70.0;-41.0;-18.0;-10.0;6.0;8.0;15.0;10.0;7.0;-26.0;-78.0;8.0;0.0;-24.0;-14.0;-12.0;7.0;-6.0;-7.0;-8.0;-8.0;-8.0;-49.0;-32.0;-47.0;-53.0;-27.0;-20.0;25.0;-19.0;-17.0;18.0;-10.0;-7.0;-8.0;-9.0;-13.0;-8.0;-5.0;13.0;6.0;6.0;10.0;16.0;21.0;13.0;-26.0;-11.0;-72.0;-84.0;9.0;-50.0;-28.0;-16.0;-5.0;-60.0;-36.0;-21.0;-43.0;-25.0;-6.0;7.0;-3.0;-20.0;0.0;10:00:00;0.0;ING;HKI
JAH X DUI 25-11-2017;0.0;2017-11-25;-10.0;20.0;-38.0;-7.0;-43.0;-31.0;-26.0;-19.0;-18.0;-15.0;-15.0;-46.0;-53.0;-62.0;-42.0;-33.0;-23.0;-16.0;-12.0;75.0;33.0;-38.0;-23.0;-8.0;-3.0;-6.0;12.0;9.0;6.0;4.0;3.0;26.0;16.0;-15.0;85.0;51.0;33.0;20.0;19.0;13.0;-5.0;27.0;12.0;3.0;28.0;-40.0;13.0;2.0;-4.0;22.0;6.0;-4.0;-4.0;-10.0;-11.0;-30.0;-52.0;-21.0;-17.0;-14.0;-12.0;-10.0;-10.0;-10.0;-4.0;2.0;6.0;-33.0;-25.0;-11.0;31.0;-30.0;-14.0;-4.0;28.0;10.0;11.0;34.0;70.0;38.0;24.0;17.0;-42.0;-17.0;-7.0;-1.0;58.0;100.0;53.0;18.0;31.0;;4.0;10:00:00;1.0;DUI;JAH
KAI X ARM 26-11-2017;2.0;2017-11-26;-10.0;-19.0;42.0;15.0;14.0;4.0;5.0;-3.0;2.0;2.0;-5.0;-16.0;-6.0;-8.0;-19.0;-82.0;-80.0;-79.0;-33.0;-51.0;-99.0;-35.0;-12.0;-13.0;-8.0;-2.0;4.0;1.0;1.0;5.0;-34.0;-15.0;-12.0;-9.0;-10.0;-2.0;5.0;2.0;-6.0;-8.0;0.0;1.0;1.0;1.0;1.0;-8.0;-41.0;-29.0;-18.0;-6.0;-4.0;4.0;2.0;20.0;26.0;15.0;-11.0;7.0;4.0;-1.0;-1.0;3.0;29.0;25.0;10.0;1.0;-5.0;-12.0;6.0;2.0;-24.0;-10.0;-4.0;-1.0;8.0;-38.0;-15.0;48.0;-2.0;26.0;13.0;13.0;11.0;5.0;4.0;4.0;34.0;57.0;35.0;5.0;23.0;-20.0;0.0;10:30:00;-1.0;ARM;KAI
AUE X BOC 26-11-2017;1.0;2017-11-26;-10.0;4.0;5.0;-3.0;-23.0;37.0;18.0;4.0;3.0;3.0;1.0;-10.0;-41.0;-25.0;-17.0;-6.0;-5.0;5.0;-4.0;-3.0;-2.0;-1.0;-10.0;1.0;1.0;-5.0;-2.0;-26.0;-9.0;-18.0;-7.0;-1.0;-30.0;71.0;-100.0;-48.0;-23.0;-14.0;-6.0;-5.0;10.0;1.0;1.0;1.0;1.0;33.0;-60.0;-35.0;24.0;4.0;-2.0;8.0;8.0;6.0;14.0;-35.0;16.0;41.0;40.0;19.0;7.0;3.0;-4.0;-8.0;-8.0;-13.0;-11.0;11.0;37.0;24.0;31.0;23.0;54.0;39.0;66.0;42.0;28.0;17.0;1.0;18.0;42.0;28.0;46.0;52.0;31.0;11.0;-10.0;-3.0;-4.0;23.0;30.0;65.0;1.0;10:30:00;0.0;BOC;AUE
FUR X STP 26-11-2017;0.0;2017-11-26;-10.0;7.0;13.0;2.0;-6.0;-8.0;-11.0;-13.0;-4.0;29.0;20.0;-11.0;42.0;57.0;36.0;21.0;17.0;12.0;43.0;24.0;7.0;2.0;-48.0;3.0;-4.0;7.0;9.0;86.0;39.0;26.0;17.0;12.0;-23.0;-21.0;-4.0;-20.0;-29.0;33.0;13.0;78.0;0.0;44.0;29.0;14.0;5.0;-18.0;-46.0;-32.0;-25.0;-17.0;-12.0;-6.0;-6.0;-5.0;22.0;12.0;-4.0;9.0;6.0;5.0;8.0;21.0;13.0;17.0;45.0;31.0;15.0;-6.0;7.0;41.0;15.0;81.0;46.0;32.0;21.0;17.0;9.0;73.0;-6.0;11.0;6.0;13.0;18.0;10.0;54.0;7.0;9.0;10.0;32.0;6.0;-29.0;;4.0;10:30:00;1.0;STP;FUR
DUS X DRE 27-11-2017;3.0;2017-11-27;10.0;-87.0;-41.0;-19.0;-1.0;60.0;45.0;31.0;22.0;22.0;19.0;8.0;16.0;9.0;44.0;27.0;-24.0;-11.0;-9.0;8.0;-4.0;1.0;-8.0;1.0;-5.0;76.0;44.0;17.0;-24.0;-1.0;7.0;7.0;-42.0;-94.0;-21.0;-12.0;-7.0;-3.0;1.0;1.0;0.0;-47.0;-28.0;-18.0;34.0;-48.0;18.0;19.0;16.0;-36.0;-20.0;-15.0;-5.0;25.0;18.0;15.0;-100.0;13.0;12.0;9.0;-9.0;-6.0;-23.0;-9.0;6.0;5.0;13.0;-53.0;8.0;53.0;35.0;14.0;13.0;13.0;9.0;11.0;12.0;7.0;-33.0;4.0;7.0;4.0;12.0;7.0;4.0;9.0;12.0;-19.0;7.0;-15.0;-27.0;25.0;1.0;17:30:00;-1.0;DRE;DUS
HEI X KAI 01-12-2017;2.0;2017-12-01;-1.0;11.0;9.0;-9.0;-9.0;-8.0;-6.0;-2.0;2.0;3.0;4.0;3.0;-4.0;37.0;22.0;13.0;-35.0;-15.0;-16.0;-14.0;-6.0;3.0;38.0;2.0;-28.0;-21.0;-32.0;52.0;11.0;-9.0;-23.0;-20.0;-25.0;5.0;-12.0;-38.0;-17.0;-7.0;-1.0;23.0;5.0;-51.0;-27.0;-14.0;-6.0;3.0;-3.0;3.0;-6.0;-2.0;-4.0;-10.0;-29.0;78.0;-83.0;29.0;-10.0;-2.0;10.0;-5.0;-10.0;-35.0;-19.0;-10.0;27.0;89.0;71.0;54.0;38.0;24.0;13.0;4.0;8.0;-6.0;-5.0;-18.0;-34.0;-28.0;66.0;-84.0;-77.0;-47.0;-79.0;-29.0;-63.0;-42.0;-30.0;-29.0;-13.0;40.0;6.0;80.0;3.0;15:30:00;1.0;KAI;HEI
ARM X STP 01-12-2017;0.0;2017-12-01;-10.0;8.0;-7.0;3.0;6.0;7.0;37.0;25.0;63.0;42.0;25.0;-4.0;53.0;67.0;37.0;57.0;35.0;13.0;-35.0;-21.0;-19.0;-16.0;-1.0;-13.0;-19.0;-16.0;-14.0;-48.0;-25.0;-11.0;28.0;15.0;84.0;2.0;48.0;31.0;14.0;-28.0;-23.0;-10.0;0.0;-42.0;-29.0;-21.0;-47.0;-39.0;-32.0;-25.0;36.0;100.0;66.0;39.0;24.0;11.0;40.0;23.0;-32.0;14.0;33.0;20.0;79.0;42.0;21.0;15.0;14.0;-5.0;-4.0;-18.0;-6.0;-9.0;-40.0;-23.0;-14.0;-8.0;-4.0;-20.0;35.0;8.0;-14.0;9.0;26.0;12.0;5.0;-5.0;76.0;38.0;18.0;-13.0;-2.0;23.0;-14.0;;5.0;15:30:00;1.0;STP;ARM
NUR X SAN 02-12-2017;0.0;2017-12-02;0.0;45.0;40.0;50.0;28.0;-38.0;-12.0;47.0;22.0;-30.0;7.0;-4.0;7.0;-4.0;-3.0;-6.0;-7.0;-2.0;3.0;28.0;20.0;14.0;22.0;11.0;14.0;-38.0;56.0;22.0;13.0;8.0;8.0;1.0;11.0;13.0;37.0;63.0;38.0;23.0;-27.0;-6.0;-30.0;154.0;95.0;60.0;39.0;10.0;71.0;63.0;34.0;15.0;9.0;3.0;1.0;1.0;6.0;27.0;8.0;19.0;4.0;7.0;8.0;-26.0;-24.0;60.0;31.0;82.0;100.0;-28.0;68.0;37.0;22.0;14.0;3.0;-5.0;1.0;1.0;1.0;1.0;-8.0;17.0;7.0;40.0;20.0;8.0;-4.0;-39.0;-24.0;-18.0;-22.0;28.0;-15.0;60.0;1.0;10:00:00;1.0;SAN;NUR
HKI X DUS 02-12-2017;2.0;2017-12-02;-10.0;5.0;3.0;4.0;3.0;1.0;1.0;-35.0;23.0;19.0;52.0;-5.0;31.0;12.0;8.0;6.0;3.0;4.0;11.0;1.0;6.0;-39.0;-2.0;32.0;-29.0;-52.0;-24.0;-4.0;33.0;15.0;14.0;10.0;8.0;-40.0;4.0;10.0;2.0;-44.0;-37.0;4.0;0.0;55.0;35.0;68.0;48.0;34.0;41.0;48.0;26.0;40.0;26.0;17.0;86.0;95.0;58.0;38.0;3.0;26.0;18.0;23.0;19.0;47.0;25.0;11.0;3.0;-45.0;-2.0;-36.0;76.0;79.0;48.0;32.0;18.0;-5.0;-6.0;-3.0;-1.0;-1.0;-24.0;5.0;-21.0;-10.0;-6.0;-3.0;-2.0;-50.0;-67.0;-42.0;38.0;26.0;4.0;-5.0;2.0;10:00:00;0.0;DUS;HKI
DUI X FUR 02-12-2017;0.0;2017-12-02;-10.0;29.0;18.0;12.0;4.0;24.0;16.0;10.0;7.0;5.0;2.0;-15.0;7.0;38.0;16.0;3.0;-6.0;-8.0;-29.0;-29.0;-59.0;-44.0;-14.0;-57.0;-39.0;-54.0;-31.0;-15.0;8.0;13.0;13.0;11.0;10.0;64.0;74.0;38.0;58.0;30.0;89.0;44.0;;-34.0;-10.0;-34.0;-23.0;55.0;-10.0;23.0;16.0;16.0;3.0;1.0;-5.0;-7.0;-53.0;-29.0;43.0;-15.0;-11.0;-9.0;-4.0;-1.0;-3.0;23.0;9.0;2.0;-3.0;32.0;-33.0;-24.0;-16.0;-12.0;-9.0;-16.0;-12.0;-14.0;-14.0;-19.0;82.0;-52.0;-35.0;-14.0;-7.0;-33.0;-16.0;-13.0;-2.0;-6.0;1.0;48.0;1.0;-25.0;2.0;10:00:00;1.0;FUR;DUI
D98 X JAH 03-12-2017;1.0;2017-12-03;10.0;44.0;28.0;18.0;6.0;8.0;-3.0;2.0;-4.0;7.0;3.0;-25.0;-29.0;-14.0;-7.0;-3.0;2.0;2.0;-4.0;-21.0;-15.0;-36.0;-10.0;-18.0;-32.0;-24.0;-20.0;-73.0;-47.0;-34.0;-18.0;-8.0;2.0;-30.0;2.0;3.0;3.0;3.0;2.0;2.0;;-2.0;4.0;-2.0;5.0;-45.0;-35.0;-19.0;-92.0;-55.0;-33.0;-57.0;-34.0;70.0;2.0;-1.0;-35.0;3.0;1.0;-4.0;25.0;18.0;10.0;25.0;40.0;46.0;41.0;-19.0;49.0;32.0;-46.0;-36.0;-21.0;-17.0;-9.0;2.0;27.0;22.0;26.0;15.0;5.0;4.0;6.0;9.0;15.0;13.0;46.0;36.0;24.0;19.0;-27.0;25.0;0.0;10:30:00;-1.0;JAH;D98
DRE X AUE 03-12-2017;0.0;2017-12-03;10.0;-25.0;38.0;17.0;14.0;14.0;43.0;88.0;82.0;53.0;30.0;8.0;55.0;33.0;68.0;68.0;40.0;20.0;6.0;43.0;26.0;14.0;22.0;-92.0;-54.0;-37.0;-24.0;-15.0;-9.0;5.0;5.0;6.0;8.0;20.0;9.0;19.0;14.0;11.0;49.0;67.0;0.0;17.0;5.0;67.0;73.0;48.0;42.0;22.0;12.0;-9.0;-9.0;57.0;-34.0;-4.0;-5.0;-11.0;26.0;-15.0;-10.0;-24.0;-7.0;-2.0;57.0;34.0;28.0;13.0;9.0;13.0;2.0;6.0;8.0;-6.0;-2.0;13.0;73.0;36.0;24.0;16.0;4.0;6.0;3.0;3.0;-3.0;3.0;8.0;21.0;29.0;14.0;10.0;-32.0;7.0;;4.0;10:30:00;1.0;AUE;DRE
BOC X UNB 03-12-2017;1.0;2017-12-03;-10.0;3.0;4.0;30.0;26.0;36.0;16.0;5.0;-10.0;37.0;4.0;6.0;-4.0;10.0;10.0;31.0;23.0;62.0;33.0;16.0;-9.0;6.0;6.0;35.0;22.0;15.0;11.0;8.0;9.0;5.0;2.0;-1.0;-1.0;4.0;-1.0;75.0;43.0;25.0;11.0;2.0;65.0;4.0;5.0;7.0;-5.0;-74.0;-4.0;-5.0;-5.0;-5.0;-5.0;-10.0;-28.0;-8.0;-2.0;8.0;-35.0;8.0;70.0;45.0;70.0;74.0;47.0;16.0;7.0;-2.0;-2.0;-20.0;-2.0;-1.0;-1.0;45.0;21.0;7.0;3.0;2.0;-37.0;-52.0;-11.0;-55.0;-37.0;-21.0;-9.0;31.0;19.0;37.0;27.0;92.0;53.0;-8.0;2.0;-55.0;2.0;10:30:00;1.0;UNB;BOC
