game;Accurate passes_away_1ST;Accurate passes_away_2ND;Accurate passes_away_ALL;Accurate passes_home_1ST;Accurate passes_home_2ND;Accurate passes_home_ALL;Aerials won_away_1ST;Aerials won_away_2ND;Aerials won_away_ALL;Aerials won_home_1ST;Aerials won_home_2ND;Aerials won_home_ALL;Ball possession_away_1ST;Ball possession_away_2ND;Ball possession_away_ALL;Ball possession_home_1ST;Ball possession_home_2ND;Ball possession_home_ALL;Big chances missed_away_1ST;Big chances missed_away_2ND;Big chances missed_away_ALL;Big chances missed_home_1ST;Big chances missed_home_2ND;Big chances missed_home_ALL;Big chances_away_1ST;Big chances_away_2ND;Big chances_away_ALL;Big chances_home_1ST;Big chances_home_2ND;Big chances_home_ALL;Blocked shots_away_1ST;Blocked shots_away_2ND;Blocked shots_away_ALL;Blocked shots_home_1ST;Blocked shots_home_2ND;Blocked shots_home_ALL;Clearances_away_1ST;Clearances_away_2ND;Clearances_away_ALL;Clearances_home_1ST;Clearances_home_2ND;Clearances_home_ALL;Corner kicks_away_1ST;Corner kicks_away_2ND;Corner kicks_away_ALL;Corner kicks_home_1ST;Corner kicks_home_2ND;Corner kicks_home_ALL;Counter attacks_away_1ST;Counter attacks_away_2ND;Counter attacks_away_ALL;Counter attacks_home_1ST;Counter attacks_home_2ND;Counter attacks_home_ALL;Crosses_away_1ST;Crosses_away_2ND;Crosses_away_ALL;Crosses_home_1ST;Crosses_home_2ND;Crosses_home_ALL;Dribbles_away_1ST;Dribbles_away_2ND;Dribbles_away_ALL;Dribbles_home_1ST;Dribbles_home_2ND;Dribbles_home_ALL;Duels won_away_1ST;Duels won_away_2ND;Duels won_away_ALL;Duels won_home_1ST;Duels won_home_2ND;Duels won_home_ALL;Fouls_away_ALL;Fouls_home_ALL;Goalkeeper saves_away_1ST;Goalkeeper saves_away_2ND;Goalkeeper saves_away_ALL;Goalkeeper saves_home_1ST;Goalkeeper saves_home_2ND;Goalkeeper saves_home_ALL;Hit woodwork_away_1ST;Hit woodwork_away_2ND;Hit woodwork_away_ALL;Hit woodwork_home_1ST;Hit woodwork_home_2ND;Hit woodwork_home_ALL;Interceptions_away_1ST;Interceptions_away_2ND;Interceptions_away_ALL;Interceptions_home_1ST;Interceptions_home_2ND;Interceptions_home_ALL;Long balls_away_1ST;Long balls_away_2ND;Long balls_away_ALL;Long balls_home_1ST;Long balls_home_2ND;Long balls_home_ALL;Offsides_away_1ST;Offsides_away_2ND;Offsides_away_ALL;Offsides_home_1ST;Offsides_home_2ND;Offsides_home_ALL;Passes_away_1ST;Passes_away_2ND;Passes_away_ALL;Passes_home_1ST;Passes_home_2ND;Passes_home_ALL;Possession lost_away_1ST;Possession lost_away_2ND;Possession lost_away_ALL;Possession lost_home_1ST;Possession lost_home_2ND;Possession lost_home_ALL;Red cards_away_1ST;Red cards_away_2ND;Red cards_away_ALL;Red cards_home_1ST;Red cards_home_2ND;Red cards_home_ALL;Shots inside box_away_1ST;Shots inside box_away_2ND;Shots inside box_away_ALL;Shots inside box_home_1ST;Shots inside box_home_2ND;Shots inside box_home_ALL;Shots off target_away_1ST;Shots off target_away_2ND;Shots off target_away_ALL;Shots off target_home_1ST;Shots off target_home_2ND;Shots off target_home_ALL;Shots on target_away_1ST;Shots on target_away_2ND;Shots on target_away_ALL;Shots on target_home_1ST;Shots on target_home_2ND;Shots on target_home_ALL;Shots outside box_away_1ST;Shots outside box_away_2ND;Shots outside box_away_ALL;Shots outside box_home_1ST;Shots outside box_home_2ND;Shots outside box_home_ALL;Tackles_away_1ST;Tackles_away_2ND;Tackles_away_ALL;Tackles_home_1ST;Tackles_home_2ND;Tackles_home_ALL;Total shots_away_1ST;Total shots_away_2ND;Total shots_away_ALL;Total shots_home_1ST;Total shots_home_2ND;Total shots_home_ALL;Yellow cards_away_1ST;Yellow cards_away_2ND;Yellow cards_away_ALL;Yellow cards_home_1ST;Yellow cards_home_2ND;Yellow cards_home_ALL;away_score;data;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
SAM X NAP 03-02-2020;321 (90%);197 (79%);518 (86%);141 (81%);110 (70%);251 (76%);6;8;14;5;5;10;67%;61%;64%;33%;39%;36%;0;0;0;1;0;1;1;1;2;1;1;2;3;1;4;3;1;4;4;11;15;10;3;13;5;1;6;3;1;4;;;;;;;4/14 (29%);0/3 (0%);4/17 (24%);2/7 (29%);2/7 (29%);4/14 (29%);6/8 (75%);3/9 (33%);9/17 (53%);5/5 (100%);3/4 (75%);8/9 (89%);24;23;47;22;29;51;6;17;2;1;3;3;0;3;0;1;1;1;0;1;3;3;6;10;4;14;20/25 (80%);12/29 (41%);32/54 (59%);5/14 (36%);5/22 (23%);10/36 (28%);0;2;2;0;1;1;356;249;605;174;158;332;61;80;141;47;69;116;;;;;;;7;2;9;4;4;8;2;2;4;1;3;4;5;2;7;3;2;5;3;3;6;3;2;5;5;5;10;10;18;28;10;5;15;7;6;13;1;2;3;1;3;4;4.0;2020-02-03;10.0;-16.0;-42.0;-30.0;-54.0;-1.0;-6.0;-83.0;-51.0;30.0;30.0;-8.0;11.0;15.0;3.0;-1.0;-11.0;-9.0;28.0;7.0;-6.0;-7.0;-96.0;-25.0;-23.0;-19.0;-9.0;32.0;16.0;10.0;-7.0;-4.0;-68.0;-64.0;-37.0;-24.0;31.0;9.0;9.0;-34.0;2.0;-1.0;-22.0;-14.0;19.0;-46.0;27.0;11.0;3.0;23.0;11.0;11.0;35.0;-36.0;-16.0;-49.0;-36.0;-23.0;-13.0;-27.0;-17.0;-9.0;-2.0;-3.0;3.0;18.0;24.0;-29.0;27.0;21.0;16.0;53.0;27.0;5.0;-10.0;-12.0;-19.0;-15.0;-17.0;-12.0;-10.0;-10.0;-60.0;-43.0;-18.0;-16.0;-24.0;-14.0;-16.0;-16.0;-23.0;-40.0;2.0;17:45:00;-1.0;NAP;SAM
ROM X BGN 07-02-2020;163 (81%);113 (68%);276 (75%);193 (81%);235 (83%);428 (82%);4;9;13;2;12;14;46%;38%;42%;54%;62%;58%;0;0;0;1;0;1;1;0;1;1;1;2;3;1;4;2;5;7;5;14;19;14;7;21;3;3;6;2;4;6;0;2;2;0;0;0;2/10 (20%);2/8 (25%);4/18 (22%);5/14 (36%);3/9 (33%);8/23 (35%);6/10 (60%);3/6 (50%);9/16 (56%);10/13 (77%);13/18 (72%);23/31 (74%);22;27;49;27;42;69;16;11;2;5;7;2;0;2;;;;;;;8;3;11;5;9;14;21/36 (58%);7/28 (25%);28/64 (44%);15/27 (56%);12/31 (39%);27/58 (47%);0;0;0;0;1;1;202;165;367;237;283;520;70;77;147;67;72;139;0;0;0;0;1;1;7;3;10;4;10;14;3;1;4;3;2;5;3;1;4;2;6;8;2;0;2;3;3;6;8;10;18;8;9;17;9;3;12;7;13;20;1;3;4;0;2;2;3.0;2020-02-07;-10.0;-7.0;-6.0;-1.0;-11.0;-9.0;35.0;-39.0;-6.0;-4.0;3.0;-8.0;-20.0;-12.0;10.0;-3.0;21.0;-23.0;-2.0;-39.0;-19.0;-11.0;-6.0;-2.0;-7.0;-3.0;-1.0;-4.0;-27.0;-12.0;-1.0;18.0;70.0;-5.0;48.0;62.0;3.0;-18.0;-32.0;-18.0;-3.0;6.0;5.0;5.0;5.0;-51.0;11.0;8.0;-59.0;-26.0;-19.0;-9.0;15.0;17.0;66.0;43.0;-55.0;68.0;39.0;-24.0;-2.0;7.0;3.0;6.0;47.0;32.0;15.0;-36.0;-10.0;-6.0;43.0;24.0;20.0;-23.0;32.0;9.0;52.0;37.0;-21.0;60.0;32.0;25.0;17.0;3.0;-18.0;-17.0;-32.0;-21.0;-8.0;-12.0;-17.0;39.0;2.0;17:45:00;-1.0;BGN;ROM
FIO X ATT 08-02-2020;238 (82%);232 (88%);470 (85%);83 (57%);80 (70%);163 (63%);10;4;14;9;5;14;67%;69%;68%;33%;31%;32%;1;0;1;0;0;0;1;1;2;0;0;0;3;1;4;1;0;1;9;10;19;7;8;15;2;1;3;1;3;4;0;0;0;1;0;1;0/5 (0%);1/10 (10%);1/15 (7%);1/3 (33%);0/11 (0%);1/14 (7%);5/10 (50%);9/12 (75%);14/22 (64%);4/7 (57%);9/17 (53%);13/24 (54%);30;38;68;27;24;51;13;20;2;1;3;1;2;3;;;;;;;5;3;8;9;3;12;19/29 (66%);13/25 (52%);32/54 (59%);12/38 (32%);8/25 (32%);20/63 (32%);1;0;1;0;0;0;289;263;552;145;114;259;76;59;135;85;71;156;;;;;;;5;4;9;3;1;4;3;3;6;1;2;3;1;4;5;3;1;4;2;4;6;2;2;4;7;14;21;9;5;14;7;8;15;5;3;8;2;0;2;1;1;2;2.0;2020-02-08;-13.0;-9.0;-59.0;-42.0;-37.0;-73.0;-61.0;-36.0;-28.0;-24.0;-37.0;-12.0;-39.0;-22.0;-16.0;-12.0;-5.0;-5.0;9.0;63.0;33.0;21.0;-20.0;11.0;14.0;43.0;38.0;18.0;10.0;-23.0;-8.0;-10.0;-18.0;61.0;-15.0;-11.0;-12.0;-37.0;-20.0;19.0;-6.0;-11.0;-12.0;-18.0;-92.0;27.0;-72.0;-49.0;-67.0;-55.0;-19.0;12.0;-4.0;-2.0;3.0;-3.0;27.0;-6.0;-2.0;-20.0;-14.0;42.0;25.0;38.0;51.0;27.0;27.0;7.0;14.0;4.0;-55.0;-50.0;-17.0;-12.0;-10.0;-6.0;9.0;21.0;-6.0;7.0;-13.0;-10.0;-42.0;-32.0;-25.0;-22.0;-9.0;-7.0;-5.0;-10.0;-39.0;9.0;1.0;12:00:00;-1.0;ATT;FIO
TOR X SAM 08-02-2020;150 (75%);151 (78%);301 (76%);270 (86%);152 (82%);422 (84%);13;9;22;10;12;22;40%;52%;45%;60%;48%;55%;0;1;1;0;0;0;0;3;3;0;1;1;2;5;7;3;1;4;9;6;15;10;11;21;0;3;3;0;2;2;;;;;;;2/10 (20%);1/8 (13%);3/18 (17%);5/14 (36%);1/6 (17%);6/20 (30%);5/10 (50%);3/5 (60%);8/15 (53%);9/12 (75%);8/17 (47%);17/29 (59%);36;33;69;38;31;69;19;16;1;0;1;1;1;2;;;;;;;6;3;9;7;5;12;18/34 (53%);17/30 (57%);35/64 (55%);19/33 (58%);18/32 (56%);37/65 (57%);1;2;3;1;4;5;201;193;394;315;186;501;78;69;147;73;64;137;0;0;0;0;1;1;0;8;8;3;2;5;0;3;3;0;0;0;1;4;5;1;1;2;3;4;7;1;0;1;12;15;27;9;4;13;3;12;15;4;2;6;3;2;5;1;2;3;3.0;2020-02-08;3.0;20.0;30.0;7.0;10.0;12.0;10.0;28.0;8.0;34.0;22.0;-7.0;18.0;7.0;19.0;25.0;17.0;12.0;6.0;-15.0;-19.0;-12.0;12.0;-12.0;-9.0;-19.0;-15.0;-19.0;-12.0;43.0;22.0;-42.0;-41.0;18.0;-12.0;-7.0;6.0;21.0;18.0;12.0;6.0;10.0;11.0;-10.0;-3.0;29.0;6.0;-53.0;-35.0;-15.0;-9.0;-16.0;52.0;33.0;27.0;24.0;10.0;2.0;-7.0;-28.0;-21.0;-29.0;24.0;10.0;5.0;5.0;-7.0;-8.0;-33.0;-45.0;-23.0;-14.0;-7.0;-3.0;-33.0;-19.0;-19.0;-48.0;3.0;-28.0;-27.0;-39.0;-21.0;-11.0;-1.0;-3.0;15.0;-14.0;-58.0;-1.0;-42.0;-4.0;1.0;15:00:00;-1.0;SAM;TOR
HEL X JUV 08-02-2020;175 (81%);217 (83%);392 (82%);173 (82%);160 (79%);333 (80%);9;10;19;7;10;17;51%;57%;54%;49%;43%;46%;1;0;1;0;0;0;1;0;1;0;2;2;1;4;5;1;4;5;10;5;15;7;14;21;1;3;4;2;1;3;0;2;2;0;0;0;1/6 (17%);2/12 (17%);3/18 (17%);2/12 (17%);3/7 (43%);5/19 (26%);3/4 (75%);5/11 (45%);8/15 (53%);5/6 (83%);5/5 (100%);10/11 (91%);25;24;49;24;32;56;18;11;1;2;3;1;1;2;2;0;2;0;0;0;1;10;11;5;7;12;5/23 (22%);6/15 (40%);11/38 (29%);18/32 (56%);12/29 (41%);30/61 (49%);1;1;2;1;0;1;217;261;478;211;203;414;57;81;138;63;68;131;;;;;;;3;4;7;5;8;13;5;2;7;5;1;6;1;2;3;1;4;5;4;4;8;2;1;3;6;6;12;2;11;13;7;8;15;7;9;16;1;2;3;2;0;2;1.0;2020-02-08;8.0;50.0;73.0;100.0;55.0;26.0;-26.0;11.0;-2.0;50.0;44.0;2.0;11.0;46.0;44.0;-32.0;-43.0;-29.0;-37.0;25.0;8.0;21.0;-27.0;16.0;35.0;17.0;15.0;6.0;-13.0;-11.0;-32.0;-21.0;-15.0;-36.0;-27.0;-20.0;-33.0;-24.0;-65.0;-51.0;-5.0;-10.0;-13.0;-14.0;-15.0;-23.0;-53.0;-37.0;-50.0;-27.0;-18.0;-7.0;16.0;15.0;11.0;29.0;-6.0;22.0;56.0;26.0;16.0;6.0;-51.0;-30.0;-15.0;-7.0;-6.0;13.0;-20.0;-11.0;35.0;23.0;22.0;22.0;53.0;26.0;13.0;-39.0;40.0;-6.0;-4.0;5.0;10.0;41.0;1.0;46.0;23.0;10.0;-23.0;31.0;-48.0;-68.0;2.0;17:45:00;1.0;JUV;HEL
SPA X SAS 09-02-2020;219 (86%);280 (91%);499 (88%);121 (76%);148 (80%);269 (78%);5;0;5;6;3;9;62%;63%;63%;38%;37%;37%;1;0;1;0;0;0;1;2;3;1;0;1;2;2;4;0;3;3;3;3;6;10;12;22;2;4;6;0;1;1;0;0;0;1;1;2;3/11 (27%);2/13 (15%);5/24 (21%);1/2 (50%);1/4 (25%);2/6 (33%);5/8 (63%);11/12 (92%);16/20 (80%);1/3 (33%);7/7 (100%);8/10 (80%);23;24;47;24;29;53;16;16;1;1;2;3;4;7;0;0;0;0;1;1;3;3;6;4;5;9;12/19 (63%);19/24 (79%);31/43 (72%);9/24 (38%);12/25 (48%);21/49 (43%);2;1;3;2;0;2;255;309;564;160;184;344;61;56;117;53;52;105;;;;;;;5;6;11;3;5;8;5;4;9;1;4;5;3;6;9;2;1;3;5;6;11;0;3;3;5;6;11;10;11;21;10;12;22;3;8;11;0;4;4;1;1;2;2.0;2020-02-09;-2.0;-13.0;18.0;7.0;2.0;-16.0;-53.0;-19.0;-37.0;-25.0;-33.0;-1.0;-18.0;-15.0;-25.0;-44.0;58.0;14.0;10.0;-9.0;-15.0;-43.0;-3.0;-26.0;-55.0;-24.0;-27.0;-28.0;-6.0;7.0;-3.0;8.0;-7.0;-2.0;-23.0;-21.0;-16.0;-17.0;-29.0;-11.0;-17.0;-21.0;-26.0;-34.0;-25.0;-4.0;-28.0;-17.0;-10.0;-35.0;-29.0;-37.0;-28.0;-16.0;-8.0;-7.0;-10.0;50.0;42.0;25.0;-58.0;-26.0;-61.0;-69.0;59.0;8.0;-89.0;-4.0;-100.0;-37.0;-8.0;-5.0;-8.0;-36.0;-21.0;-19.0;-22.0;-12.0;-25.0;-10.0;-16.0;-58.0;-67.0;-50.0;-36.0;-31.0;-19.0;-42.0;-40.0;-18.0;-26.0;17.0;1.0;09:30:00;-1.0;SAS;SPA
BCA X UDI 09-02-2020;198 (79%);197 (81%);395 (80%);113 (67%);108 (67%);221 (67%);11;4;15;6;7;13;61%;61%;61%;39%;39%;39%;2;1;3;0;1;1;2;1;3;0;1;1;8;1;9;0;1;1;9;9;18;19;6;25;5;4;9;2;2;4;;;;;;;6/18 (33%);5/14 (36%);11/32 (34%);2/9 (22%);4/8 (50%);6/17 (35%);3/7 (43%);7/9 (78%);10/16 (63%);4/8 (50%);4/4 (100%);8/12 (67%);28;22;50;26;23;49;17;8;1;3;4;4;2;6;1;1;2;0;0;0;4;4;8;5;11;16;15/33 (45%);14/26 (54%);29/59 (49%);13/33 (39%);14/31 (45%);27/64 (42%);0;1;1;0;1;1;250;244;494;169;161;330;89;71;160;76;80;156;;;;;;;11;7;18;1;3;4;2;7;9;2;0;2;4;3;7;1;4;5;3;4;7;2;2;4;10;7;17;9;4;13;14;11;25;3;5;8;1;2;3;0;0;0;1.0;2020-02-09;-10.0;5.0;-7.0;-14.0;-8.0;-52.0;-58.0;-39.0;-63.0;-68.0;-47.0;-34.0;-28.0;-8.0;-3.0;57.0;41.0;43.0;21.0;9.0;-47.0;-12.0;-37.0;-29.0;-31.0;-18.0;-12.0;-12.0;-23.0;-17.0;-4.0;-5.0;-6.0;-25.0;-7.0;-38.0;-73.0;-100.0;-66.0;-58.0;18.0;16.0;18.0;-23.0;-13.0;-14.0;11.0;-6.0;-51.0;-29.0;-9.0;-12.0;-14.0;-52.0;-36.0;-26.0;-6.0;-8.0;15.0;-37.0;-14.0;35.0;58.0;1.0;1.0;-57.0;-40.0;11.0;-30.0;-22.0;-25.0;-46.0;-40.0;-30.0;-21.0;-16.0;-17.0;-12.0;16.0;-10.0;60.0;29.0;19.0;-15.0;10.0;37.0;25.0;17.0;21.0;1.0;30.0;-43.0;1.0;12:00:00;0.0;UDI;BCA
GEN X CAG 09-02-2020;167 (82%);190 (84%);357 (83%);204 (84%);102 (72%);306 (79%);5;8;13;8;8;16;47%;63%;54%;53%;37%;46%;0;2;2;1;0;1;0;2;2;1;0;1;2;2;4;1;4;5;11;8;19;13;19;32;2;1;3;2;2;4;;;;;;;0/13 (0%);1/17 (6%);1/30 (3%);1/9 (11%);0/5 (0%);1/14 (7%);9/14 (64%);8/13 (62%);17/27 (63%);7/9 (78%);4/12 (33%);11/21 (52%);26;43;69;33;29;62;15;15;1;3;4;1;3;4;0;1;1;0;0;0;1;2;3;9;2;11;8/18 (44%);15/28 (54%);23/46 (50%);10/29 (34%);10/27 (37%);20/56 (36%);0;1;1;1;1;2;203;226;429;244;142;386;67;69;136;67;69;136;;;;;;;1;4;5;2;8;10;0;2;2;1;2;3;1;3;4;2;3;5;2;3;5;2;1;3;8;18;26;9;11;20;3;7;10;4;9;13;2;4;6;1;2;3;0.0;2020-02-09;1.0;-41.0;-19.0;23.0;5.0;4.0;9.0;22.0;11.0;22.0;67.0;-3.0;47.0;34.0;55.0;30.0;18.0;11.0;6.0;-15.0;-15.0;-5.0;-4.0;6.0;-2.0;12.0;9.0;35.0;21.0;13.0;8.0;-5.0;-3.0;14.0;-2.0;2.0;5.0;5.0;26.0;-33.0;-26.0;-19.0;19.0;16.0;-31.0;14.0;12.0;-6.0;-6.0;-6.0;-1.0;5.0;6.0;21.0;77.0;15.0;9.0;6.0;-58.0;44.0;-3.0;-16.0;-42.0;-27.0;-18.0;-13.0;-6.0;7.0;-4.0;-8.0;-13.0;-13.0;-13.0;-31.0;-54.0;-37.0;-23.0;-15.0;-7.0;-9.0;-1.0;2.0;-3.0;-7.0;-6.0;-1.0;41.0;23.0;-19.0;-12.0;-27.0;-30.0;1.0;12:00:00;1.0;CAG;GEN
NAP X LEC 09-02-2020;150 (76%);181 (85%);331 (81%);261 (89%);270 (90%);531 (90%);6;7;13;9;4;13;40%;40%;40%;60%;60%;60%;0;1;1;4;1;5;1;1;2;4;2;6;1;1;2;3;4;7;17;20;37;5;3;8;3;1;4;6;4;10;;;;;;;2/7 (29%);2/4 (50%);4/11 (36%);4/22 (18%);3/23 (13%);7/45 (16%);2/4 (50%);6/12 (50%);8/16 (50%);6/8 (75%);3/6 (50%);9/14 (64%);19;24;43;24;24;48;10;14;3;2;5;1;6;7;0;0;0;1;0;1;6;6;12;8;6;14;12/27 (44%);18/32 (56%);30/59 (51%);10/13 (77%);7/13 (54%);17/26 (65%);0;1;1;0;0;0;197;213;410;292;301;593;61;50;111;63;64;127;;;;;;;3;6;9;7;9;16;1;2;3;6;5;11;2;8;10;3;4;7;1;5;6;5;4;9;7;3;10;6;11;17;4;11;15;12;13;25;0;3;3;1;4;5;3.0;2020-02-09;5.0;69.0;49.0;38.0;23.0;17.0;48.0;51.0;49.0;26.0;-25.0;8.0;23.0;14.0;14.0;16.0;58.0;77.0;44.0;46.0;25.0;36.0;9.0;-53.0;44.0;19.0;85.0;36.0;23.0;31.0;23.0;5.0;22.0;20.0;12.0;-39.0;-15.0;13.0;22.0;15.0;;6.0;9.0;81.0;53.0;18.0;37.0;26.0;38.0;-35.0;-11.0;-1.0;-11.0;70.0;-41.0;2.0;57.0;-2.0;-45.0;-26.0;38.0;5.0;12.0;16.0;37.0;45.0;23.0;49.0;18.0;-69.0;-30.0;-57.0;-41.0;-25.0;-10.0;17.0;44.0;21.0;71.0;4.0;-3.0;-36.0;-26.0;-51.0;-25.0;16.0;7.0;16.0;11.0;46.0;99.0;79.0;2.0;12:00:00;-1.0;LEC;NAP
PRM X LAZ 09-02-2020;214 (87%);169 (82%);383 (85%);170 (83%);146 (78%);316 (81%);6;4;10;7;16;23;55%;53%;54%;45%;47%;46%;;;;;;;1;0;1;0;0;0;2;5;7;0;4;4;8;12;20;12;13;25;2;4;6;2;5;7;1;2;3;0;0;0;4/13 (31%);3/12 (25%);7/25 (28%);2/9 (22%);6/14 (43%);8/23 (35%);6/12 (50%);11/17 (65%);17/29 (59%);7/11 (64%);10/14 (71%);17/25 (68%);26;32;58;27;39;66;10;13;1;3;4;2;2;4;;;;;;;3;7;10;4;5;9;9/19 (47%);17/29 (59%);26/48 (54%);19/30 (63%);20/27 (74%);39/57 (68%);1;1;2;0;1;1;246;207;453;204;186;390;61;65;126;57;67;124;;;;;;;8;9;17;2;8;10;6;5;11;6;5;11;3;2;5;1;3;4;3;3;6;5;4;9;9;11;20;9;9;18;11;12;23;7;12;19;0;2;2;1;2;3;1.0;2020-02-09;6.0;41.0;23.0;-49.0;-18.0;45.0;68.0;27.0;18.0;9.0;-14.0;38.0;-21.0;-16.0;-48.0;-69.0;-39.0;-21.0;-48.0;-28.0;-35.0;-22.0;3.0;-14.0;-11.0;9.0;3.0;-29.0;-17.0;-16.0;-11.0;-7.0;-6.0;2.0;-4.0;-36.0;-67.0;-40.0;-14.0;18.0;6.0;-6.0;-8.0;-19.0;-15.0;22.0;52.0;32.0;17.0;-21.0;-26.0;-18.0;77.0;75.0;66.0;50.0;13.0;28.0;7.0;-3.0;-3.0;-5.0;32.0;16.0;6.0;-15.0;-5.0;29.0;78.0;42.0;12.0;4.0;-3.0;-10.0;-1.0;-61.0;-38.0;-41.0;18.0;-29.0;-46.0;-25.0;-17.0;-21.0;-28.0;-12.0;-5.0;-19.0;30.0;9.0;12.0;26.0;0.0;15:00:00;-1.0;LAZ;PRM
INT X MIL 09-02-2020;220 (84%);203 (85%);423 (85%);161 (81%);153 (80%);314 (81%);6;8;14;8;6;14;57%;57%;57%;43%;43%;43%;1;1;2;1;1;2;3;1;4;1;2;3;6;2;8;3;2;5;9;3;12;17;10;27;5;1;6;6;1;7;;;;;;;3/13 (23%);1/12 (8%);4/25 (16%);1/13 (8%);2/7 (29%);3/20 (15%);5/5 (100%);8/13 (62%);13/18 (72%);4/6 (67%);3/6 (50%);7/12 (58%);17;27;44;18;25;43;13;6;1;2;3;0;0;0;1;1;2;0;1;1;9;5;14;4;4;8;13/25 (52%);22/35 (63%);35/60 (58%);14/27 (52%);12/28 (43%);26/55 (47%);1;0;1;1;1;2;261;238;499;199;191;390;63;71;134;61;57;118;;;;;;;6;1;7;4;5;9;5;2;7;2;2;4;2;0;2;1;6;7;7;3;10;2;5;7;5;6;11;2;10;12;13;4;17;6;10;16;0;2;2;0;4;4;2.0;2020-02-09;-7.0;-28.0;-18.0;13.0;17.0;15.0;3.0;-25.0;-16.0;29.0;13.0;-26.0;56.0;37.0;-32.0;-24.0;-15.0;-10.0;69.0;25.0;14.0;-51.0;-43.0;-43.0;-33.0;-21.0;-36.0;-18.0;10.0;-3.0;-18.0;-16.0;-12.0;-22.0;-10.0;-57.0;-35.0;-11.0;-1.0;40.0;-39.0;-30.0;-34.0;-25.0;-23.0;-15.0;-15.0;-19.0;39.0;66.0;41.0;21.0;11.0;4.0;-18.0;-6.0;13.0;-9.0;24.0;8.0;10.0;6.0;4.0;7.0;-18.0;-9.0;-24.0;-22.0;92.0;48.0;31.0;19.0;14.0;3.0;-12.0;7.0;45.0;36.0;-24.0;23.0;17.0;31.0;17.0;14.0;4.0;3.0;-28.0;-21.0;-38.0;-52.0;-9.0;36.0;4.0;17:45:00;1.0;MIL;INT
LEC X SPA 15-02-2020;160 (84%);169 (80%);329 (82%);162 (81%);141 (74%);303 (77%);9;6;15;1;8;9;49%;54%;52%;51%;46%;48%;0;1;1;0;0;0;0;1;1;1;1;2;1;3;4;3;0;3;11;6;17;6;20;26;1;7;8;3;1;4;;;;;;;2/9 (22%);4/18 (22%);6/27 (22%);1/11 (9%);1/4 (25%);2/15 (13%);3/4 (75%);4/8 (50%);7/12 (58%);1/3 (33%);6/7 (86%);7/10 (70%);17;28;45;16;32;48;22;13;0;2;2;2;2;4;;;;;;;6;3;9;2;5;7;14/23 (61%);20/38 (53%);34/61 (56%);15/30 (50%);10/28 (36%);25/58 (43%);0;2;2;2;1;3;190;211;401;201;190;391;48;75;123;60;66;126;;;;;;;6;7;13;4;2;6;5;8;13;3;2;5;2;3;5;1;3;4;2;7;9;3;3;6;2;9;11;4;8;12;8;14;22;7;5;12;2;1;3;3;2;5;1.0;2020-02-15;-4.0;8.0;7.0;7.0;-6.0;-23.0;-11.0;-19.0;-24.0;-43.0;-44.0;-6.0;29.0;-5.0;-65.0;-33.0;-9.0;-3.0;2.0;6.0;-36.0;-3.0;-8.0;3.0;23.0;47.0;27.0;19.0;30.0;11.0;23.0;37.0;26.0;-8.0;30.0;-33.0;38.0;6.0;-5.0;-47.0;-9.0;-6.0;-19.0;-82.0;-78.0;-49.0;-51.0;-34.0;-19.0;-53.0;-22.0;-7.0;35.0;24.0;-30.0;19.0;-29.0;-14.0;-4.0;44.0;22.0;16.0;9.0;11.0;28.0;1.0;-9.0;19.0;-35.0;-37.0;-17.0;19.0;6.0;1.0;-30.0;31.0;2.0;-67.0;4.0;-42.0;-53.0;-31.0;-21.0;-67.0;-46.0;-23.0;-15.0;-34.0;-16.0;4.0;-37.0;-14.0;2.0;12:00:00;1.0;SPA;LEC
