game;addedTime;confirmed;id;incidentClass;incidentType;isHome;player;time
TOT X BOU 2019-11-30;7.0;True;1188;goalAwarded;varDecision;False;{'name': 'Harry Wilson', 'slug': 'harry-wilson', 'shortName': 'H. Wilson', 'position': 'M', 'userCount': 2836, 'id': 355528};90
WOL X SHE 2019-12-01;;True;1219;cardUpgrade;varDecision;False;{'name': 'John Fleck', 'slug': 'john-fleck', 'shortName': 'J. Fleck', 'position': 'M', 'userCount': 443, 'id': 27999};86
WOL X SHE 2019-12-01;;True;1218;penaltyNotAwarded;varDecision;True;{'name': 'Diogo Jota', 'slug': 'diogo-jota', 'shortName': 'D. Jota', 'position': 'F', 'userCount': 3515, 'id': 606164};67
WOL X SHE 2019-12-01;;True;1216;penaltyNotAwarded;varDecision;True;{'name': 'Raúl Jiménez', 'slug': 'raul-jimenez', 'shortName': 'R. Jiménez', 'position': 'F', 'userCount': 8421, 'id': 192442};35
ARS X BHA 2019-12-05;;False;1253;goalAwarded;varDecision;True;{'name': 'David Luiz', 'slug': 'david-luiz', 'shortName': 'D. Luiz', 'position': 'D', 'userCount': 7835, 'id': 21300};64
LEI X WAT 2019-12-04;;True;1246;penaltyAwarded;varDecision;True;{'name': 'Jonny Evans', 'slug': 'jonny-evans', 'shortName': 'J. Evans', 'position': 'D', 'userCount': 722, 'id': 30144};54
LEI X WAT 2019-12-04;;True;1244;penaltyNotAwarded;varDecision;True;{'name': 'Jamie Vardy', 'slug': 'jamie-vardy', 'shortName': 'J. Vardy', 'position': 'F', 'userCount': 16480, 'id': 173827};38
SHE X NEW 2019-12-05;;False;1252;goalNotAwarded;varDecision;False;{'name': 'Jonjo Shelvey', 'slug': 'jonjo-shelvey', 'shortName': 'J. Shelvey', 'position': 'M', 'userCount': 517, 'id': 36465};71
MUN X TOT 2019-12-04;;True;1245;goalAwarded;varDecision;False;{'name': 'Dele Alli', 'slug': 'dele-alli', 'shortName': 'D. Alli', 'position': 'M', 'userCount': 11085, 'id': 198028};40
LIV X EVE 2019-12-04;4.0;True;1248;goalAwarded;varDecision;False;{'name': 'Richarlison', 'slug': 'richarlison', 'shortName': 'Richarlison', 'position': 'M', 'userCount': 11526, 'id': 840217};45
ASV X LEI 2019-12-08;4.0;True;1295;goalAwarded;varDecision;True;{'name': 'Jack Grealish', 'slug': 'jack-grealish', 'shortName': 'J. Grealish', 'position': 'M', 'userCount': 5048, 'id': 189061};45
BHA X WOL 2019-12-08;;True;1303;penaltyNotAwarded;varDecision;False;{'name': 'Adama Traoré', 'slug': 'adama-traore', 'shortName': 'A. Traoré', 'position': 'F', 'userCount': 9920, 'id': 286165};61
MCI X MUN 2019-12-07;3.0;True;1279;penaltyNotAwarded;varDecision;True;{'name': 'Kyle Walker', 'slug': 'kyle-walker', 'shortName': 'K. Walker', 'position': 'D', 'userCount': 4670, 'id': 44614};45
MCI X MUN 2019-12-07;;False;1278;penaltyNotAwarded;varDecision;False;{'name': 'Marcus Rashford', 'slug': 'marcus-rashford', 'shortName': 'M. Rashford', 'position': 'F', 'userCount': 39634, 'id': 814590};21
NOR X SHE 2019-12-08;;False;1298;redCardGiven;varDecision;False;{'name': 'Chris Basham', 'slug': 'chris-basham', 'shortName': 'C. Basham', 'position': 'D', 'userCount': 193, 'id': 33854};75
NOR X SHE 2019-12-08;;True;1297;goalNotAwarded;varDecision;False;{'name': 'John Lundstram', 'slug': 'john-lundstram', 'shortName': 'J. Lundstram', 'position': 'M', 'userCount': 2071, 'id': 149815};55
NOR X SHE 2019-12-08;;True;1294;goalAwarded;varDecision;True;{'name': 'Alexander Tettey', 'slug': 'alexander-tettey', 'shortName': 'A. Tettey', 'position': 'M', 'userCount': 162, 'id': 512};28
TOT X BUR 2019-12-07;;True;1266;goalAwarded;varDecision;True;{'name': 'Lucas Moura', 'slug': 'lucas-moura', 'shortName': 'L. Moura', 'position': 'F', 'userCount': 9735, 'id': 149710};10
WES X ARS 2019-12-09;;True;1318;goalAwarded;varDecision;True;{'name': 'Angelo Ogbonna', 'slug': 'angelo-ogbonna', 'shortName': 'A. Ogbonna', 'position': 'D', 'userCount': 395, 'id': 21164};39
BUR X NEW 2019-12-14;;True;1332;cardUpgrade;varDecision;True;{'name': 'Ashley Barnes', 'slug': 'ashley-barnes', 'shortName': 'A. Barnes', 'position': 'F', 'userCount': 709, 'id': 27028};79
CHE X BOU 2019-12-14;;False;1334;goalNotAwarded;varDecision;False;{'name': 'Dan Gosling', 'slug': 'dan-gosling', 'shortName': 'D. Gosling', 'position': 'M', 'userCount': 109, 'id': 19343};84
CRY X BHA 2019-12-16;;True;1362;penaltyNotAwarded;varDecision;False;{'name': 'Martín Montoya', 'slug': 'martin-montoya', 'shortName': 'M. Montoya', 'position': 'D', 'userCount': 260, 'id': 99517};21
LEI X NOR 2019-12-14;;True;1330;penaltyNotAwarded;varDecision;True;{'name': 'Ben Chilwell', 'slug': 'ben-chilwell', 'shortName': 'B. Chilwell', 'position': 'D', 'userCount': 2403, 'id': 802695};72
