game;addedTime;assist1;awayScore;homeScore;id;incidentClass;incidentType;isHome;player;playerName;time
CRU X FLA 04-06-2015;;{'name': 'Alisson', 'slug': 'alisson', 'shortName': 'Alisson', 'position': 'M', 'userCount': 450, 'id': 291723};0;1;118412618;regular;goal;True;{'name': 'Manoel', 'slug': 'manoel', 'shortName': 'Manoel', 'position': 'D', 'userCount': 292, 'id': 84845};;78
GRE X COR 04-06-2015;;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};1;3;118412577;regular;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;39
GRE X COR 04-06-2015;;{'name': 'Fagner', 'slug': 'fagner', 'shortName': 'Fagner', 'position': 'D', 'userCount': 1319, 'id': 25554};1;2;118412565;regular;goal;False;{'name': 'Stiven Mendoza', 'slug': 'stiven-mendoza', 'shortName': 'S. Mendoza', 'position': 'M', 'userCount': 387, 'id': 354510};;23
GRE X COR 04-06-2015;;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};0;2;118412550;regular;goal;True;{'name': 'Marcelo Oliveira', 'slug': 'marcelo-oliveira', 'shortName': 'M. Oliveira', 'position': 'D', 'userCount': 64, 'id': 123139};;4
GRE X COR 04-06-2015;;{'name': 'Pedro Rocha', 'slug': 'pedro-rocha', 'shortName': 'P. Rocha', 'position': 'M', 'userCount': 669, 'id': 794930};0;1;118412546;regular;goal;True;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};;3
FLU X CFC 04-06-2015;;{'name': 'Breno Lopes', 'slug': 'breno-lopes', 'shortName': 'B. Lopes', 'position': 'D', 'userCount': 15, 'id': 608372};0;2;118414436;regular;goal;True;{'name': 'Marcos Júnior', 'slug': 'marcos-junior', 'shortName': 'M. Júnior', 'position': 'M', 'userCount': 162, 'id': 232910};;88
FLU X CFC 04-06-2015;;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 982, 'id': 12764};0;1;118414105;regular;goal;True;{'name': 'Vinícius', 'slug': 'vinicius', 'shortName': 'Vinícius', 'position': 'M', 'userCount': 188, 'id': 243247};;30
PAL X INT 05-06-2015;;;1;1;118414573;regular;goal;False;{'name': 'Rafael Moura', 'slug': 'rafael-moura', 'shortName': 'R. Moura', 'position': 'F', 'userCount': 140, 'id': 23395};;76
PAL X INT 05-06-2015;;;0;1;118414552;regular;goal;True;{'name': 'Vitor Hugo', 'slug': 'vitor-hugo', 'shortName': 'V. Hugo', 'position': 'D', 'userCount': 470, 'id': 794838};;65
SPT X GOI 05-06-2015;2.0;{'name': 'Joelinton', 'slug': 'joelinton', 'shortName': 'Joelinton', 'position': 'F', 'userCount': 2614, 'id': 560128};0;1;118414602;regular;goal;True;{'name': 'Maikon Leite', 'slug': 'maikon-leite', 'shortName': 'M. Leite', 'position': 'M', 'userCount': 33, 'id': 147365};;90
CAM X CRU 06-06-2015;;{'name': 'Leandro Damião', 'slug': 'leandro-damiao', 'shortName': 'L. Damião', 'position': 'F', 'userCount': 274, 'id': 108485};3;1;118419910;regular;goal;False;{'name': 'Marquinhos', 'slug': 'marquinhos', 'shortName': 'Marquinhos', 'position': 'M', 'userCount': 29, 'id': 47010};;72
CAM X CRU 06-06-2015;;;2;1;118419903;regular;goal;False;{'name': 'Gabriel Xavier', 'slug': 'gabriel-xavier', 'shortName': 'G. Xavier', 'position': 'M', 'userCount': 80, 'id': 344233};;47
CAM X CRU 06-06-2015;1.0;;1;1;118419899;ownGoal;goal;False;{'name': 'Jemerson', 'slug': 'jemerson', 'shortName': 'Jemerson', 'position': 'D', 'userCount': 437, 'id': 328519};;45
CAM X CRU 06-06-2015;;{'name': 'Leonardo Silva', 'slug': 'leonardo-silva', 'shortName': 'L. Silva', 'position': 'D', 'userCount': 116, 'id': 47749};0;1;118419893;regular;goal;True;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 235, 'id': 243427};;14
FLA X CHA 06-06-2015;;;0;1;118419908;regular;goal;True;{'name': 'Gabriel', 'slug': 'gabriel', 'shortName': 'Gabriel', 'position': 'M', 'userCount': 120, 'id': 243459};;65
SAN X PON 06-06-2015;;;2;2;118419909;regular;goal;False;{'name': 'Renato Cajá', 'slug': 'renato-caja', 'shortName': 'R. Cajá', 'position': 'M', 'userCount': 49, 'id': 247507};;72
SAN X PON 06-06-2015;;;1;2;118419907;penalty;goal;True;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};;61
SAN X PON 06-06-2015;;;1;1;118419905;regular;goal;False;{'name': 'Felipe Azevedo', 'slug': 'felipe-azevedo', 'shortName': 'F. Azevedo', 'position': 'M', 'userCount': 23, 'id': 166471};;53
SAN X PON 06-06-2015;;;0;1;118419896;regular;goal;True;{'name': 'Geuvânio', 'slug': 'geuvanio', 'shortName': 'Geuvânio', 'position': 'M', 'userCount': 148, 'id': 243187};;23
CAP X VAS 07-06-2015;1.0;;0;2;118420425;regular;goal;True;{'name': 'Ytalo', 'slug': 'ytalo', 'shortName': 'Ytalo', 'position': 'F', 'userCount': 96, 'id': 47548};;90
CAP X VAS 07-06-2015;;;0;1;118420396;penalty;goal;True;{'name': 'Nikão', 'slug': 'nikao', 'shortName': 'Nikão', 'position': 'M', 'userCount': 292, 'id': 139300};;60
JOI X COR 07-06-2015;;;1;0;118420299;regular;goal;False;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};;31
SPO X GRE 07-06-2015;;;0;2;118420388;penalty;goal;True;{'name': 'Rogério Ceni', 'slug': 'rogerio-ceni', 'shortName': 'R. Ceni', 'position': 'G', 'userCount': 225, 'id': 15469};;56
SPO X GRE 07-06-2015;;;0;1;118420295;regular;goal;True;{'name': 'Luís Fabiano', 'slug': 'luis-fabiano', 'shortName': 'L. Fabiano', 'position': 'F', 'userCount': 153, 'id': 17149};;27
INT X CFC 07-06-2015;;;0;2;118421729;regular;goal;True;{'name': 'Nilmar', 'slug': 'nilmar', 'shortName': 'Nilmar', 'position': 'F', 'userCount': 32, 'id': 3311};;36
INT X CFC 07-06-2015;;;0;1;118421658;regular;goal;True;{'name': 'Vitinho', 'slug': 'vitinho', 'shortName': 'Vitinho', 'position': 'M', 'userCount': 1368, 'id': 242054};;26
FIG X PAL 07-06-2015;;{'name': 'Marcao', 'slug': 'marcao', 'shortName': 'Marcao', 'position': 'F', 'userCount': 13, 'id': 241450};1;2;118423420;regular;goal;True;{'name': 'Thiago Santana', 'slug': 'thiago-santana', 'shortName': 'T. Santana', 'position': 'F', 'userCount': 95, 'id': 814724};;62
FIG X PAL 07-06-2015;;{'name': 'Zé Roberto', 'slug': 'ze-roberto', 'shortName': 'Z. Roberto', 'position': 'M', 'userCount': 78, 'id': 316};1;1;118423411;regular;goal;False;{'name': 'Gabriel Girotto', 'slug': 'gabriel-girotto', 'shortName': 'G. Girotto', 'position': 'M', 'userCount': 343, 'id': 242052};;11
FIG X PAL 07-06-2015;;{'name': 'Clayton', 'slug': 'clayton', 'shortName': 'Claytinho', 'position': 'F', 'userCount': 78, 'id': 288249};0;1;118423409;regular;goal;True;{'name': 'Carlos Alberto', 'slug': 'carlos-alberto', 'shortName': 'C. Alberto', 'position': 'M', 'userCount': 14, 'id': 26271};;8
GOI X AVA 07-06-2015;3.0;{'name': 'Anderson Lopes', 'slug': 'anderson-lopes', 'shortName': 'A. Lopes', 'position': 'F', 'userCount': 71, 'id': 795017};1;0;118423439;regular;goal;False;{'name': 'Rômulo', 'slug': 'romulo', 'shortName': 'Rômulo', 'position': 'F', 'userCount': 40, 'id': 795019};;90
CAM X SAN 10-06-2015;;{'name': 'Victor Ferraz', 'slug': 'victor-ferraz', 'shortName': 'V. Ferraz', 'position': 'D', 'userCount': 237, 'id': 255613};2;2;118428427;regular;goal;False;{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'Gabriel', 'position': 'F', 'userCount': 15382, 'id': 358554};;54
CAM X SAN 10-06-2015;;{'name': 'Patric', 'slug': 'patric', 'shortName': 'Patric', 'position': 'D', 'userCount': 96, 'id': 78853};1;2;118428422;regular;goal;True;{'name': 'Jesús Dátolo', 'slug': 'jesus-datolo', 'shortName': 'J. Dátolo', 'position': 'M', 'userCount': 63, 'id': 31975};;43
CAM X SAN 10-06-2015;;;1;1;118428421;ownGoal;goal;True;{'name': 'Werley', 'slug': 'werley', 'shortName': 'Werley', 'position': 'D', 'userCount': 60, 'id': 123212};;28
CAM X SAN 10-06-2015;;;1;0;118428419;regular;goal;False;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};;19
CHA X SPO 13-06-2015;;{'name': 'Luís Fabiano', 'slug': 'luis-fabiano', 'shortName': 'L. Fabiano', 'position': 'F', 'userCount': 153, 'id': 17149};1;0;118436229;regular;goal;False;{'name': 'Josef De Souza', 'slug': 'josef-de-souza', 'shortName': 'Souza', 'position': 'M', 'userCount': 267, 'id': 119035};;6
COR X INT 13-06-2015;;;1;2;118436277;regular;goal;True;{'name': 'Vagner Love', 'slug': 'vagner-love', 'shortName': 'Vagner Love', 'position': 'F', 'userCount': 765, 'id': 13313};;67
COR X INT 13-06-2015;;;1;1;118436270;regular;goal;True;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};;51
COR X INT 13-06-2015;;{'name': 'Rafael Moura', 'slug': 'rafael-moura', 'shortName': 'R. Moura', 'position': 'F', 'userCount': 140, 'id': 23395};1;0;118436251;regular;goal;False;{'name': 'Nilmar', 'slug': 'nilmar', 'shortName': 'Nilmar', 'position': 'F', 'userCount': 32, 'id': 3311};;41
CFC X FLA 13-06-2015;;;1;0;118436253;regular;goal;False;{'name': 'Eduardo Da Silva', 'slug': 'eduardo-da-silva', 'shortName': 'E. D. Silva', 'position': 'F', 'userCount': 273, 'id': 585700};;39
SPT X JOI 14-06-2015;;;1;2;118436443;regular;goal;False;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};;79
SPT X JOI 14-06-2015;;{'name': 'Rithely', 'slug': 'rithely', 'shortName': 'Rithely', 'position': 'M', 'userCount': 87, 'id': 123335};0;2;118436362;regular;goal;True;{'name': 'Maikon Leite', 'slug': 'maikon-leite', 'shortName': 'M. Leite', 'position': 'M', 'userCount': 33, 'id': 147365};;39
SPT X JOI 14-06-2015;;;0;1;118436330;regular;goal;True;{'name': 'Maikon Leite', 'slug': 'maikon-leite', 'shortName': 'M. Leite', 'position': 'M', 'userCount': 33, 'id': 147365};;16
VAS X CRU 14-06-2015;;;3;1;118436465;regular;goal;True;{'name': 'Rodrigo', 'slug': 'rodrigo', 'shortName': 'Rodrigo', 'position': 'D', 'userCount': 9, 'id': 19370};;89
VAS X CRU 14-06-2015;;;3;0;118436441;regular;goal;False;{'name': 'Leandro Damião', 'slug': 'leandro-damiao', 'shortName': 'L. Damião', 'position': 'F', 'userCount': 274, 'id': 108485};;74
VAS X CRU 14-06-2015;;;2;0;118436414;regular;goal;False;{'name': 'Charles', 'slug': 'charles', 'shortName': 'Charles', 'position': 'M', 'userCount': 43, 'id': 33109};;58
VAS X CRU 14-06-2015;;;1;0;118436368;regular;goal;False;{'name': 'Leandro Damião', 'slug': 'leandro-damiao', 'shortName': 'L. Damião', 'position': 'F', 'userCount': 274, 'id': 108485};;38
AVA X FIG 14-06-2015;;;1;1;118439371;regular;goal;True;{'name': 'Anderson Lopes', 'slug': 'anderson-lopes', 'shortName': 'A. Lopes', 'position': 'F', 'userCount': 71, 'id': 795017};;36
AVA X FIG 14-06-2015;;;1;0;118439283;regular;goal;False;{'name': 'Marquinhos', 'slug': 'marquinhos', 'shortName': 'Marquinhos', 'position': 'D', 'userCount': 39, 'id': 43655};;14
GRE X CAP 14-06-2015;;;1;2;118439518;regular;goal;True;{'name': 'Rhodolfo', 'slug': 'rhodolfo', 'shortName': 'Rhodolfo', 'position': 'D', 'userCount': 325, 'id': 39355};;71
GRE X CAP 14-06-2015;;;1;1;118439443;regular;goal;False;{'name': 'Hernani', 'slug': 'hernani', 'shortName': 'Hernani', 'position': 'M', 'userCount': 402, 'id': 156019};;52
GRE X CAP 14-06-2015;;;0;1;118439368;regular;goal;True;{'name': 'Giuliano', 'slug': 'giuliano', 'shortName': 'Giuliano', 'position': 'M', 'userCount': 813, 'id': 90862};;32
PAL X FLU 14-06-2015;1.0;;1;2;118439556;regular;goal;True;{'name': 'Jonathan Cristaldo', 'slug': 'jonathan-cristaldo', 'shortName': 'J. Cristaldo', 'position': 'F', 'userCount': 81, 'id': 80934};;90
PAL X FLU 14-06-2015;3.0;;1;1;118439393;regular;goal;True;{'name': 'Rafael Marques', 'slug': 'rafael-marques', 'shortName': 'R. Marques', 'position': 'F', 'userCount': 86, 'id': 60254};;45
PAL X FLU 14-06-2015;;;1;0;118439289;regular;goal;False;{'name': 'Jean', 'slug': 'jean', 'shortName': 'Jean', 'position': 'M', 'userCount': 191, 'id': 39394};;17
FLA X CAM 20-06-2015;;{'name': 'Patric', 'slug': 'patric', 'shortName': 'Patric', 'position': 'D', 'userCount': 96, 'id': 78853};2;0;118447762;regular;goal;False;{'name': 'Lucas Pratto', 'slug': 'lucas-pratto', 'shortName': 'L. Pratto', 'position': 'F', 'userCount': 666, 'id': 39244};;41
FLA X CAM 20-06-2015;;;1;0;118447679;ownGoal;goal;False;{'name': 'Samir', 'slug': 'samir', 'shortName': 'Samir', 'position': 'D', 'userCount': 400, 'id': 331405};;22
SAN X COR 20-06-2015;;;0;1;118447633;regular;goal;True;{'name': 'Ricardo Oliveira', 'slug': 'ricardo-oliveira', 'shortName': 'R. Oliveira', 'position': 'F', 'userCount': 507, 'id': 2099};;10
SPT X VAS 20-06-2015;;;1;2;118447862;regular;goal;True;{'name': 'Wendel', 'slug': 'wendel', 'shortName': 'Wendel', 'position': 'M', 'userCount': 6, 'id': 843662};;81
SPT X VAS 20-06-2015;;;1;1;118447763;regular;goal;False;{'name': 'Duvier Riascos', 'slug': 'duvier-riascos', 'shortName': 'D. Riascos', 'position': 'F', 'userCount': 82, 'id': 220233};;42
SPT X VAS 20-06-2015;;{'name': 'Maikon Leite', 'slug': 'maikon-leite', 'shortName': 'M. Leite', 'position': 'M', 'userCount': 33, 'id': 147365};0;1;118447668;regular;goal;True;{'name': 'André', 'slug': 'andre', 'shortName': 'André', 'position': 'F', 'userCount': 265, 'id': 118815};;20
GRE X PAL 21-06-2015;;;0;1;118448054;regular;goal;True;{'name': 'Maicon', 'slug': 'maicon', 'shortName': 'Maicon', 'position': 'M', 'userCount': 248, 'id': 26230};;55
CRU X CHA 21-06-2015;;;1;0;118448859;regular;goal;False;{'name': 'Camilo', 'slug': 'camilo', 'shortName': 'Camilo', 'position': 'M', 'userCount': 138, 'id': 345609};;36
CAP X CFC 21-06-2015;;{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'F', 'userCount': 102, 'id': 108483};2;2;118449529;regular;goal;True;{'name': 'Edigar Junio', 'slug': 'edigar-junio', 'shortName': 'E. Junio', 'position': 'F', 'userCount': 170, 'id': 166497};;82
CAP X CFC 21-06-2015;;{'name': 'Marcos Aurelio', 'slug': 'marcos-aurelio', 'shortName': 'M. Aurelio', 'position': 'F', 'userCount': 0, 'id': 797197};2;1;118449521;regular;goal;False;{'name': 'Ruy', 'slug': 'ruy', 'shortName': 'Ruy', 'position': 'M', 'userCount': 20, 'id': 795724};;77
CAP X CFC 21-06-2015;;{'name': 'Ytalo', 'slug': 'ytalo', 'shortName': 'Ytalo', 'position': 'F', 'userCount': 96, 'id': 47548};1;1;118449413;regular;goal;True;{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'F', 'userCount': 102, 'id': 108483};;25
CAP X CFC 21-06-2015;;{'name': 'Marcos Aurelio', 'slug': 'marcos-aurelio', 'shortName': 'M. Aurelio', 'position': 'F', 'userCount': 0, 'id': 797197};1;0;118449401;regular;goal;False;{'name': 'Wellington Paulista', 'slug': 'wellington-paulista', 'shortName': 'W. Paulista', 'position': 'F', 'userCount': 281, 'id': 29106};;19
JOI X GOI 21-06-2015;1.0;{'name': 'Marcelinho Paraíba', 'slug': 'marcelinho-paraiba', 'shortName': 'M. Paraíba', 'position': 'M', 'userCount': 29, 'id': 376};1;2;118449450;regular;goal;True;{'name': 'Kempes', 'slug': 'kempes', 'shortName': 'Kempes', 'position': 'F', 'userCount': 12, 'id': 213850};;45
JOI X GOI 21-06-2015;;;1;1;118449427;regular;goal;True;{'name': 'Kempes', 'slug': 'kempes', 'shortName': 'Kempes', 'position': 'F', 'userCount': 12, 'id': 213850};;35
JOI X GOI 21-06-2015;;{'name': 'Felipe Menezes', 'slug': 'felipe-menezes', 'shortName': 'F. Menezes', 'position': 'M', 'userCount': 13, 'id': 83013};1;0;118449409;regular;goal;False;{'name': 'Wesley', 'slug': 'wesley', 'shortName': 'Wesley', 'position': 'F', 'userCount': 5, 'id': 795299};;27
SPO X AVA 21-06-2015;;;1;1;118449536;regular;goal;False;{'name': 'André Lima', 'slug': 'andre-lima', 'shortName': 'A. Lima', 'position': 'F', 'userCount': 32, 'id': 28272};;90
SPO X AVA 21-06-2015;;;0;1;118449504;regular;goal;True;{'name': 'Josef De Souza', 'slug': 'josef-de-souza', 'shortName': 'Souza', 'position': 'M', 'userCount': 267, 'id': 119035};;55
FLU X PON 24-06-2015;5.0;{'name': 'Fred', 'slug': 'fred', 'shortName': 'Fred', 'position': 'F', 'userCount': 982, 'id': 12764};0;2;118452345;regular;goal;True;{'name': 'Vinícius', 'slug': 'vinicius', 'shortName': 'Vinícius', 'position': 'M', 'userCount': 188, 'id': 243247};;90
FLU X PON 24-06-2015;;;0;1;118452310;regular;goal;True;{'name': 'Wellington Silva', 'slug': 'wellington-silva', 'shortName': 'W. Silva', 'position': 'D', 'userCount': 19, 'id': 243469};;55
AVA X GRE 27-06-2015;;;2;1;118457176;penalty;goal;True;{'name': 'Anderson Lopes', 'slug': 'anderson-lopes', 'shortName': 'A. Lopes', 'position': 'F', 'userCount': 71, 'id': 795017};;56
AVA X GRE 27-06-2015;;;2;0;118457048;regular;goal;False;{'name': 'Luan', 'slug': 'luan', 'shortName': 'Luan', 'position': 'M', 'userCount': 1509, 'id': 386210};;10
AVA X GRE 27-06-2015;;;1;0;118457012;regular;goal;False;{'name': 'Pedro Rocha', 'slug': 'pedro-rocha', 'shortName': 'P. Rocha', 'position': 'M', 'userCount': 669, 'id': 794930};;1
CHA X SPT 27-06-2015;;;1;1;118457185;regular;goal;True;;B.Rangel;88
CHA X SPT 27-06-2015;;;1;0;118457111;regular;goal;False;{'name': 'Rithely', 'slug': 'rithely', 'shortName': 'Rithely', 'position': 'M', 'userCount': 87, 'id': 123335};;29
COR X FIG 28-06-2015;;;1;2;118457362;regular;goal;False;{'name': 'Thiago Santana', 'slug': 'thiago-santana', 'shortName': 'T. Santana', 'position': 'F', 'userCount': 95, 'id': 814724};;73
COR X FIG 28-06-2015;;;0;2;118457345;penalty;goal;True;{'name': 'Jadson', 'slug': 'jadson', 'shortName': 'Jádson', 'position': 'M', 'userCount': 411, 'id': 13635};;65
COR X FIG 28-06-2015;;{'name': 'Uendel', 'slug': 'uendel', 'shortName': 'Uendel', 'position': 'D', 'userCount': 126, 'id': 123357};0;1;118457334;regular;goal;True;{'name': 'Vagner Love', 'slug': 'vagner-love', 'shortName': 'Vagner Love', 'position': 'F', 'userCount': 765, 'id': 13313};;55
CAM X JOI 28-06-2015;;{'name': 'Giovanni Augusto', 'slug': 'giovanni-augusto', 'shortName': 'G. Augusto', 'position': 'M', 'userCount': 140, 'id': 82680};0;1;118458216;regular;goal;True;{'name': 'Leonardo Silva', 'slug': 'leonardo-silva', 'shortName': 'L. Silva', 'position': 'D', 'userCount': 116, 'id': 47749};;34
CFC X CRU 28-06-2015;;{'name': 'Marcos Aurelio', 'slug': 'marcos-aurelio', 'shortName': 'M. Aurelio', 'position': 'F', 'userCount': 0, 'id': 797197};0;1;118459357;regular;goal;True;{'name': 'Rafhael Lucas', 'slug': 'rafhael-lucas', 'shortName': 'R. Lucas', 'position': 'F', 'userCount': 13, 'id': 243227};;62
GOI X FLU 28-06-2015;;;2;1;118459347;regular;goal;False;{'name': 'Edson', 'slug': 'edson', 'shortName': 'Edson', 'position': 'M', 'userCount': 48, 'id': 578420};;62
GOI X FLU 28-06-2015;;;1;1;118459319;regular;goal;False;{'name': 'Wagner', 'slug': 'wagner', 'shortName': 'Wagner', 'position': 'M', 'userCount': 35, 'id': 33112};;53
GOI X FLU 28-06-2015;;;0;1;118459245;regular;goal;True;{'name': 'Erik', 'slug': 'erik', 'shortName': 'Erik', 'position': 'M', 'userCount': 256, 'id': 330065};;34
PAL X SPO 28-06-2015;;{'name': 'Egídio', 'slug': 'egidio', 'shortName': 'Egídio', 'position': 'D', 'userCount': 196, 'id': 34147};0;4;118459368;regular;goal;True;{'name': 'Jonathan Cristaldo', 'slug': 'jonathan-cristaldo', 'shortName': 'J. Cristaldo', 'position': 'F', 'userCount': 81, 'id': 80934};;72
PAL X SPO 28-06-2015;;{'name': 'Egídio', 'slug': 'egidio', 'shortName': 'Egídio', 'position': 'D', 'userCount': 196, 'id': 34147};0;3;118459339;regular;goal;True;{'name': 'Rafael Marques', 'slug': 'rafael-marques', 'shortName': 'R. Marques', 'position': 'F', 'userCount': 86, 'id': 60254};;59
PAL X SPO 28-06-2015;;{'name': 'Robinho', 'slug': 'robinho', 'shortName': 'Robinho', 'position': 'M', 'userCount': 222, 'id': 125018};0;2;118459257;regular;goal;True;{'name': 'Victor Ramos', 'slug': 'victor-ramos', 'shortName': 'V. Ramos', 'position': 'D', 'userCount': 28, 'id': 77267};;41
PAL X SPO 28-06-2015;;{'name': 'Egídio', 'slug': 'egidio', 'shortName': 'Egídio', 'position': 'D', 'userCount': 196, 'id': 34147};0;1;118459238;regular;goal;True;{'name': 'Leandro Pereira', 'slug': 'leandro-pereira', 'shortName': 'L. Pereira', 'position': 'F', 'userCount': 66, 'id': 552638};;32
PON X CAP 28-06-2015;;;1;2;118459370;regular;goal;True;{'name': 'Felipe Azevedo', 'slug': 'felipe-azevedo', 'shortName': 'F. Azevedo', 'position': 'M', 'userCount': 23, 'id': 166471};;70
PON X CAP 28-06-2015;;;1;1;118459243;regular;goal;True;{'name': 'Renato Cajá', 'slug': 'renato-caja', 'shortName': 'R. Cajá', 'position': 'M', 'userCount': 49, 'id': 247507};;30
PON X CAP 28-06-2015;;{'name': 'Eduardo', 'slug': 'eduardo', 'shortName': 'Eduardo', 'position': 'D', 'userCount': 46, 'id': 39657};1;0;118459236;regular;goal;False;{'name': 'Nikão', 'slug': 'nikao', 'shortName': 'Nikão', 'position': 'M', 'userCount': 292, 'id': 139300};;28
INT X SAN 28-06-2015;;;0;1;118459491;regular;goal;True;{'name': 'Valdívia', 'slug': 'valdivia', 'shortName': 'Valdívia', 'position': 'M', 'userCount': 202, 'id': 356522};;77
VAS X FLA 28-06-2015;;{'name': 'Madson', 'slug': 'madson', 'shortName': 'Madson', 'position': 'D', 'userCount': 110, 'id': 243439};0;1;118459476;regular;goal;True;{'name': 'Duvier Riascos', 'slug': 'duvier-riascos', 'shortName': 'D. Riascos', 'position': 'F', 'userCount': 82, 'id': 220233};;16
SPT X INT 01-07-2015;;{'name': 'Régis', 'slug': 'regis', 'shortName': 'Régis', 'position': 'M', 'userCount': 177, 'id': 335365};0;3;118462452;regular;goal;True;{'name': 'André', 'slug': 'andre', 'shortName': 'André', 'position': 'F', 'userCount': 265, 'id': 118815};;36
SPT X INT 01-07-2015;;;0;2;118462451;regular;goal;True;{'name': 'Marlone', 'slug': 'marlone', 'shortName': 'Marlone', 'position': 'M', 'userCount': 140, 'id': 281187};;30
