game;away_score;data;form_minute_-11;form_minute_-13;form_minute_1;form_minute_10;form_minute_11;form_minute_12;form_minute_13;form_minute_14;form_minute_15;form_minute_16;form_minute_17;form_minute_18;form_minute_19;form_minute_2;form_minute_20;form_minute_21;form_minute_22;form_minute_23;form_minute_24;form_minute_25;form_minute_26;form_minute_27;form_minute_28;form_minute_29;form_minute_3;form_minute_30;form_minute_31;form_minute_32;form_minute_33;form_minute_34;form_minute_35;form_minute_36;form_minute_37;form_minute_38;form_minute_39;form_minute_4;form_minute_40;form_minute_41;form_minute_42;form_minute_43;form_minute_44;form_minute_45;form_minute_45.5;form_minute_46;form_minute_47;form_minute_48;form_minute_49;form_minute_5;form_minute_50;form_minute_51;form_minute_52;form_minute_53;form_minute_54;form_minute_55;form_minute_56;form_minute_57;form_minute_58;form_minute_59;form_minute_6;form_minute_60;form_minute_61;form_minute_62;form_minute_63;form_minute_64;form_minute_65;form_minute_66;form_minute_67;form_minute_68;form_minute_69;form_minute_7;form_minute_70;form_minute_71;form_minute_72;form_minute_73;form_minute_74;form_minute_75;form_minute_76;form_minute_77;form_minute_78;form_minute_79;form_minute_8;form_minute_80;form_minute_81;form_minute_82;form_minute_83;form_minute_84;form_minute_85;form_minute_86;form_minute_87;form_minute_88;form_minute_89;form_minute_9;form_minute_90;form_minute_90.5;home_score;hora;result;team_away;team_home
VAS X GRE 25-10-2015;0.0;2015-10-25;;;10.0;-24.0;-6.0;-6.0;-10.0;-3.0;-47.0;-51.0;-36.0;-46.0;-57.0;7.0;-20.0;-3.0;2.0;3.0;11.0;2.0;18.0;9.0;10.0;19.0;36.0;46.0;30.0;16.0;43.0;28.0;18.0;14.0;12.0;2.0;38.0;36.0;57.0;64.0;38.0;38.0;20.0;33.0;-5.0;-32.0;-8.0;39.0;58.0;26.0;41.0;31.0;62.0;51.0;55.0;24.0;11.0;-74.0;-15.0;-44.0;49.0;-29.0;-20.0;-9.0;-9.0;-20.0;-24.0;-16.0;-12.0;-39.0;-29.0;27.0;-19.0;-79.0;-13.0;-2.0;4.0;4.0;55.0;36.0;26.0;31.0;7.0;36.0;15.0;6.0;6.0;-3.0;-2.0;-8.0;-40.0;-24.0;-44.0;-46.0;-21.0;-10.0;0.0;17:00:00;0.0;GRE;VAS
GOI X CRU 25-10-2015;1.0;2015-10-25;;;-10.0;-31.0;-21.0;-20.0;-16.0;36.0;73.0;43.0;30.0;7.0;-42.0;-12.0;-18.0;-6.0;5.0;-1.0;12.0;1.0;-56.0;-31.0;-16.0;-7.0;-13.0;68.0;15.0;-37.0;-14.0;-12.0;-10.0;-5.0;31.0;13.0;34.0;-14.0;-45.0;-14.0;-11.0;-6.0;-6.0;7.0;35.0;-6.0;-3.0;-12.0;-6.0;-14.0;-28.0;-20.0;-100.0;-70.0;-50.0;-56.0;-37.0;-17.0;-9.0;57.0;-34.0;-34.0;-3.0;-5.0;-7.0;-6.0;2.0;27.0;18.0;-23.0;-4.0;39.0;-2.0;6.0;6.0;5.0;33.0;20.0;11.0;1.0;-5.0;-9.0;2.0;-15.0;-12.0;-5.0;-1.0;-24.0;-12.0;7.0;17.0;14.0;14.0;-5.0;5.0;30.0;0.0;18:00:00;-1.0;CRU;GOI
CAM X PON 25-10-2015;1.0;2015-10-25;;;7.0;57.0;31.0;19.0;13.0;6.0;7.0;12.0;50.0;61.0;41.0;10.0;34.0;47.0;32.0;23.0;20.0;22.0;100.0;100.0;76.0;81.0;11.0;86.0;41.0;26.0;55.0;30.0;53.0;59.0;1.0;-4.0;-1.0;11.0;-2.0;-1.0;-8.0;-10.0;-13.0;-15.0;-15.0;1.0;1.0;1.0;-40.0;11.0;-22.0;-13.0;116.0;63.0;41.0;25.0;15.0;81.0;49.0;24.0;5.0;18.0;59.0;32.0;15.0;5.0;-5.0;-9.0;-10.0;40.0;15.0;7.0;-11.0;-31.0;-20.0;-16.0;-31.0;-19.0;-28.0;-6.0;6.0;7.0;5.0;-9.0;2.0;-4.0;4.0;-2.0;4.0;6.0;7.0;-22.0;-10.0;43.0;2.0;-90.0;2.0;19:30:00;1.0;PON;CAM
SPO X SPT 31-10-2015;0.0;2015-10-31;;;-10.0;3.0;42.0;58.0;38.0;21.0;26.0;20.0;11.0;-33.0;79.0;-4.0;35.0;16.0;14.0;46.0;20.0;10.0;9.0;7.0;4.0;1.0;-3.0;5.0;22.0;7.0;-6.0;3.0;-3.0;-45.0;-29.0;-15.0;-11.0;42.0;89.0;54.0;31.0;11.0;80.0;39.0;5.0;6.0;13.0;10.0;9.0;25.0;13.0;75.0;46.0;32.0;23.0;18.0;9.0;3.0;-2.0;-2.0;18.0;-2.0;30.0;15.0;8.0;9.0;80.0;44.0;26.0;-28.0;-4.0;13.0;-10.0;-8.0;-1.0;3.0;4.0;7.0;3.0;-6.0;-3.0;-3.0;11.0;-23.0;-14.0;-9.0;-6.0;-4.0;-46.0;-23.0;-9.0;-36.0;-17.0;4.0;-5.0;35.0;3.0;17:00:00;1.0;SPT;SPO
AVA X CRU 31-10-2015;1.0;2015-10-31;;;10.0;3.0;5.0;25.0;-25.0;-4.0;-7.0;5.0;29.0;16.0;7.0;6.0;3.0;-1.0;-2.0;40.0;16.0;9.0;-55.0;-31.0;-68.0;-34.0;4.0;-25.0;-11.0;-6.0;-45.0;-27.0;-16.0;-9.0;-10.0;-3.0;30.0;3.0;-31.0;-3.0;-1.0;-26.0;-17.0;-8.0;-5.0;5.0;-26.0;-15.0;-21.0;3.0;-80.0;-50.0;-22.0;81.0;46.0;37.0;24.0;11.0;-3.0;-4.0;-5.0;6.0;22.0;7.0;-7.0;5.0;35.0;43.0;21.0;8.0;-10.0;6.0;-15.0;-15.0;-34.0;-30.0;-57.0;-78.0;-79.0;-43.0;-18.0;-6.0;-5.0;2.0;4.0;4.0;8.0;-21.0;-5.0;5.0;49.0;23.0;20.0;3.0;35.0;-30.0;1.0;19:30:00;0.0;CRU;AVA
PON X JOI 31-10-2015;0.0;2015-10-31;;;5.0;21.0;18.0;16.0;40.0;23.0;19.0;17.0;20.0;15.0;14.0;6.0;13.0;10.0;8.0;7.0;-23.0;-14.0;-21.0;-20.0;-19.0;-27.0;11.0;-14.0;-6.0;-62.0;-35.0;-18.0;22.0;7.0;15.0;10.0;-36.0;13.0;-44.0;-90.0;-53.0;-36.0;-18.0;-58.0;0.0;-1.0;-1.0;-1.0;-1.0;80.0;-1.0;-26.0;-16.0;-5.0;5.0;4.0;44.0;20.0;-11.0;-1.0;55.0;-1.0;-8.0;-38.0;-27.0;-15.0;-9.0;-4.0;1.0;1.0;1.0;33.0;40.0;24.0;14.0;14.0;2.0;-7.0;-6.0;-5.0;-34.0;-21.0;24.0;-14.0;-4.0;-10.0;-10.0;-54.0;-35.0;-14.0;-2.0;-19.0;-12.0;47.0;16.0;-20.0;1.0;19:30:00;1.0;JOI;PON
CFC X FIG 31-10-2015;1.0;2015-10-31;;;10.0;37.0;24.0;24.0;19.0;19.0;11.0;3.0;-5.0;-1.0;1.0;13.0;1.0;1.0;-30.0;-6.0;36.0;99.0;57.0;35.0;13.0;3.0;16.0;-11.0;-4.0;27.0;-29.0;-8.0;5.0;11.0;-20.0;-31.0;-14.0;72.0;-4.0;-98.0;-59.0;-35.0;-2.0;5.0;5.0;1.0;9.0;8.0;3.0;46.0;4.0;6.0;6.0;-57.0;-53.0;-23.0;-8.0;7.0;10.0;56.0;70.0;62.0;65.0;42.0;68.0;45.0;34.0;21.0;16.0;10.0;14.0;46.0;5.0;6.0;1.0;8.0;36.0;29.0;18.0;-20.0;-4.0;6.0;32.0;21.0;12.0;9.0;-10.0;-2.0;-2.0;6.0;1.0;61.0;36.0;45.0;46.0;-25.0;1.0;21:00:00;0.0;FIG;CFC
CAM X COR 01-11-2015;3.0;2015-11-01;;;10.0;-8.0;-36.0;-20.0;-7.0;-2.0;-3.0;1.0;12.0;31.0;17.0;2.0;39.0;22.0;16.0;13.0;-45.0;-20.0;48.0;25.0;19.0;24.0;-4.0;91.0;90.0;57.0;38.0;31.0;12.0;4.0;-6.0;4.0;4.0;-1.0;26.0;19.0;68.0;76.0;38.0;14.0;60.0;-23.0;-15.0;-4.0;50.0;-1.0;32.0;25.0;60.0;41.0;31.0;19.0;51.0;27.0;-40.0;-13.0;-8.0;-7.0;-11.0;-11.0;6.0;6.0;28.0;22.0;9.0;-85.0;-41.0;-31.0;36.0;15.0;15.0;12.0;24.0;-73.0;-39.0;-1.0;38.0;19.0;-20.0;36.0;-66.0;-22.0;-16.0;25.0;-7.0;-77.0;-49.0;-36.0;-30.0;-9.0;18.0;-5.0;0.0;17:00:00;-1.0;COR;CAM
CHA X CAP 01-11-2015;0.0;2015-11-01;;;-10.0;-37.0;-21.0;-8.0;-6.0;-65.0;-47.0;-32.0;-24.0;-18.0;-36.0;-5.0;-31.0;-19.0;-22.0;-14.0;-2.0;33.0;46.0;66.0;36.0;19.0;26.0;6.0;-3.0;-40.0;65.0;24.0;14.0;13.0;56.0;29.0;8.0;19.0;6.0;-6.0;-30.0;-6.0;3.0;18.0;55.0;12.0;8.0;6.0;30.0;11.0;19.0;14.0;16.0;11.0;21.0;13.0;9.0;6.0;55.0;37.0;8.0;22.0;-23.0;-3.0;-3.0;3.0;3.0;6.0;7.0;12.0;51.0;-20.0;32.0;15.0;100.0;64.0;42.0;26.0;18.0;10.0;8.0;36.0;-9.0;74.0;46.0;30.0;50.0;30.0;16.0;17.0;18.0;15.0;50.0;-5.0;7.0;45.0;0.0;17:00:00;0.0;CAP;CHA
GRE X FLA 01-11-2015;0.0;2015-11-01;;;2.0;-11.0;-9.0;-8.0;-6.0;-6.0;4.0;-3.0;-3.0;-4.0;-4.0;2.0;-5.0;-35.0;-24.0;-12.0;-12.0;-12.0;-5.0;5.0;1.0;1.0;3.0;1.0;1.0;-30.0;-20.0;-15.0;-12.0;-10.0;-7.0;-7.0;-48.0;6.0;-33.0;-19.0;-10.0;-5.0;1.0;18.0;40.0;-3.0;-3.0;-9.0;-7.0;8.0;5.0;-1.0;42.0;22.0;10.0;13.0;-40.0;-16.0;-4.0;6.0;9.0;7.0;53.0;33.0;21.0;14.0;10.0;29.0;14.0;25.0;22.0;9.0;-18.0;-5.0;30.0;18.0;19.0;96.0;85.0;47.0;26.0;18.0;-26.0;73.0;39.0;50.0;36.0;77.0;77.0;83.0;44.0;48.0;21.0;-14.0;1.0;0.0;2.0;17:00:00;1.0;FLA;GRE
SAN X PAL 01-11-2015;1.0;2015-11-01;;;-3.0;-10.0;-7.0;-2.0;29.0;52.0;42.0;30.0;20.0;7.0;-3.0;-3.0;-12.0;-4.0;-33.0;29.0;13.0;16.0;12.0;12.0;93.0;53.0;-4.0;30.0;17.0;9.0;-7.0;13.0;14.0;12.0;3.0;27.0;11.0;-4.0;7.0;6.0;-19.0;-28.0;-14.0;2.0;-15.0;68.0;43.0;3.0;54.0;3.0;30.0;45.0;25.0;14.0;-7.0;-5.0;-15.0;-13.0;-7.0;-3.0;2.0;14.0;31.0;16.0;-13.0;-4.0;-6.0;-8.0;-7.0;-1.0;-5.0;24.0;-42.0;-30.0;21.0;-26.0;-19.0;-18.0;-90.0;-56.0;-27.0;39.0;17.0;16.0;18.0;13.0;10.0;5.0;25.0;17.0;12.0;-23.0;-2.0;-28.0;3.0;55.0;2.0;17:00:00;1.0;PAL;SAN
VAS X FLU 01-11-2015;1.0;2015-11-01;;;-10.0;28.0;17.0;9.0;45.0;23.0;10.0;3.0;-8.0;36.0;18.0;-15.0;11.0;-9.0;-9.0;-6.0;-6.0;-1.0;-4.0;-6.0;-8.0;-9.0;-11.0;-9.0;7.0;10.0;8.0;67.0;42.0;26.0;9.0;-11.0;-6.0;-28.0;-7.0;-3.0;-5.0;-11.0;-4.0;3.0;-110.0;0.0;0.0;0.0;0.0;-18.0;-30.0;-17.0;-45.0;-27.0;-21.0;-7.0;-51.0;-55.0;-29.0;-14.0;-17.0;-5.0;-45.0;-29.0;-62.0;-35.0;-19.0;-6.0;-1.0;28.0;51.0;-7.0;69.0;44.0;23.0;13.0;7.0;13.0;9.0;8.0;8.0;58.0;4.0;37.0;25.0;18.0;14.0;8.0;8.0;8.0;-7.0;19.0;25.0;20.0;14.0;80.0;0.0;18:00:00;-1.0;FLU;VAS
GOI X INT 01-11-2015;1.0;2015-11-01;;;-10.0;-10.0;-10.0;-10.0;-25.0;-54.0;-38.0;-29.0;-49.0;-30.0;-18.0;-12.0;-92.0;-37.0;-20.0;-13.0;9.0;4.0;-22.0;-13.0;-9.0;-8.0;-19.0;-7.0;-5.0;-5.0;-30.0;-14.0;-4.0;5.0;5.0;-37.0;-80.0;-18.0;-49.0;-36.0;44.0;14.0;16.0;8.0;0.0;82.0;50.0;100.0;59.0;-19.0;31.0;-15.0;11.0;-4.0;-46.0;-26.0;-14.0;-4.0;61.0;32.0;-17.0;13.0;2.0;-6.0;-12.0;-12.0;-17.0;-15.0;-49.0;-69.0;70.0;-16.0;11.0;1.0;-6.0;-6.0;-18.0;-16.0;-15.0;-39.0;-29.0;-27.0;-13.0;-16.0;-14.0;-1.0;-1.0;-1.0;2.0;4.0;5.0;-23.0;-8.0;-11.0;3.0;-60.0;2.0;19:30:00;1.0;INT;GOI
INT X PON 07-11-2015;0.0;2015-11-07;;;10.0;12.0;7.0;2.0;28.0;22.0;18.0;16.0;15.0;-47.0;-28.0;10.0;-16.0;-7.0;-41.0;-17.0;-6.0;28.0;1.0;3.0;76.0;45.0;5.0;24.0;11.0;7.0;1.0;1.0;1.0;1.0;-6.0;-8.0;-10.0;-21.0;-7.0;40.0;-26.0;-4.0;-9.0;-3.0;-90.0;25.0;8.0;4.0;2.0;-4.0;1.0;-21.0;-12.0;-7.0;20.0;13.0;9.0;8.0;-58.0;-30.0;27.0;-16.0;-12.0;-4.0;-28.0;-16.0;-10.0;-7.0;-35.0;-19.0;-12.0;12.0;-13.0;-3.0;-6.0;-9.0;-5.0;5.0;4.0;12.0;4.0;-9.0;12.0;-6.0;-7.0;-29.0;-10.0;37.0;23.0;19.0;18.0;95.0;55.0;13.0;33.0;5.0;1.0;17:00:00;1.0;PON;INT
CAP X AVA 07-11-2015;1.0;2015-11-07;;;-10.0;34.0;27.0;17.0;60.0;38.0;53.0;29.0;20.0;11.0;29.0;5.0;21.0;9.0;7.0;5.0;-29.0;-15.0;-7.0;31.0;20.0;19.0;2.0;17.0;10.0;9.0;-20.0;81.0;78.0;88.0;54.0;35.0;16.0;3.0;-60.0;-48.0;-21.0;-35.0;74.0;34.0;25.0;-27.0;-17.0;-8.0;-3.0;4.0;27.0;23.0;15.0;10.0;2.0;2.0;-59.0;42.0;6.0;-74.0;3.0;-79.0;-41.0;-60.0;-39.0;-41.0;-24.0;-20.0;-16.0;-15.0;-6.0;5.0;-3.0;-30.0;-17.0;-9.0;-4.0;-2.0;1.0;-15.0;17.0;22.0;7.0;79.0;-49.0;-4.0;-6.0;-7.0;-11.0;23.0;-28.0;-13.0;-56.0;46.0;1.0;95.0;2.0;19:30:00;1.0;AVA;CAP
COR X CFC 07-11-2015;1.0;2015-11-07;;;10.0;-5.0;5.0;6.0;8.0;9.0;50.0;100.0;66.0;11.0;8.0;2.0;3.0;-7.0;-5.0;-1.0;-2.0;24.0;24.0;20.0;11.0;6.0;-4.0;-6.0;6.0;-50.0;-17.0;62.0;37.0;27.0;56.0;36.0;15.0;6.0;2.0;1.0;-30.0;-42.0;-24.0;7.0;-30.0;4.0;3.0;-87.0;-43.0;7.0;-19.0;-45.0;-28.0;-17.0;-7.0;4.0;70.0;46.0;51.0;34.0;8.0;64.0;66.0;43.0;8.0;8.0;5.0;4.0;11.0;36.0;25.0;-20.0;18.0;-32.0;-8.0;-8.0;-1.0;29.0;22.0;37.0;26.0;19.0;-3.0;13.0;-22.0;-5.0;29.0;-22.0;-4.0;-2.0;-2.0;-24.0;75.0;6.0;-6.0;-25.0;2.0;19:30:00;1.0;CFC;COR
FLU X CHA 07-11-2015;3.0;2015-11-07;;;10.0;10.0;8.0;-17.0;-8.0;-5.0;5.0;10.0;7.0;-41.0;-18.0;11.0;-4.0;78.0;46.0;33.0;21.0;14.0;5.0;-28.0;-32.0;-25.0;17.0;-41.0;-100.0;-64.0;-41.0;-100.0;-67.0;-39.0;-28.0;-21.0;-11.0;-20.0;-6.0;10.0;100.0;75.0;44.0;10.0;-20.0;11.0;43.0;32.0;100.0;-5.0;61.0;100.0;67.0;33.0;-28.0;-5.0;-6.0;-1.0;8.0;3.0;6.0;4.0;-13.0;-3.0;8.0;-73.0;-38.0;-19.0;-4.0;14.0;15.0;26.0;7.0;8.0;7.0;7.0;7.0;10.0;11.0;32.0;24.0;3.0;18.0;-6.0;-8.0;-7.0;-5.0;-3.0;30.0;11.0;6.0;21.0;25.0;11.0;20.0;55.0;2.0;21:00:00;-1.0;CHA;FLU
CRU X SPO 08-11-2015;1.0;2015-11-08;;;-10.0;-2.0;-2.0;-2.0;3.0;-3.0;3.0;63.0;100.0;88.0;94.0;-8.0;100.0;72.0;36.0;42.0;24.0;51.0;38.0;30.0;23.0;21.0;-7.0;13.0;-97.0;-49.0;44.0;5.0;60.0;45.0;18.0;-29.0;-15.0;23.0;-16.0;-7.0;-8.0;-11.0;-10.0;11.0;0.0;5.0;-21.0;-45.0;45.0;10.0;-35.0;-9.0;6.0;13.0;3.0;2.0;-2.0;34.0;17.0;-37.0;6.0;-42.0;-22.0;-13.0;33.0;14.0;7.0;1.0;2.0;-9.0;5.0;2.0;5.0;32.0;26.0;34.0;12.0;-8.0;-9.0;-54.0;-58.0;-40.0;-1.0;-28.0;35.0;43.0;26.0;12.0;14.0;32.0;18.0;72.0;40.0;-2.0;20.0;;2.0;17:00:00;1.0;SPO;CRU
FIG X CAM 08-11-2015;1.0;2015-11-08;;;-10.0;-6.0;-6.0;-7.0;16.0;3.0;3.0;35.0;15.0;1.0;-7.0;-12.0;-4.0;28.0;43.0;70.0;51.0;25.0;7.0;-6.0;-11.0;-9.0;-18.0;-7.0;22.0;-28.0;-12.0;-9.0;43.0;14.0;9.0;5.0;-36.0;-12.0;-24.0;33.0;8.0;-8.0;-3.0;-23.0;85.0;-12.0;-6.0;-2.0;12.0;-18.0;-7.0;4.0;-2.0;-2.0;-7.0;41.0;36.0;11.0;2.0;-5.0;-36.0;61.0;27.0;52.0;26.0;13.0;30.0;-43.0;-44.0;-29.0;-44.0;-24.0;-31.0;-18.0;-56.0;-36.0;-27.0;-18.0;-13.0;-12.0;-15.0;-1.0;-12.0;-3.0;4.0;-2.0;-27.0;-47.0;-34.0;-22.0;-64.0;-34.0;-11.0;-14.0;2.0;-70.0;0.0;17:00:00;-1.0;CAM;FIG
FLA X GOI 08-11-2015;1.0;2015-11-08;;;4.0;11.0;8.0;8.0;8.0;10.0;-30.0;-8.0;-19.0;-11.0;40.0;6.0;21.0;46.0;24.0;20.0;15.0;14.0;11.0;100.0;73.0;53.0;-7.0;36.0;22.0;12.0;8.0;40.0;24.0;45.0;23.0;20.0;-19.0;37.0;-14.0;-15.0;-9.0;-36.0;-26.0;-20.0;-85.0;1.0;1.0;75.0;44.0;31.0;26.0;55.0;77.0;45.0;31.0;23.0;10.0;7.0;13.0;39.0;43.0;30.0;30.0;23.0;13.0;11.0;91.0;89.0;49.0;30.0;58.0;29.0;28.0;14.0;9.0;-5.0;7.0;9.0;27.0;48.0;34.0;20.0;21.0;17.0;9.0;3.0;-90.0;-49.0;-32.0;-21.0;-14.0;-28.0;-23.0;13.0;-2.0;-30.0;4.0;17:00:00;1.0;GOI;FLA
PAL X VAS 08-11-2015;2.0;2015-11-08;;;-10.0;-8.0;-35.0;-17.0;-8.0;-7.0;-6.0;3.0;1.0;2.0;3.0;-3.0;-3.0;-8.0;-3.0;2.0;27.0;22.0;15.0;-39.0;51.0;17.0;-3.0;12.0;9.0;50.0;29.0;91.0;-72.0;-83.0;-31.0;-17.0;-14.0;2.0;-1.0;-74.0;-40.0;-21.0;-10.0;-18.0;0.0;-5.0;6.0;6.0;14.0;-2.0;20.0;22.0;31.0;51.0;28.0;14.0;10.0;-22.0;-9.0;34.0;-2.0;100.0;100.0;63.0;32.0;19.0;5.0;2.0;4.0;5.0;-8.0;-3.0;3.0;-3.0;33.0;19.0;9.0;7.0;6.0;-3.0;8.0;6.0;-3.0;5.0;5.0;5.0;4.0;4.0;4.0;-3.0;-3.0;42.0;20.0;-14.0;8.0;-90.0;0.0;17:00:00;-1.0;VAS;PAL
JOI X SAN 08-11-2015;0.0;2015-11-08;;;5.0;6.0;9.0;4.0;-31.0;-13.0;-10.0;-2.0;5.0;4.0;13.0;6.0;53.0;27.0;31.0;17.0;14.0;6.0;30.0;12.0;74.0;44.0;3.0;46.0;25.0;16.0;4.0;3.0;-2.0;-1.0;-2.0;-4.0;-30.0;2.0;-58.0;-34.0;-2.0;19.0;6.0;30.0;0.0;-2.0;-36.0;-17.0;-6.0;11.0;-4.0;-3.0;-1.0;5.0;1.0;-1.0;-1.0;4.0;5.0;11.0;9.0;9.0;2.0;2.0;-2.0;4.0;-32.0;-79.0;49.0;43.0;100.0;8.0;89.0;62.0;83.0;70.0;73.0;42.0;-31.0;-7.0;-32.0;-27.0;-17.0;-37.0;-20.0;-17.0;-12.0;-6.0;-1.0;1.0;-5.0;-6.0;66.0;-8.0;37.0;10.0;0.0;18:00:00;0.0;SAN;JOI
SPT X GRE 08-11-2015;0.0;2015-11-08;;;-10.0;-6.0;26.0;38.0;23.0;-15.0;4.0;4.0;4.0;11.0;4.0;-13.0;28.0;12.0;8.0;6.0;-6.0;-7.0;-7.0;-7.0;-7.0;-7.0;-25.0;-6.0;-7.0;-7.0;-57.0;-3.0;3.0;3.0;25.0;22.0;14.0;31.0;16.0;12.0;3.0;-8.0;-71.0;-45.0;30.0;-6.0;10.0;8.0;4.0;15.0;-3.0;-3.0;-3.0;-4.0;-4.0;26.0;24.0;45.0;-29.0;2.0;17.0;2.0;2.0;2.0;38.0;23.0;15.0;35.0;29.0;18.0;19.0;8.0;89.0;49.0;21.0;5.0;5.0;8.0;85.0;63.0;35.0;18.0;9.0;17.0;1.0;37.0;17.0;6.0;18.0;6.0;-27.0;-20.0;-18.0;-8.0;-12.0;0.0;1.0;19:30:00;1.0;GRE;SPT
CRU X SPT 15-11-2015;0.0;2015-11-15;;;3.0;11.0;5.0;-1.0;-3.0;-4.0;-5.0;-11.0;-10.0;-9.0;-7.0;38.0;-5.0;6.0;8.0;59.0;59.0;34.0;18.0;-27.0;-78.0;-48.0;27.0;-59.0;-98.0;-59.0;-54.0;-24.0;28.0;41.0;31.0;12.0;-7.0;18.0;-2.0;-9.0;10.0;21.0;7.0;-1.0;-85.0;21.0;27.0;24.0;22.0;12.0;51.0;37.0;61.0;51.0;-36.0;-1.0;35.0;24.0;16.0;85.0;11.0;100.0;100.0;97.0;54.0;23.0;45.0;41.0;49.0;26.0;18.0;38.0;-28.0;-15.0;-8.0;-2.0;3.0;-29.0;-14.0;-12.0;-6.0;-6.0;28.0;-3.0;-44.0;-28.0;-54.0;-9.0;-7.0;-8.0;-16.0;-12.0;-5.0;20.0;90.0;-30.0;3.0;17:00:00;1.0;SPT;CRU
GOI X CFC 18-11-2015;3.0;2015-11-18;;;-85.0;2.0;-2.0;-7.0;5.0;-1.0;1.0;1.0;1.0;-11.0;-6.0;-50.0;-4.0;-7.0;4.0;3.0;6.0;2.0;5.0;16.0;17.0;22.0;-30.0;9.0;3.0;-2.0;3.0;-18.0;13.0;3.0;-28.0;-12.0;28.0;-18.0;14.0;10.0;-23.0;-3.0;11.0;6.0;0.0;9.0;12.0;13.0;13.0;55.0;58.0;40.0;5.0;8.0;6.0;2.0;1.0;3.0;3.0;52.0;36.0;36.0;27.0;21.0;17.0;6.0;38.0;42.0;54.0;31.0;-21.0;21.0;-4.0;-5.0;-7.0;-2.0;-43.0;-19.0;16.0;7.0;9.0;14.0;11.0;48.0;62.0;36.0;-26.0;-7.0;-7.0;-7.0;-6.0;23.0;10.0;11.0;8.0;-45.0;1.0;19:30:00;-1.0;CFC;GOI
CAP X PAL 18-11-2015;3.0;2015-11-18;;;-10.0;-5.0;-12.0;-6.0;-2.0;1.0;-4.0;-31.0;-22.0;-16.0;-13.0;-4.0;32.0;11.0;2.0;-5.0;3.0;2.0;2.0;3.0;59.0;28.0;47.0;19.0;8.0;-7.0;-12.0;-14.0;-8.0;6.0;-5.0;-16.0;-13.0;63.0;-11.0;-51.0;-23.0;-16.0;-8.0;-9.0;5.0;4.0;5.0;-4.0;-4.0;39.0;-11.0;-10.0;-5.0;26.0;14.0;-45.0;-55.0;-63.0;-4.0;-2.0;20.0;6.0;-46.0;-20.0;-49.0;-25.0;-11.0;5.0;4.0;44.0;28.0;9.0;19.0;-38.0;-13.0;-2.0;34.0;-137.0;-64.0;-35.0;-18.0;-10.0;-3.0;7.0;5.0;9.0;1.0;46.0;63.0;69.0;100.0;70.0;39.0;-11.0;-44.0;-40.0;3.0;21:00:00;0.0;PAL;CAP
AVA X JOI 18-11-2015;1.0;2015-11-18;;;5.0;1.0;-3.0;-63.0;-32.0;-8.0;34.0;22.0;22.0;12.0;80.0;7.0;84.0;49.0;19.0;73.0;19.0;5.0;-4.0;-4.0;-34.0;-22.0;2.0;-11.0;32.0;16.0;88.0;68.0;34.0;11.0;5.0;-8.0;-13.0;-2.0;-13.0;-14.0;-40.0;-87.0;-50.0;26.0;0.0;-46.0;-24.0;-20.0;-18.0;-2.0;-23.0;-2.0;-2.0;-7.0;-5.0;-8.0;-71.0;-43.0;-26.0;-17.0;-2.0;-11.0;-2.0;-7.0;5.0;-15.0;-9.0;-10.0;-6.0;-4.0;-31.0;-5.0;-8.0;10.0;-4.0;-53.0;-33.0;-23.0;-18.0;-18.0;-10.0;-9.0;6.0;-8.0;-83.0;-52.0;-64.0;-42.0;-24.0;-7.0;-33.0;-21.0;71.0;1.0;-2.0;15.0;2.0;21:00:00;1.0;JOI;AVA
PON X FIG 18-11-2015;1.0;2015-11-18;;;10.0;-7.0;-7.0;-2.0;-7.0;-73.0;-37.0;-18.0;-7.0;24.0;17.0;8.0;15.0;15.0;14.0;11.0;10.0;20.0;15.0;17.0;14.0;17.0;16.0;6.0;8.0;9.0;40.0;28.0;22.0;58.0;31.0;17.0;11.0;4.0;43.0;24.0;17.0;-18.0;-5.0;-2.0;30.0;4.0;-2.0;-5.0;-1.0;7.0;1.0;1.0;5.0;39.0;28.0;22.0;18.0;16.0;47.0;28.0;8.0;16.0;10.0;1.0;-1.0;31.0;-30.0;37.0;-19.0;2.0;52.0;-41.0;37.0;55.0;39.0;29.0;44.0;36.0;49.0;24.0;40.0;19.0;-22.0;8.0;1.0;7.0;-4.0;-14.0;-2.0;7.0;3.0;4.0;1.0;-13.0;-3.0;-25.0;0.0;21:00:00;-1.0;FIG;PON
CHA X INT 19-11-2015;0.0;2015-11-19;;;-10.0;16.0;38.0;26.0;47.0;28.0;-56.0;-23.0;-7.0;-9.0;-18.0;-18.0;-11.0;-6.0;-3.0;31.0;14.0;-49.0;-32.0;-22.0;-19.0;16.0;-43.0;62.0;28.0;12.0;3.0;21.0;9.0;6.0;10.0;52.0;30.0;-29.0;20.0;9.0;6.0;2.0;2.0;27.0;;12.0;7.0;5.0;3.0;-30.0;4.0;-76.0;-42.0;-14.0;-2.0;2.0;6.0;29.0;46.0;62.0;-18.0;32.0;13.0;5.0;-6.0;21.0;99.0;55.0;24.0;-24.0;-11.0;-11.0;-22.0;-22.0;-11.0;-9.0;-9.0;-14.0;-36.0;-15.0;-3.0;-3.0;27.0;-13.0;-18.0;-5.0;-2.0;2.0;1.0;3.0;7.0;28.0;46.0;11.0;51.0;15.0;1.0;19:30:00;1.0;INT;CHA
