game;accuratePass;challengeLost;dispossessed;fouls;goalAssist;goals;goodHighClaim;id;interceptionWon;keyPass;minutesPlayed;name;national;outfielderBlock;position;punches;rating;runsOut;saves;shortName;shotsBlocked;shotsOffTarget;shotsOnTarget;slug;team;team_id;team_name;totalClearance;totalContest;totalCross;totalDuels;totalLongBalls;totalPass;totalTackle;wasFouled;wonTackle
BUR X NEW 2017-10-30;43 (76%);1;0;0;;;;210082;0;0;90';Javier Manquillo;False;0;D;;6.2;;;J. Manquillo;0;1;0;newcastle-united;NEW;39;Newcastle United;2;1 (0);1 (0);8 (4);6 (2);43 (76%);1;0;
BUR X NEW 2017-10-30;25 (78%);4;4;3;;;;14209;2;0;83';Mohamed Diamé;False;0;M;;5.8;;;M. Diamé;0;0;0;newcastle-united;NEW;39;Newcastle United;3;2 (1);0 (0);20 (6);3 (1);25 (78%);2;2;
STO X LEI 2017-11-04;30 (85%);1;2;1;1;1;;65953;0;4;90';Xherdan Shaqiri;False;0;F;;8.9;;;X. Shaqiri;0;1;2;stoke-city;STO;29;Stoke City;0;1 (0);5 (4);7 (1);2 (2);30 (85%);0;1;
STO X LEI 2017-11-04;34 (81%);;4;0;;1;;158213;2;2;90';Riyad Mahrez;False;0;M;;7.5;;;R. Mahrez;2;2;2;leicester-city;LEI;31;Leicester City;0;3 (2);5 (2);13 (6);5 (2);34 (81%);1;1;
STO X LEI 2017-11-04;25 (86%);;2;1;1;;;21626;0;1;90';Eric Maxim Choupo-Moting;False;0;F;;7.5;;;E. M. Choupo-Moting;1;2;1;stoke-city;STO;29;Stoke City;1;5 (2);3 (0);16 (5);3 (3);25 (86%);1;0;
STO X LEI 2017-11-04;49 (84%);1;0;0;;1;;32690;0;1;66';Vicente Iborra;False;0;M;;7.4;;;V. Iborra;1;1;1;leicester-city;LEI;31;Leicester City;3;0 (0);0 (0);5 (2);2 (1);49 (84%);0;0;
STO X LEI 2017-11-04;5 (31%);;0;1;;1;;917;0;1;21';Peter Crouch;False;0;F;;7.4;;;P. Crouch;0;0;1;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);9 (6);0 (0);5 (31%);0;0;
STO X LEI 2017-11-04;20 (95%);1;1;0;;;;355152;0;3;80';Demarai Gray;False;0;M;;7.2;;;D. Gray;0;0;0;leicester-city;LEI;31;Leicester City;0;0 (0);9 (3);6 (4);1 (1);20 (95%);2;2;
STO X LEI 2017-11-04;40 (85%);1;1;0;;;;20602;0;1;90';Joe Allen;False;0;M;;7.1;;;J. Allen;0;0;0;stoke-city;STO;29;Stoke City;0;1 (1);1 (0);11 (8);3 (2);40 (85%);5;2;
STO X LEI 2017-11-04;26 (72%);;1;3;;;;141203;3;0;90';Kevin Wimmer;False;3;D;;7.0;;;K. Wimmer;0;0;0;stoke-city;STO;29;Stoke City;3;0 (0);0 (0);11 (4);9 (3);26 (72%);3;0;
STO X LEI 2017-11-04;25 (67%);1;0;3;;;;17063;5;0;90';Erik Pieters;False;1;M;;7.0;;;E. Pieters;0;0;0;stoke-city;STO;29;Stoke City;3;0 (0);5 (1);12 (8);4 (1);25 (67%);1;2;
STO X LEI 2017-11-04;8 (53%);;1;1;;;;173827;0;1;90';Jamie Vardy;False;0;F;;6.9;;;J. Vardy;1;1;0;leicester-city;LEI;31;Leicester City;0;2 (2);1 (0);14 (7);2 (1);8 (53%);1;0;
STO X LEI 2017-11-04;26 (68%);1;1;0;;;;139227;2;1;90';Kurt Zouma;False;0;D;;6.9;;;K. Zouma;0;0;2;stoke-city;STO;29;Stoke City;2;2 (2);1 (0);8 (5);4 (2);26 (68%);1;0;
STO X LEI 2017-11-04;7 (41%);;0;0;;;2;1076;0;1;90';Kasper Schmeichel;False;0;G;0;6.9;0 (0);5;K. Schmeichel;0;0;0;leicester-city;LEI;31;Leicester City;0;0 (0);0 (0);0 (0);10 (1);7 (41%);0;0;
STO X LEI 2017-11-04;13 (86%);;2;0;;;;844763;1;1;69';Ramadan Sobhi;False;0;F;;6.8;;;R. Sobhi;0;0;0;stoke-city;STO;29;Stoke City;0;1 (1);0 (0);9 (4);2 (2);13 (86%);2;0;
STO X LEI 2017-11-04;54 (81%);2;2;1;1;;;787885;0;1;90';Wilfred Ndidi;False;0;M;;6.8;;;W. Ndidi;0;0;0;leicester-city;LEI;31;Leicester City;7;0 (0);0 (0);21 (12);6 (3);54 (81%);3;3;
STO X LEI 2017-11-04;14 (77%);;0;0;;;;30530;0;0;24';Andy King;False;0;M;;6.7;;;A. King;0;1;0;leicester-city;LEI;31;Leicester City;1;0 (0);0 (0);1 (1);2 (1);14 (77%);1;0;
STO X LEI 2017-11-04;24 (75%);;0;0;;;;27314;0;0;90';Ryan Shawcross;False;1;D;;6.7;;;R. Shawcross;0;0;1;stoke-city;STO;29;Stoke City;5;0 (0);0 (0);7 (5);3 (1);24 (75%);1;0;
STO X LEI 2017-11-04;41 (83%);;0;0;1;;;149380;0;2;90';Harry Maguire;False;0;D;;6.6;;;H. Maguire;0;0;0;leicester-city;LEI;31;Leicester City;2;0 (0);0 (0);10 (7);5 (2);41 (83%);0;1;
STO X LEI 2017-11-04;33 (76%);1;1;0;;;;30502;0;0;90';Danny Simpson;False;0;D;;6.6;;;D. Simpson;0;0;0;leicester-city;LEI;31;Leicester City;5;0 (0);2 (1);7 (4);8 (4);33 (76%);3;0;
STO X LEI 2017-11-04;25 (65%);;0;1;;;;1262;1;0;90';Christian Fuchs;False;0;D;;6.6;;;C. Fuchs;0;0;0;leicester-city;LEI;31;Leicester City;3;1 (1);3 (0);15 (8);4 (2);25 (65%);2;1;
STO X LEI 2017-11-04;3 (100%);;0;0;;;;111962;0;0;4';Saido Berahino;False;0;F;;6.5;;;S. Berahino;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);0 (0);0 (0);3 (100%);0;0;
STO X LEI 2017-11-04;0 (0%);;0;0;;;;47737;0;0;10';Marc Albrighton;False;0;M;;6.5;;;M. Albrighton;0;0;0;leicester-city;LEI;31;Leicester City;0;0 (0);0 (0);0 (0);0 (0);0 (0%);0;0;
STO X LEI 2017-11-04;39 (83%);2;0;0;;;;765;0;1;90';Darren Fletcher;False;0;M;;6.5;;;D. Fletcher;0;0;0;stoke-city;STO;29;Stoke City;1;0 (0);1 (0);7 (4);4 (2);39 (83%);0;3;
STO X LEI 2017-11-04;8 (100%);1;1;3;;;;359642;0;1;32';Kelechi Iheanacho;False;0;F;;6.4;;;K. Iheanacho;1;0;0;leicester-city;LEI;31;Leicester City;0;1 (0);0 (0);9 (2);0 (0);8 (100%);1;1;
STO X LEI 2017-11-04;36 (87%);;0;0;;;;20375;1;0;90';Wes Morgan;False;1;D;;6.4;;;W. Morgan;0;0;0;leicester-city;LEI;31;Leicester City;3;1 (0);0 (0);2 (1);2 (0);36 (87%);0;1;
STO X LEI 2017-11-04;8 (100%);;2;2;;;;19303;0;0;58';Shinji Okazaki;False;0;F;;6.4;;;S. Okazaki;0;0;1;leicester-city;LEI;31;Leicester City;0;1 (1);1 (0);11 (4);0 (0);8 (100%);0;2;
STO X LEI 2017-11-04;15 (51%);;0;0;;;0;98448;0;0;90';Jack Butland;False;0;G;0;6.3;0 (0);2;J. Butland;0;0;0;stoke-city;STO;29;Stoke City;0;0 (0);0 (0);0 (0);27 (13);15 (51%);0;0;
STO X LEI 2017-11-04;13 (86%);;1;3;;;;22481;1;1;86';Mame Biram Diouf;False;0;M;;6.3;;;M. B. Diouf;0;0;0;stoke-city;STO;29;Stoke City;3;0 (0);4 (0);17 (6);0 (0);13 (86%);1;0;
HUD X WBA 2017-11-04;43 (82%);;0;1;1;;;49736;3;1;79';Scott Malone;False;0;D;;7.6;;;S. Malone;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;2;1 (0);3 (0);10 (6);5 (3);43 (82%);5;1;
HUD X WBA 2017-11-04;19 (61%);;0;0;;;5;37514;0;0;90';Jonas Lössl;False;0;G;1;7.4;0 (0);3;J. Lössl;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;1;0 (0);0 (0);2 (2);26 (14);19 (61%);0;1;
HUD X WBA 2017-11-04;37 (80%);;0;0;;;;26404;1;0;90';Zanka;False;2;D;;7.4;;;Zanka;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;5;0 (0);0 (0);7 (5);9 (4);37 (80%);1;0;
HUD X WBA 2017-11-04;14 (73%);1;0;0;;1;;38096;0;0;62';Rajiv Van La Parra;False;0;M;;7.3;;;R. V. L. Parra;0;1;1;huddersfield-town;HUD;59;Huddersfield Town;0;4 (2);2 (0);9 (5);2 (2);14 (73%);0;3;
HUD X WBA 2017-11-04;23 (69%);2;0;1;;;;354860;3;2;90';Florent Hadergjonaj;False;0;D;;7.2;;;F. Hadergjonaj;1;0;0;huddersfield-town;HUD;59;Huddersfield Town;5;0 (0);3 (0);12 (6);8 (3);23 (69%);3;2;
HUD X WBA 2017-11-04;52 (92%);1;0;1;;;;101393;2;0;90';Jonathan Hogg;False;1;M;;7.2;;;J. Hogg;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;2;0 (0);0 (0);7 (4);5 (4);52 (92%);2;1;
HUD X WBA 2017-11-04;39 (88%);;0;0;;;;24814;1;1;90';Kieran Gibbs;False;0;M;;7.2;;;K. Gibbs;1;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;2;2 (1);2 (1);5 (4);6 (3);39 (88%);2;1;
HUD X WBA 2017-11-04;22 (84%);2;2;1;;;;122663;2;0;90';Thomas Ince;False;0;F;;7.1;;;T. Ince;0;1;2;huddersfield-town;HUD;59;Huddersfield Town;1;0 (0);0 (0);12 (6);3 (1);22 (84%);3;3;
HUD X WBA 2017-11-04;37 (80%);2;0;0;;;;30144;2;2;90';Jonny Evans;False;0;D;;7.0;;;J. Evans;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;4;0 (0);1 (1);8 (6);3 (2);37 (80%);3;2;
HUD X WBA 2017-11-04;20 (95%);;0;1;;;;76227;2;0;59';Grzegorz Krychowiak;False;0;M;;6.9;;;G. Krychowiak;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;2;1 (1);0 (0);3 (2);3 (2);20 (95%);1;0;
HUD X WBA 2017-11-04;9 (75%);;0;1;;;;41631;0;1;31';James McClean;False;0;M;;6.9;;;J. McClean;0;0;1;west-bromwich-albion;WBA;8;West Bromwich Albion;0;1 (1);4 (1);4 (3);1 (0);9 (75%);1;0;
HUD X WBA 2017-11-04;45 (88%);;1;1;;;;159653;3;1;90';Ahmed Hegazy;False;0;D;;6.8;;;A. Hegazy;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;3;3 (2);0 (0);14 (5);11 (6);45 (88%);2;1;
HUD X WBA 2017-11-04;51 (87%);;2;1;;;;104813;2;1;90';Aaron Mooy;False;0;M;;6.8;;;A. Mooy;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;3;1 (0);6 (1);7 (3);6 (5);51 (87%);2;0;
HUD X WBA 2017-11-04;6 (75%);;0;0;;;;35532;0;0;31';Salomón Rondón;False;0;F;;6.8;;;S. Rondón;0;1;0;west-bromwich-albion;WBA;8;West Bromwich Albion;0;1 (1);1 (0);2 (2);0 (0);6 (75%);0;0;
HUD X WBA 2017-11-04;12 (57%);1;1;1;;;;26989;0;0;90';Jay Rodriguez;False;0;F;;6.8;;;J. Rodriguez;2;1;1;west-bromwich-albion;WBA;8;West Bromwich Albion;3;0 (0);2 (0);8 (4);1 (1);12 (57%);0;0;
HUD X WBA 2017-11-04;3 (75%);;0;0;;;;891;0;0;29';Martin Cranie;False;0;D;;6.8;;;M. Cranie;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;4;0 (0);0 (0);2 (2);2 (1);3 (75%);1;0;
HUD X WBA 2017-11-04;22 (88%);;1;0;;;;114066;0;0;61';Elias Kachunga;False;0;M;;6.6;;;E. Kachunga;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;0;1 (0);1 (1);5 (3);0 (0);22 (88%);0;2;
HUD X WBA 2017-11-04;35 (89%);1;0;3;;;;96905;0;0;57';Christopher Schindler;False;1;D;;6.6;;;C. Schindler;0;1;0;huddersfield-town;HUD;59;Huddersfield Town;3;0 (0);0 (0);12 (7);3 (1);35 (89%);3;1;
HUD X WBA 2017-11-04;4 (80%);;0;0;;;;40249;1;0;28';Danny Williams;False;0;M;;6.6;;;D. Williams;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;4;0 (0);0 (0);0 (0);0 (0);4 (80%);0;0;
HUD X WBA 2017-11-04;14 (56%);1;1;0;;;;171235;1;1;90';Laurent Depoitre;False;0;F;;6.5;;;L. Depoitre;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;2;4 (2);0 (0);15 (7);0 (0);14 (56%);0;0;
HUD X WBA 2017-11-04;0 (0%);1;0;0;;;;38547;2;0;11';Chris Löwe;False;0;D;;6.5;;;C. Löwe;0;0;0;huddersfield-town;HUD;59;Huddersfield Town;1;1 (1);1 (0);4 (2);1 (0);0 (0%);0;1;
HUD X WBA 2017-11-04;37 (82%);1;1;4;;;;544;0;1;90';Gareth Barry;False;0;M;;6.5;;;G. Barry;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;1;0 (0);4 (2);15 (5);9 (5);37 (82%);2;0;
HUD X WBA 2017-11-04;37 (82%);;1;2;;;;128637;1;0;90';Allan Nyom;False;0;M;;6.4;;;A. Nyom;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;0;2 (1);5 (0);8 (4);5 (0);37 (82%);2;0;
HUD X WBA 2017-11-04;10 (100%);;2;1;;;;36466;0;0;31';Matt Phillips;False;0;M;;6.4;;;M. Phillips;0;0;1;west-bromwich-albion;WBA;8;West Bromwich Albion;0;3 (1);2 (1);8 (2);0 (0);10 (100%);0;1;
HUD X WBA 2017-11-04;10 (52%);;0;0;;;1;10599;0;0;90';Ben Foster;False;0;G;0;6.4;0 (0);2;B. Foster;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;0;0 (0);0 (0);0 (0);15 (6);10 (52%);0;0;
HUD X WBA 2017-11-04;44 (77%);1;2;1;;;;34578;2;1;90';Jake Livermore;False;0;M;;6.3;;;J. Livermore;1;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;2;0 (0);0 (0);7 (3);8 (4);44 (77%);0;0;
HUD X WBA 2017-11-04;10 (83%);;6;3;;;;33427;0;2;59';Hal Robson-Kanu;False;0;F;;6.3;;;H. Robson-Kanu;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;0;2 (1);0 (0);18 (4);0 (0);10 (83%);0;2;
HUD X WBA 2017-11-04;14 (53%);;0;0;;;;13357;0;0;59';Gareth McAuley;False;0;D;;6.2;;;G. McAuley;0;0;0;west-bromwich-albion;WBA;8;West Bromwich Albion;1;0 (0);0 (0);4 (2);9 (3);14 (53%);0;0;
NEW X BOU 2017-11-04;26 (78%);1;0;0;;;;42699;1;4;90';Matt Ritchie;False;1;M;;7.9;;;M. Ritchie;0;1;1;newcastle-united;NEW;39;Newcastle United;2;0 (0);10 (3);8 (5);7 (6);26 (78%);2;1;
NEW X BOU 2017-11-04;36 (80%);;0;2;;1;;42707;0;0;90';Steve Cook;False;2;D;;7.8;;;S. Cook;0;0;1;bournemouth;BOU;60;Bournemouth;5;0 (0);0 (0);12 (4);8 (4);36 (80%);0;0;
NEW X BOU 2017-11-04;34 (66%);;1;2;;;;36465;1;3;90';Jonjo Shelvey;False;0;M;;7.8;;;J. Shelvey;0;2;0;newcastle-united;NEW;39;Newcastle United;0;3 (3);6 (3);12 (9);16 (6);34 (66%);6;0;
NEW X BOU 2017-11-04;42 (63%);1;0;3;;;;15152;2;3;90';Simon Francis;False;0;D;;7.7;;;S. Francis;0;0;0;bournemouth;BOU;60;Bournemouth;4;0 (0);5 (0);29 (22);10 (4);42 (63%);4;2;
NEW X BOU 2017-11-04;22 (64%);;0;0;;;0;13918;0;0;90';Asmir Begović;False;0;G;1;7.7;0 (0);4;A. Begović;0;0;0;bournemouth;BOU;60;Bournemouth;1;0 (0);0 (0);1 (1);31 (19);22 (64%);0;1;
NEW X BOU 2017-11-04;22 (71%);1;0;0;;;;69418;1;0;68';Joselu;False;0;F;;7.5;;;Joselu;0;2;1;newcastle-united;NEW;39;Newcastle United;4;0 (0);0 (0);14 (12);1 (1);22 (71%);1;2;
NEW X BOU 2017-11-04;28 (84%);;0;1;;;;149663;1;0;90';Nathan Aké;False;1;D;;7.4;;;N. Aké;0;0;0;bournemouth;BOU;60;Bournemouth;9;1 (1);0 (0);15 (9);4 (3);28 (84%);0;1;
NEW X BOU 2017-11-04;23 (79%);1;5;1;;;;100621;0;6;90';Joshua King;False;0;F;;7.3;;;J. King;1;1;1;bournemouth;BOU;60;Bournemouth;0;4 (1);1 (1);17 (6);3 (0);23 (79%);2;1;
NEW X BOU 2017-11-04;17 (54%);;0;0;;;0;20581;0;0;90';Robert Elliot;False;0;G;0;7.3;0 (0);4;R. Elliot;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);0 (0);28 (14);17 (54%);0;0;
NEW X BOU 2017-11-04;21 (58%);;1;0;;;;21501;0;2;90';Charlie Daniels;False;0;D;;7.2;;;C. Daniels;1;2;0;bournemouth;BOU;60;Bournemouth;1;1 (0);3 (1);11 (5);7 (0);21 (58%);2;0;
NEW X BOU 2017-11-04;24 (88%);1;2;2;;;;232118;0;4;90';Dwight Gayle;False;0;F;;7.1;;;D. Gayle;2;1;0;newcastle-united;NEW;39;Newcastle United;1;1 (1);0 (0);23 (11);0 (0);24 (88%);1;2;
NEW X BOU 2017-11-04;34 (79%);;1;2;;;;190843;2;2;90';Isaac Hayden;False;0;M;;7.1;;;I. Hayden;0;1;0;newcastle-united;NEW;39;Newcastle United;4;0 (0);2 (0);12 (6);1 (0);34 (79%);2;1;
NEW X BOU 2017-11-04;6 (85%);1;0;0;;;;45680;0;0;35';Ciaran Clark;False;1;D;;7.1;;;C. Clark;0;1;0;newcastle-united;NEW;39;Newcastle United;7;0 (0);0 (0);5 (3);0 (0);6 (85%);1;0;
NEW X BOU 2017-11-04;30 (69%);;1;0;;;;88528;2;0;90';Florian Lejeune;False;1;D;;7.0;;;F. Lejeune;0;0;0;newcastle-united;NEW;39;Newcastle United;4;3 (3);0 (0);15 (11);15 (4);30 (69%);2;2;
NEW X BOU 2017-11-04;23 (79%);1;0;0;;;;314040;2;1;90';DeAndre Yedlin;False;0;D;;6.8;;;D. Yedlin;0;0;0;newcastle-united;NEW;39;Newcastle United;2;0 (0);1 (0);4 (2);3 (1);23 (79%);2;0;
NEW X BOU 2017-11-04;22 (84%);;0;0;;;;185955;1;1;76';Jordon Ibe;False;0;M;;6.8;;;J. Ibe;1;0;0;bournemouth;BOU;60;Bournemouth;1;2 (1);6 (0);4 (2);3 (3);22 (84%);0;1;
NEW X BOU 2017-11-04;34 (79%);2;2;1;;;;11764;3;0;90';Marc Pugh;False;0;M;;6.8;;;M. Pugh;1;1;2;bournemouth;BOU;60;Bournemouth;0;1 (1);3 (0);9 (3);3 (2);34 (79%);2;0;
NEW X BOU 2017-11-04;19 (82%);;1;0;;;;153444;0;0;55';Jamaal Lascelles;False;0;D;;6.7;;;J. Lascelles;0;0;1;newcastle-united;NEW;39;Newcastle United;2;0 (0);0 (0);2 (1);3 (1);19 (82%);0;0;
NEW X BOU 2017-11-04;21 (91%);;1;1;;;;152390;1;0;82';Christian Atsu;False;1;M;;6.7;;;C. Atsu;1;1;1;newcastle-united;NEW;39;Newcastle United;0;2 (1);5 (0);21 (5);0 (0);21 (91%);0;3;
NEW X BOU 2017-11-04;33 (84%);2;1;1;;;;39121;2;0;90';Harry Arter;False;0;M;;6.7;;;H. Arter;0;1;0;bournemouth;BOU;60;Bournemouth;0;0 (0);0 (0);8 (3);3 (3);33 (84%);0;2;
NEW X BOU 2017-11-04;0 (0%);;0;0;;;;946;0;0;14';Jermain Defoe;False;0;F;;6.7;;;J. Defoe;0;0;1;bournemouth;BOU;60;Bournemouth;0;1 (1);1 (0);1 (1);0 (0);0 (0%);0;0;
NEW X BOU 2017-11-04;17 (68%);;0;4;;;;210082;2;0;90';Javier Manquillo;False;1;D;;6.6;;;J. Manquillo;0;0;0;newcastle-united;NEW;39;Newcastle United;2;0 (0);1 (0);7 (2);5 (2);17 (68%);1;1;
NEW X BOU 2017-11-04;28 (80%);1;2;1;1;;;14695;0;1;90';Andrew Surman;False;0;M;;6.6;;;A. Surman;0;0;0;bournemouth;BOU;60;Bournemouth;3;1 (0);4 (1);13 (3);1 (1);28 (80%);0;0;
NEW X BOU 2017-11-04;1 (20%);;1;0;;;;345195;0;0;22';Ayoze Pérez;False;0;F;;6.5;;;A. Pérez;0;0;0;newcastle-united;NEW;39;Newcastle United;0;0 (0);0 (0);4 (1);1 (0);1 (20%);1;0;
NEW X BOU 2017-11-04;11 (100%);1;0;2;;;;113956;1;1;75';Callum Wilson;False;0;F;;6.4;;;C. Wilson;0;1;1;bournemouth;BOU;60;Bournemouth;0;2 (0);2 (1);10 (2);0 (0);11 (100%);0;2;
NEW X BOU 2017-11-04;8 (80%);;0;0;;;;44566;0;0;15';Adam Smith;False;0;D;;6.4;;;A. Smith;0;0;0;bournemouth;BOU;60;Bournemouth;0;0 (0);0 (0);0 (0);2 (0);8 (80%);0;0;
NEW X BOU 2017-11-04;2 (100%);;0;0;;;;372336;0;0;8';Jacob Murphy;False;0;M;;6.2;;;J. Murphy;0;0;0;newcastle-united;NEW;39;Newcastle United;0;1 (0);1 (0);3 (1);0 (0);2 (100%);0;0;
SOU X BUR 2017-11-04;7 (31%);;0;0;;;2;162653;0;0;90';Nick Pope;False;0;G;1;7.7;1 (1);3;N. Pope;0;0;0;burnley;BUR;6;Burnley;1;0 (0);0 (0);1 (1);22 (7);7 (31%);0;0;
SOU X BUR 2017-11-04;44 (84%);1;2;0;;;;115346;1;2;90';Nathan Redmond;False;0;M;;7.7;;;N. Redmond;0;2;1;southampton;SOU;45;Southampton;0;5 (4);6 (0);10 (6);5 (4);44 (84%);1;1;
SOU X BUR 2017-11-04;36 (83%);;0;0;;;;137774;0;0;90';Ben Mee;False;0;D;;7.6;;;B. Mee;0;0;0;burnley;BUR;6;Burnley;9;0 (0);0 (0);8 (7);10 (7);36 (83%);1;1;
SOU X BUR 2017-11-04;22 (61%);;0;1;;;;145188;3;0;90';James Tarkowski;False;2;D;;7.5;;;J. Tarkowski;0;0;0;burnley;BUR;6;Burnley;8;2 (1);0 (0);11 (7);14 (5);22 (61%);1;1;
SOU X BUR 2017-11-04;69 (85%);;0;1;;;;69416;0;1;90';Oriol Romeu;False;0;M;;7.4;;;O. Romeu;0;0;0;southampton;SOU;45;Southampton;2;0 (0);0 (0);14 (9);8 (3);69 (85%);6;0;
SOU X BUR 2017-11-04;3 (37%);;1;0;;1;;19633;0;0;25';Sam Vokes;False;0;F;;7.3;;;S. Vokes;0;0;1;burnley;BUR;6;Burnley;0;1 (1);1 (0);5 (4);0 (0);3 (37%);0;0;
SOU X BUR 2017-11-04;73 (91%);3;0;0;;;;559;0;0;90';Steven Davis;False;0;M;;7.3;;;S. Davis;0;2;0;southampton;SOU;45;Southampton;0;2 (2);3 (0);9 (6);7 (6);73 (91%);3;1;
SOU X BUR 2017-11-04;56 (87%);;0;0;;;;24248;2;1;90';Maya Yoshida;False;1;D;;7.2;;;M. Yoshida;0;0;1;southampton;SOU;45;Southampton;6;1 (1);0 (0);8 (5);7 (2);56 (87%);1;0;
SOU X BUR 2017-11-04;16 (66%);2;0;0;;;;67507;2;0;90';Matthew Lowton;False;0;D;;6.9;;;M. Lowton;0;0;0;burnley;BUR;6;Burnley;5;1 (1);1 (0);7 (3);3 (0);16 (66%);1;0;
SOU X BUR 2017-11-04;26 (78%);2;0;0;;;;267621;0;0;90';Robbie Brady;False;0;M;;6.8;;;R. Brady;1;0;0;burnley;BUR;6;Burnley;2;1 (1);3 (1);7 (5);3 (2);26 (78%);2;0;
SOU X BUR 2017-11-04;53 (88%);;0;0;;;;151545;0;0;90';Virgil van Dijk;False;0;D;;6.8;;;V. v. Dijk;0;0;0;southampton;SOU;45;Southampton;10;0 (0);0 (0);6 (3);5 (3);53 (88%);0;0;
SOU X BUR 2017-11-04;15 (75%);2;3;0;1;;;49805;0;1;90';Jóhann Guðmundsson;False;1;M;;6.8;;;J. Guðmundsson;1;2;0;burnley;BUR;6;Burnley;3;2 (1);3 (1);8 (2);4 (2);15 (75%);0;0;
SOU X BUR 2017-11-04;32 (71%);1;1;0;;;;20993;2;1;90';Jack Cork;False;0;M;;6.8;;;J. Cork;0;0;0;burnley;BUR;6;Burnley;2;0 (0);1 (0);6 (3);6 (2);32 (71%);1;1;
SOU X BUR 2017-11-04;18 (58%);1;1;0;;;;20752;1;0;90';Stephen Ward;False;0;D;;6.8;;;S. Ward;0;0;0;burnley;BUR;6;Burnley;3;0 (0);2 (0);3 (1);1 (0);18 (58%);0;0;
SOU X BUR 2017-11-04;34 (87%);1;1;1;;;;5942;3;1;90';Steven Defour;False;0;M;;6.8;;;S. Defour;0;0;0;burnley;BUR;6;Burnley;1;3 (2);0 (0);10 (5);4 (1);34 (87%);3;0;
SOU X BUR 2017-11-04;16 (88%);;1;0;;;;115441;0;1;65';Jeff Hendrick;False;0;F;;6.7;;;J. Hendrick;0;0;0;burnley;BUR;6;Burnley;0;0 (0);0 (0);7 (2);1 (1);16 (88%);1;1;
SOU X BUR 2017-11-04;3 (50%);;0;1;;;;53816;0;1;65';Manolo Gabbiadini;False;0;F;;6.7;;;M. Gabbiadini;0;1;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);8 (3);0 (0);3 (50%);1;0;
SOU X BUR 2017-11-04;52 (82%);;0;0;;;;20756;0;0;90';Ryan Bertrand;False;0;D;;6.7;;;R. Bertrand;2;1;0;southampton;SOU;45;Southampton;0;2 (1);3 (0);5 (4);5 (0);52 (82%);1;1;
SOU X BUR 2017-11-04;42 (80%);1;2;1;;;;257205;0;0;89';Sofiane Boufal;False;0;M;;6.6;;;S. Boufal;1;0;1;southampton;SOU;45;Southampton;0;2 (2);2 (0);8 (3);3 (3);42 (80%);1;0;
SOU X BUR 2017-11-04;5 (100%);;0;0;;;;97905;0;0;25';Charlie Austin;False;0;F;;6.6;;;C. Austin;1;0;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);3 (2);0 (0);5 (100%);0;1;
SOU X BUR 2017-11-04;34 (64%);;1;0;;;;44760;0;2;90';Cédric Soares;False;1;D;;6.6;;;C. Soares;0;0;0;southampton;SOU;45;Southampton;0;0 (0);9 (2);4 (1);10 (0);34 (64%);0;0;
SOU X BUR 2017-11-04;24 (72%);1;3;1;;;;38560;1;3;76';Dušan Tadić;False;0;M;;6.6;;;D. Tadić;0;0;0;southampton;SOU;45;Southampton;0;1 (1);2 (2);9 (1);6 (4);24 (72%);0;0;
SOU X BUR 2017-11-04;10 (58%);1;2;0;;;;50480;0;0;65';Chris Wood;False;0;F;;6.5;;;C. Wood;0;0;0;burnley;BUR;6;Burnley;1;0 (0);0 (0);11 (4);0 (0);10 (58%);0;0;
SOU X BUR 2017-11-04;4 (50%);1;2;2;;;;27028;0;0;25';Ashley Barnes;False;1;F;;6.4;;;A. Barnes;0;0;0;burnley;BUR;6;Burnley;0;0 (0);0 (0);6 (1);1 (0);4 (50%);1;0;
SOU X BUR 2017-11-04;2 (50%);1;1;0;;;;10486;0;0;14';Shane Long;False;0;F;;6.4;;;S. Long;0;0;0;southampton;SOU;45;Southampton;0;0 (0);0 (0);6 (2);0 (0);2 (50%);1;0;
