game;name;slug;shortName;id;national;team_name;team_id;goals;goalAssist;totalTackle;totalPass;totalDuels;minutesPlayed;position;rating;shotsOnTarget;shotsOffTarget;shotsBlocked;totalContest;totalClearance;outfielderBlock;interceptionWon;challengeLost;accuratePass;keyPass;totalCross;totalLongBalls;dispossessed;wasFouled;fouls;saves;punches;runsOut;goodHighClaim;team
ARS X ASV 2015-02-01;Santi Cazorla;arsenal;S. Cazorla;17651;False;Arsenal;42;1;2;3;68 (84%);12 (6);90';M;8.6;1;1;0;2 (2);0;0;1;3;68 (84%);4;8 (2);1 (1);2;1;0;;;;;ARS
ARS X ASV 2015-02-01;Olivier Giroud;arsenal;O. Giroud;39070;False;Arsenal;42;1;1;2;22 (59%);16 (10);70';F;8.2;1;1;0;0 (0);1;0;0;;22 (59%);2;0 (0);0 (0);2;2;1;;;;;ARS
ARS X ASV 2015-02-01;Mesut Özil;arsenal;M. Özil;16176;False;Arsenal;42;1;1;0;46 (88%);12 (7);90';M;8.1;1;0;0;7 (5);0;0;1;1;46 (88%);2;2 (1);0 (0);2;2;0;;;;;ARS
ARS X ASV 2015-02-01;Héctor Bellerín;arsenal;H. Bellerín;188365;False;Arsenal;42;1;;2;32 (71%);7 (4);90';D;7.6;1;0;0;1 (1);4;0;3;;32 (71%);0;5 (0);0 (0);0;0;0;;;;;ARS
ARS X ASV 2015-02-01;Fabian Delph;aston-villa;F. Delph;24048;False;Aston Villa;40;;;4;58 (89%);13 (8);90';M;7.6;0;2;0;3 (3);1;0;1;1;58 (89%);0;2 (1);12 (8);2;0;1;;;;;ASV
ARS X ASV 2015-02-01;Francis Coquelin;arsenal;F. Coquelin;40672;False;Arsenal;42;;;5;50 (90%);17 (9);90';M;7.5;0;0;0;3 (3);0;0;5;2;50 (90%);0;0 (0);5 (3);2;0;3;;;;;ARS
ARS X ASV 2015-02-01;Theo Walcott;arsenal;T. Walcott;10501;False;Arsenal;42;1;;0;15 (88%);5 (2);70';M;7.4;1;0;1;3 (1);0;0;0;;15 (88%);0;1 (1);0 (0);1;1;0;;;;;ARS
ARS X ASV 2015-02-01;Chuba Akpom;arsenal;C. Akpom;190867;False;Arsenal;42;;;1;3 (100%);7 (6);20';F;7.3;2;0;0;2 (2);1;0;0;;3 (100%);0;1 (0);0 (0);0;1;1;;;;;ARS
ARS X ASV 2015-02-01;Per Mertesacker;arsenal;P. Mertesacker;369;False;Arsenal;42;;;0;27 (90%);7 (6);90';D;7.3;0;0;0;0 (0);7;0;1;;27 (90%);1;1 (1);1 (1);0;0;0;;;;;ARS
ARS X ASV 2015-02-01;Aaron Ramsey;arsenal;A. Ramsey;23571;False;Arsenal;42;;;2;45 (88%);9 (5);77';M;7.2;1;1;0;3 (2);2;0;0;1;45 (88%);1;0 (0);1 (1);2;0;0;;;;;ARS
ARS X ASV 2015-02-01;Laurent Koscielny;arsenal;L. Koscielny;51340;False;Arsenal;42;;;0;18 (78%);10 (6);90';D;7.1;0;0;0;1 (0);5;0;5;1;18 (78%);0;0 (0);2 (1);0;2;0;;;;;ARS
ARS X ASV 2015-02-01;Carlos Sánchez;aston-villa;C. Sánchez;26995;False;Aston Villa;40;;;3;61 (76%);12 (4);76';M;7.1;0;0;1;0 (0);0;0;2;2;61 (76%);0;1 (0);14 (7);1;0;2;;;;;ASV
ARS X ASV 2015-02-01;David Ospina;arsenal;D. Ospina;33596;False;Arsenal;42;;;0;18 (62%);0 (0);90';G;7.0;0;0;0;0 (0);0;0;0;;18 (62%);0;0 (0);28 (17);0;0;0;2;0;0 (0);7;ARS
ARS X ASV 2015-02-01;Nacho Monreal;arsenal;N. Monreal;17088;False;Arsenal;42;;;1;38 (82%);5 (2);90';D;7.0;0;0;1;1 (0);5;0;3;1;38 (82%);1;4 (0);4 (3);0;0;0;;;;;ARS
ARS X ASV 2015-02-01;Kieran Richardson;aston-villa;K. Richardson;764;False;Aston Villa;40;;;1;41 (83%);4 (1);90';D;7.0;0;0;0;1 (0);3;0;2;1;41 (83%);1;1 (1);5 (1);0;0;0;;;;;ASV
ARS X ASV 2015-02-01;Andreas Weimann;aston-villa;A. Weimann;87185;False;Aston Villa;40;;;3;25 (96%);7 (4);66';F;6.9;1;0;0;0 (0);0;0;0;;25 (96%);2;1 (0);0 (0);1;0;1;;;;;ASV
ARS X ASV 2015-02-01;Tom Cleverley;aston-villa;T. Cleverley;46432;False;Aston Villa;40;;;2;39 (92%);4 (3);66';M;6.9;0;0;0;0 (0);1;0;1;;39 (92%);0;3 (0);3 (1);0;1;0;;;;;ASV
ARS X ASV 2015-02-01;Carles Gil;aston-villa;C. Gil;254895;False;Aston Villa;40;;;2;48 (94%);21 (11);90';F;6.8;0;1;0;9 (6);0;0;0;4;48 (94%);3;11 (1);2 (2);2;3;1;;;;;ASV
ARS X ASV 2015-02-01;Mathieu Flamini;arsenal;M. Flamini;519;False;Arsenal;42;;;0;11 (100%);1 (0);13';M;6.6;0;0;0;0 (0);0;0;1;;11 (100%);0;0 (0);0 (0);0;0;0;;;;;ARS
ARS X ASV 2015-02-01;Christian Benteke;aston-villa;C. Benteke;45970;False;Aston Villa;40;;;0;22 (64%);19 (7);90';F;6.5;0;2;1;0 (0);0;0;0;1;22 (64%);0;0 (0);1 (1);2;0;1;;;;;ASV
ARS X ASV 2015-02-01;Tomáš Rosický;arsenal;T. Rosický;108;False;Arsenal;42;;;0;27 (96%);2 (0);20';M;6.5;0;0;0;0 (0);0;0;0;1;27 (96%);0;0 (0);2 (2);0;0;1;;;;;ARS
ARS X ASV 2015-02-01;Ashley Westwood;aston-villa;A. Westwood;49647;False;Aston Villa;40;;;0;11 (91%);2 (0);14';M;6.4;1;0;0;0 (0);1;0;0;1;11 (91%);0;1 (0);1 (1);1;0;0;;;;;ASV
ARS X ASV 2015-02-01;Gabriel Agbonlahor;aston-villa;G. Agbonlahor;13167;False;Aston Villa;40;;;0;2 (66%);1 (0);24';F;6.3;0;0;0;0 (0);0;0;0;;2 (66%);0;1 (0);0 (0);1;0;0;;;;;ASV
ARS X ASV 2015-02-01;Ciaran Clark;aston-villa;C. Clark;45680;False;Aston Villa;40;;;2;34 (72%);6 (4);90';D;6.2;0;0;0;0 (0);5;0;3;;34 (72%);0;0 (0);11 (3);0;0;1;;;;;ASV
ARS X ASV 2015-02-01;Scott Sinclair;aston-villa;S. Sinclair;24055;False;Aston Villa;40;;;0;9 (90%);3 (1);24';M;6.2;0;0;0;1 (1);0;0;0;1;9 (90%);0;1 (0);0 (0);1;0;0;;;;;ASV
ARS X ASV 2015-02-01;Alan Hutton;aston-villa;A. Hutton;9329;False;Aston Villa;40;;;0;40 (83%);3 (0);90';D;5.7;0;0;0;0 (0);5;0;1;;40 (83%);0;4 (0);5 (3);0;0;1;;;;;ASV
ARS X ASV 2015-02-01;Brad Guzan;aston-villa;B. Guzan;14889;False;Aston Villa;40;;;0;14 (70%);1 (0);90';G;5.2;0;0;0;0 (0);0;0;0;;14 (70%);0;0 (0);14 (9);0;0;1;3;0;1 (1);1;ASV
ARS X ASV 2015-02-01;Jores Okore;aston-villa;J. Okore;90341;False;Aston Villa;40;;;1;60 (96%);14 (4);90';D;5.1;0;0;0;0 (0);2;0;0;5;60 (96%);0;0 (0);1 (1);1;2;1;;;;;ASV
LEI X CHE 2015-04-29;Marc Albrighton;leicester-city;M. Albrighton;47737;False;Leicester City;31;1;;5;16 (48%);11 (9);90';D;7.6;1;0;1;0 (0);1;0;2;1;16 (48%);2;8 (2);8 (1);0;0;0;;;;;LEI
LEI X CHE 2015-04-29;John Terry;chelsea;J. Terry;1205;False;Chelsea;38;1;;0;40 (85%);5 (5);90';D;7.6;1;0;0;0 (0);10;1;2;;40 (85%);0;0 (0);4 (1);0;0;0;;;;;CHE
LEI X CHE 2015-04-29;Esteban Cambiasso;leicester-city;E. Cambiasso;2052;False;Leicester City;31;;;4;33 (70%);5 (4);90';M;7.5;0;1;0;0 (0);1;0;3;;33 (70%);3;0 (0);7 (1);0;0;1;;;;;LEI
LEI X CHE 2015-04-29;Didier Drogba;chelsea;D. Drogba;1222;False;Chelsea;38;1;;1;30 (71%);17 (7);90';F;7.5;1;4;0;1 (1);0;0;0;;30 (71%);0;0 (0);3 (2);8;2;0;;;;;CHE
LEI X CHE 2015-04-29;Cesc Fàbregas;chelsea;C. Fàbregas;518;False;Chelsea;38;;1;0;77 (86%);11 (4);89';M;7.5;0;0;0;4 (4);0;0;0;1;77 (86%);4;6 (4);8 (6);2;0;0;;;;;CHE
LEI X CHE 2015-04-29;Matthew James;leicester-city;M. James;54331;False;Leicester City;31;;;7;28 (84%);14 (9);71';M;7.4;0;0;1;0 (0);3;0;3;1;28 (84%);1;0 (0);2 (2);2;0;0;;;;;LEI
LEI X CHE 2015-04-29;Branislav Ivanović;chelsea;B. Ivanović;25233;False;Chelsea;38;;1;1;43 (78%);4 (4);90';D;7.4;0;0;1;1 (1);0;0;2;;43 (78%);1;3 (2);7 (1);0;1;0;;;;;CHE
LEI X CHE 2015-04-29;Nemanja Matić;chelsea;N. Matić;44241;False;Chelsea;38;;;4;46 (83%);18 (10);90';M;7.3;0;0;0;1 (1);11;0;4;1;46 (83%);0;0 (0);3 (0);1;0;1;;;;;CHE
LEI X CHE 2015-04-29;Gary Cahill;chelsea;G. Cahill;9628;False;Chelsea;38;;;0;31 (77%);11 (9);90';D;7.2;1;0;0;0 (0);7;1;2;;31 (77%);0;0 (0);3 (2);0;0;0;;;;;CHE
LEI X CHE 2015-04-29;Ramires;chelsea;Ramires;33110;False;Chelsea;38;1;;1;28 (73%);6 (3);90';M;7.1;1;0;1;0 (0);2;0;1;;28 (73%);0;1 (0);3 (0);2;2;0;;;;;CHE
LEI X CHE 2015-04-29;Jamie Vardy;leicester-city;J. Vardy;173827;False;Leicester City;31;;1;0;12 (70%);10 (3);77';F;7.0;0;1;0;0 (0);0;0;0;;12 (70%);2;2 (0);0 (0);1;0;1;;;;;LEI
LEI X CHE 2015-04-29;Willian;chelsea;Willian;31417;False;Chelsea;38;;;1;51 (89%);11 (5);84';M;6.8;0;1;0;4 (1);0;0;2;1;51 (89%);2;6 (2);4 (2);0;2;0;;;;;CHE
LEI X CHE 2015-04-29;Andy King;leicester-city;A. King;30530;False;Leicester City;31;;;1;13 (76%);2 (2);19';M;6.8;0;0;0;0 (0);0;0;0;;13 (76%);0;1 (1);2 (1);0;0;0;;;;;LEI
LEI X CHE 2015-04-29;Ritchie De Laet;leicester-city;R. D. Laet;30420;False;Leicester City;31;;;1;9 (64%);7 (4);66';D;6.8;0;0;0;1 (1);8;0;9;2;9 (64%);0;0 (0);5 (1);0;0;1;;;;;LEI
LEI X CHE 2015-04-29;Eden Hazard;chelsea;E. Hazard;27583;False;Chelsea;38;;;0;76 (86%);12 (5);88';M;6.8;0;0;0;6 (3);0;0;1;;76 (86%);3;1 (0);3 (2);2;1;0;;;;;CHE
LEI X CHE 2015-04-29;César Azpilicueta;chelsea;C. Azpilicueta;21555;False;Chelsea;38;;;0;46 (78%);5 (2);90';D;6.8;0;0;0;1 (0);3;0;4;;46 (78%);1;2 (0);4 (1);0;1;0;;;;;CHE
LEI X CHE 2015-04-29;Wes Morgan;leicester-city;W. Morgan;20375;False;Leicester City;31;;;2;10 (71%);7 (3);90';D;6.6;0;1;0;0 (0);3;1;3;;10 (71%);0;0 (0);0 (0);0;0;1;;;;;LEI
LEI X CHE 2015-04-29;Robert Huth;leicester-city;R. Huth;1203;False;Leicester City;31;;;0;4 (66%);2 (1);24';D;6.5;0;0;0;0 (0);0;0;0;;4 (66%);0;0 (0);0 (0);0;0;0;;;;;LEI
LEI X CHE 2015-04-29;Petr Čech;chelsea;P. Čech;1185;False;Chelsea;38;;;0;17 (68%);0 (0);90';G;6.5;0;0;0;0 (0);1;0;0;;17 (68%);0;0 (0);18 (10);0;0;0;1;0;1 (1);0;CHE
LEI X CHE 2015-04-29;Marcin Wasilewski;leicester-city;M. Wasilewski;18398;False;Leicester City;31;;;0;13 (52%);4 (2);90';D;6.4;0;0;0;0 (0);12;1;1;;13 (52%);0;1 (0);8 (3);0;0;2;;;;;LEI
LEI X CHE 2015-04-29;Danny Drinkwater;leicester-city;D. Drinkwater;54330;False;Leicester City;31;;;3;45 (76%);11 (3);90';M;6.2;0;1;0;0 (0);1;0;2;3;45 (76%);0;3 (0);3 (1);1;0;2;;;;;LEI
LEI X CHE 2015-04-29;Riyad Mahrez;leicester-city;R. Mahrez;158213;False;Leicester City;31;;;0;3 (75%);4 (0);13';F;6.1;0;0;0;1 (0);0;0;0;1;3 (75%);0;0 (0);0 (0);0;0;1;;;;;LEI
LEI X CHE 2015-04-29;Kasper Schmeichel;leicester-city;K. Schmeichel;1076;False;Leicester City;31;;;0;10 (47%);0 (0);90';G;6.1;0;0;0;0 (0);2;0;0;;10 (47%);0;0 (0);20 (9);0;0;0;1;1;1 (1);1;LEI
LEI X CHE 2015-04-29;Paul Konchesky;leicester-city;P. Konchesky;1281;False;Leicester City;31;;;0;15 (88%);5 (1);90';D;6.0;1;0;0;2 (1);2;0;0;1;15 (88%);0;3 (1);0 (0);0;0;1;;;;;LEI
LEI X CHE 2015-04-29;Leonardo Ulloa;leicester-city;L. Ulloa;52691;False;Leicester City;31;;;0;29 (69%);24 (6);90';F;5.9;0;0;0;1 (1);1;0;1;5;29 (69%);0;2 (0);3 (2);2;1;0;;;;;LEI
LEI X CHE 2015-04-29;Kurt Zouma;chelsea;K. Zouma;139227;False;Chelsea;38;;;0;4 (66%);4 (4);6';D;–;0;0;0;2 (2);1;0;0;;4 (66%);0;0 (0);0 (0);0;0;0;;;;;CHE
LEI X CHE 2015-04-29;Juan Cuadrado;chelsea;J. Cuadrado;47743;False;Chelsea;38;;;0;4 (100%);2 (1);2';M;–;0;0;0;1 (1);0;0;0;;4 (100%);0;0 (0);0 (0);1;0;0;;;;;CHE
LEI X CHE 2015-04-29;John Mikel Obi;chelsea;J. O. Mikel;7311;False;Chelsea;38;;;0;3 (75%);0 (0);1';M;–;0;0;0;0 (0);0;0;0;;3 (75%);0;0 (0);0 (0);0;0;0;;;;;CHE
SWA X LIV 2015-03-16;Mamadou Sakho;liverpool;M. Sakho;21134;False;Liverpool;44;;;8;52 (89%);14 (12);90';D;8.2;0;0;0;2 (2);5;0;2;;52 (89%);0;0 (0);1 (1);0;1;0;;;;;LIV
SWA X LIV 2015-03-16;Joe Allen;liverpool;J. Allen;20602;False;Liverpool;44;;;5;54 (88%);8 (7);90';M;8.2;1;0;0;2 (2);1;0;2;1;54 (88%);3;0 (0);3 (3);0;0;0;;;;;LIV
SWA X LIV 2015-03-16;Jack Cork;swansea-city;J. Cork;20993;False;Swansea City;74;;;4;62 (91%);15 (9);90';M;7.7;0;0;0;2 (2);2;0;9;4;62 (91%);0;0 (0);5 (4);0;0;0;;;;;SWA
SWA X LIV 2015-03-16;Martin Škrtel;liverpool;M. Škrtel;12394;False;Liverpool;44;;;2;71 (92%);4 (3);90';D;7.7;0;1;0;0 (0);9;0;2;;71 (92%);0;0 (0);8 (4);0;0;0;;;;;LIV
SWA X LIV 2015-03-16;Simon Mignolet;liverpool;S. Mignolet;10406;False;Liverpool;44;;;0;18 (64%);0 (0);90';G;7.5;0;0;0;0 (0);2;0;0;;18 (64%);0;0 (0);15 (6);0;0;0;3;2;1 (1);2;LIV
SWA X LIV 2015-03-16;Philippe Coutinho;liverpool;P. Coutinho;119159;False;Liverpool;44;;;2;40 (78%);16 (5);90';F;7.4;2;1;1;4 (2);0;0;1;3;40 (78%);1;3 (0);7 (4);3;1;0;;;;;LIV
SWA X LIV 2015-03-16;Jonjo Shelvey;swansea-city;J. Shelvey;36465;False;Swansea City;74;;;2;49 (74%);9 (4);90';M;7.4;0;1;1;1 (0);0;0;6;1;49 (74%);1;0 (0);15 (5);1;2;2;;;;;SWA
SWA X LIV 2015-03-16;Jordan Henderson;liverpool;J. Henderson;42694;False;Liverpool;44;1;;1;54 (80%);5 (2);90';M;7.3;1;0;1;0 (0);1;0;0;1;54 (80%);0;3 (1);3 (1);0;0;2;;;;;LIV
SWA X LIV 2015-03-16;Daniel Sturridge;liverpool;D. Sturridge;20963;False;Liverpool;44;;;0;30 (83%);12 (4);90';F;7.3;0;4;1;3 (1);0;0;0;;30 (83%);2;1 (0);1 (0);4;2;0;;;;;LIV
SWA X LIV 2015-03-16;Ashley Williams;swansea-city;A. Williams;20204;False;Swansea City;74;;;1;44 (84%);4 (3);90';D;7.2;0;0;0;0 (0);8;0;5;;44 (84%);0;0 (0);7 (2);0;0;0;;;;;SWA
SWA X LIV 2015-03-16;Raheem Sterling;liverpool;R. Sterling;138534;False;Liverpool;44;;;2;41 (83%);15 (11);90';F;7.1;0;1;0;5 (3);1;0;1;;41 (83%);4;7 (2);1 (1);0;5;3;;;;;LIV
SWA X LIV 2015-03-16;Gylfi Sigurðsson;swansea-city;G. Sigurðsson;43192;False;Swansea City;74;;;2;23 (85%);9 (3);89';M;7.0;2;2;1;2 (0);0;0;3;1;23 (85%);1;6 (1);0 (0);2;1;1;;;;;SWA
SWA X LIV 2015-03-16;Bafétimbi Gomis;swansea-city;B. Gomis;3530;False;Swansea City;74;;;0;22 (91%);13 (5);90';F;7.0;1;0;2;3 (1);2;0;0;;22 (91%);0;0 (0);0 (0);4;3;2;;;;;SWA
SWA X LIV 2015-03-16;Steven Gerrard;liverpool;S. Gerrard;701;False;Liverpool;44;;;2;21 (95%);4 (4);26';M;7.0;0;0;0;0 (0);1;0;1;;21 (95%);0;0 (0);0 (0);0;2;0;;;;;LIV
SWA X LIV 2015-03-16;Emre Can;liverpool;E. Can;138156;False;Liverpool;44;;;4;51 (86%);12 (5);90';D;6.9;0;0;0;1 (1);5;0;4;2;51 (86%);0;0 (0);7 (3);2;0;3;;;;;LIV
SWA X LIV 2015-03-16;Neil Taylor;swansea-city;N. Taylor;30243;False;Swansea City;74;;;4;26 (70%);11 (6);90';D;6.9;0;0;0;1 (1);0;0;3;1;26 (70%);1;0 (0);4 (2);0;1;4;;;;;SWA
SWA X LIV 2015-03-16;Łukasz Fabiański;swansea-city;Ł. Fabiański;15479;False;Swansea City;74;;;0;15 (60%);0 (0);90';G;6.9;0;0;0;0 (0);0;0;0;;15 (60%);0;0 (0);16 (7);0;0;0;4;0;1 (1);1;SWA
SWA X LIV 2015-03-16;Sung-Yueng Ki;swansea-city;S. Y. Ki;38642;False;Swansea City;74;;;1;39 (92%);9 (6);80';M;6.8;0;0;0;3 (2);0;0;1;;39 (92%);0;1 (0);1 (1);2;3;0;;;;;SWA
SWA X LIV 2015-03-16;Jefferson Montero;swansea-city;J. Montero;54686;False;Swansea City;74;;;1;4 (57%);4 (2);17';M;6.7;0;0;0;2 (1);0;0;2;;4 (57%);0;2 (0);1 (1);0;0;0;;;;;SWA
SWA X LIV 2015-03-16;Jordi Amat;swansea-city;J. Amat;106273;False;Swansea City;74;;;2;40 (85%);7 (3);90';D;6.6;0;0;0;0 (0);2;0;1;1;40 (85%);0;0 (0);6 (3);0;1;2;;;;;SWA
SWA X LIV 2015-03-16;Kyle Naughton;swansea-city;K. Naughton;32821;False;Swansea City;74;;;2;46 (79%);13 (8);90';D;6.6;0;0;0;2 (1);1;0;2;2;46 (79%);1;2 (0);9 (2);0;2;2;;;;;SWA
SWA X LIV 2015-03-16;Alberto Moreno;liverpool;A. Moreno;229740;False;Liverpool;44;;;0;14 (73%);6 (1);64';M;6.4;0;1;0;0 (0);0;0;2;;14 (73%);0;2 (0);2 (0);0;1;4;;;;;LIV
SWA X LIV 2015-03-16;Adam Lallana;liverpool;A. Lallana;17054;False;Liverpool;44;;;1;31 (83%);13 (3);88';M;6.3;1;0;0;3 (0);0;0;0;2;31 (83%);4;1 (0);2 (0);1;1;4;;;;;LIV
SWA X LIV 2015-03-16;Wayne Routledge;swansea-city;W. Routledge;636;False;Swansea City;74;;;0;22 (84%);10 (2);73';F;6.2;0;0;0;4 (1);0;0;1;1;22 (84%);1;7 (3);0 (0);3;1;0;;;;;SWA
SWA X LIV 2015-03-16;Nathan Dyer;swansea-city;N. Dyer;14231;False;Swansea City;74;;;0;3 (100%);3 (0);10';M;5.4;0;0;0;2 (0);0;0;0;;3 (100%);0;0 (0);0 (0);1;0;0;;;;;SWA
SWA X LIV 2015-03-16;Marvin Emnes;swansea-city;M. Emnes;14212;False;Swansea City;74;;;0;0 (0%);2 (1);1';F;–;0;0;0;1 (0);0;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;SWA
SWA X LIV 2015-03-16;Glen Johnson;liverpool;G. Johnson;1204;False;Liverpool;44;;;0;2 (100%);0 (0);2';D;–;0;0;0;0 (0);0;0;0;;2 (100%);0;0 (0);0 (0);0;0;0;;;;;LIV
MCI X WBA 2015-03-21;David Silva;manchester-city;D. Silva;11781;False;Manchester City;17;1;;0;107 (89%);14 (7);81';M;10;4;3;3;5 (3);1;0;1;;107 (89%);11;0 (0);8 (7);4;3;0;;;;;MCI
MCI X WBA 2015-03-21;Fernando;manchester-city;Fernando;41837;False;Manchester City;17;1;1;1;98 (98%);5 (3);90';M;9.1;1;0;2;0 (0);3;0;3;;98 (98%);2;0 (0);9 (8);0;0;2;;;;;MCI
MCI X WBA 2015-03-21;Wilfried Bony;manchester-city;W. Bony;39543;False;Manchester City;17;1;;1;29 (78%);8 (6);78';F;8.9;2;4;1;3 (3);0;0;2;;29 (78%);3;0 (0);1 (1);1;1;0;;;;;MCI
MCI X WBA 2015-03-21;Sergio Agüero;manchester-city;S. Agüero;17094;False;Manchester City;17;;;3;56 (96%);13 (6);90';F;8.4;4;2;3;4 (3);0;0;1;1;56 (96%);2;1 (0);0 (0);4;0;1;;;;;MCI
MCI X WBA 2015-03-21;Frank Lampard;manchester-city;F. Lampard;1216;False;Manchester City;17;;;1;75 (93%);6 (4);65';M;8.2;2;2;2;2 (2);0;0;0;1;75 (93%);3;0 (0);3 (2);1;0;0;;;;;MCI
MCI X WBA 2015-03-21;Boaz Myhill;west-bromwich-albion;B. Myhill;10024;False;West Bromwich Albion;8;;;0;15 (42%);0 (0);90';G;7.8;0;0;0;0 (0);1;0;0;;15 (42%);0;0 (0);33 (13);0;0;0;13;0;1 (1);0;WBA
MCI X WBA 2015-03-21;Pablo Zabaleta;manchester-city;P. Zabaleta;11796;False;Manchester City;17;;;3;74 (96%);8 (5);90';D;7.7;1;0;0;1 (0);2;0;4;;74 (96%);3;3 (1);1 (1);0;0;1;;;;;MCI
MCI X WBA 2015-03-21;Eliaquim Mangala;manchester-city;E. Mangala;42892;False;Manchester City;17;;;2;48 (94%);5 (2);90';D;7.5;0;0;1;0 (0);2;0;5;;48 (94%);0;0 (0);3 (1);1;0;1;;;;;MCI
MCI X WBA 2015-03-21;Stevan Jovetić;manchester-city;S. Jovetić;37126;False;Manchester City;17;;1;0;24 (100%);2 (2);25';F;7.4;0;2;0;1 (1);0;0;0;;24 (100%);1;1 (0);2 (2);0;1;0;;;;;MCI
MCI X WBA 2015-03-21;Jesús Navas;manchester-city;J. Navas;11869;False;Manchester City;17;;;1;60 (95%);5 (3);90';M;7.3;2;0;0;3 (2);0;0;0;;60 (95%);4;15 (3);1 (1);1;0;0;;;;;MCI
MCI X WBA 2015-03-21;Gaël Clichy;manchester-city;G. Clichy;532;False;Manchester City;17;;;1;59 (86%);7 (4);90';D;7.2;0;1;0;0 (0);2;0;2;;59 (86%);3;3 (0);2 (1);1;0;0;;;;;MCI
MCI X WBA 2015-03-21;Vincent Kompany;manchester-city;V. Kompany;6019;False;Manchester City;17;;;0;47 (92%);2 (1);90';D;7.1;0;0;0;0 (0);1;0;0;;47 (92%);1;0 (0);8 (7);0;0;1;;;;;MCI
MCI X WBA 2015-03-21;Chris Baird;west-bromwich-albion;C. Baird;889;False;West Bromwich Albion;8;;;3;11 (61%);3 (3);90';M;7.0;0;0;0;0 (0);6;0;1;;11 (61%);0;0 (0);4 (1);0;0;0;;;;;WBA
MCI X WBA 2015-03-21;Darren Fletcher;west-bromwich-albion;D. Fletcher;765;False;West Bromwich Albion;8;;;3;23 (67%);8 (4);90';M;6.9;0;0;0;1 (1);1;0;2;2;23 (67%);0;1 (0);4 (2);0;0;2;;;;;WBA
MCI X WBA 2015-03-21;Joe Hart;manchester-city;J. Hart;16817;False;Manchester City;17;;;0;10 (100%);0 (0);90';G;6.8;0;0;0;0 (0);1;0;0;;10 (100%);0;0 (0);1 (1);0;0;0;0;1;0 (0);0;MCI
MCI X WBA 2015-03-21;Joleon Lescott;west-bromwich-albion;J. Lescott;10607;False;West Bromwich Albion;8;;;2;14 (87%);5 (4);90';D;6.8;0;1;0;0 (0);4;0;4;;14 (87%);0;0 (0);3 (2);1;1;0;;;;;WBA
MCI X WBA 2015-03-21;James Milner;manchester-city;J. Milner;791;False;Manchester City;17;;;0;18 (94%);1 (0);9';M;6.8;0;0;0;0 (0);0;0;1;;18 (94%);0;0 (0);3 (3);0;0;0;;;;;MCI
MCI X WBA 2015-03-21;James Morrison;west-bromwich-albion;J. Morrison;822;False;West Bromwich Albion;8;;;6;23 (92%);17 (7);90';M;6.7;0;0;0;0 (0);3;0;4;4;23 (92%);0;0 (0);1 (0);3;1;2;;;;;WBA
MCI X WBA 2015-03-21;Saido Berahino;west-bromwich-albion;S. Berahino;111962;False;West Bromwich Albion;8;;;1;17 (81%);5 (2);86';F;6.6;0;1;0;0 (0);2;0;1;1;17 (81%);1;0 (0);0 (0);0;1;0;;;;;WBA
MCI X WBA 2015-03-21;Edin Džeko;manchester-city;E. Džeko;14990;False;Manchester City;17;;;0;2 (66%);1 (0);12';F;6.5;0;1;0;0 (0);0;0;0;;2 (66%);0;0 (0);0 (0);1;0;0;;;;;MCI
MCI X WBA 2015-03-21;Craig Dawson;west-bromwich-albion;C. Dawson;50027;False;West Bromwich Albion;8;;;2;15 (62%);10 (4);90';D;6.3;0;0;0;0 (0);6;0;3;;15 (62%);0;2 (0);3 (0);0;0;1;;;;;WBA
MCI X WBA 2015-03-21;Craig Gardner;west-bromwich-albion;C. Gardner;14235;False;West Bromwich Albion;8;;;2;7 (53%);13 (5);90';M;6.3;0;0;0;0 (0);4;0;0;3;7 (53%);1;3 (1);1 (0);2;1;0;;;;;WBA
MCI X WBA 2015-03-21;Stéphane Sessègnon;west-bromwich-albion;S. Sessègnon;16657;False;West Bromwich Albion;8;;;0;8 (80%);11 (3);89';M;5.7;0;0;0;2 (1);0;0;0;1;8 (80%);0;0 (0);0 (0);6;1;0;;;;;WBA
MCI X WBA 2015-03-21;Jonas Olsson;west-bromwich-albion;J. Olsson;7776;False;West Bromwich Albion;8;;;0;6 (42%);5 (2);90';D;5.7;0;1;0;0 (0);5;0;3;3;6 (42%);1;0 (0);6 (1);0;1;0;;;;;WBA
MCI X WBA 2015-03-21;Youssouf Mulumbu;west-bromwich-albion;Y. Mulumbu;18712;False;West Bromwich Albion;8;;;0;5 (71%);0 (0);1';M;–;0;0;0;0 (0);0;0;0;;5 (71%);0;0 (0);0 (0);0;0;0;;;;;WBA
MCI X WBA 2015-03-21;Victor Anichebe;west-bromwich-albion;V. Anichebe;14731;False;West Bromwich Albion;8;;;0;3 (100%);0 (0);4';F;–;0;0;0;0 (0);0;0;0;;3 (100%);0;0 (0);0 (0);0;0;0;;;;;WBA
MCI X WBA 2015-03-21;Gareth McAuley;west-bromwich-albion;G. McAuley;13357;False;West Bromwich Albion;8;;;0;0 (0%);0 (0);2';D;–;0;0;0;0 (0);0;0;0;;0 (0%);0;0 (0);0 (0);0;0;0;;;;;WBA
